event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
s_57,sacadico,sacadico,2400.0,2466.667,66.66699999999992,8.147885112179129,163.98612621549694
s_106,sacadico,sacadico,4033.333,4100.0,66.66699999999992,1.7392668803127924,37.455884799490796
s_114,sacadico,sacadico,4300.0,4366.667,66.66700000000037,8.097934143309784,132.33798681210308
s_145,sacadico,sacadico,5333.333,5433.333,100.0,6.713401576212729,63.7505970418851
s_174,sacadico,sacadico,6300.0,6366.667,66.66700000000037,2.3744032035702216,68.75870207236721
s_181,sacadico,sacadico,6533.333,6633.333,100.0,4.478058870211708,44.296336095425254
s_200,sacadico,sacadico,7166.667,7266.667,100.0,4.1749829890978365,41.44802857275136
s_215,sacadico,sacadico,7666.667,7766.667,100.0,4.0348089636694455,43.37654085273588
s_227,sacadico,sacadico,8066.667,8133.333,66.66599999999926,2.699420264159057,47.61787123454338
s_289,sacadico,sacadico,10133.333,10233.333,100.0,5.492787955083827,58.765049149105494
s_348,sacadico,sacadico,12100.0,12200.0,100.0,15.001842897900833,135.5597646332429
s_409,sacadico,sacadico,14133.333,14233.333,100.0,12.196296778861289,136.1930397599096
s_467,sacadico,sacadico,16066.667,16133.333,66.66600000000108,7.448604141894264,143.77254751468624
s_502,sacadico,sacadico,17233.333,17333.333,100.0,5.488249070371052,60.20328527015483
