event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
f_1,fijacion,fijacion_valida,500.0,2333.333,1833.333,0.0,5.040330645294515
f_2,fijacion,fijacion_valida,2500.0,4000.0,1500.0,0.0,5.271369565775759
f_4,fijacion,fijacion_valida,4400.0,5300.0,900.0,0.0,2.803411853521363
f_5,fijacion,fijacion_valida,5466.667,6133.333,666.6659999999993,0.0,2.472312336046125
f_7,fijacion,fijacion_valida,6666.667,7133.333,466.66599999999926,0.0,3.899970528624408
f_8,fijacion,fijacion_valida,7300.0,7633.333,333.33299999999963,0.0,8.381248081764767
f_10,fijacion,fijacion_valida,8166.667,10100.0,1933.3329999999996,0.0,4.103889952234851
f_11,fijacion,fijacion_valida,10266.667,12066.667,1800.0,0.0,3.137652483406252
f_12,fijacion,fijacion_valida,12233.333,14066.667,1833.333999999999,0.0,4.573848048993402
f_15,fijacion,fijacion_valida,14600.0,16000.0,1400.0,0.0,3.5270773259709087
f_16,fijacion,fijacion_valida,16166.667,17200.0,1033.3330000000005,0.0,5.289192896081833
f_17,fijacion,fijacion_valida,17366.667,19733.333,2366.6659999999974,0.0,3.4469124780834535
