timestamp_unix,relative_time_s,stimulus_x,stimulus_y,frame_idx
1765200227.7465,0.0000,320,180,0
1765200227.7815,0.0351,320,180,1
1765200227.8136,0.0672,320,180,2
1765200227.8473,0.1009,320,180,3
1765200227.8809,0.1344,320,180,4
1765200227.9128,0.1663,320,180,5
1765200227.9474,0.2010,320,180,6
1765200227.9797,0.2332,320,180,7
1765200228.0130,0.2665,320,180,8
1765200228.0475,0.3011,320,180,9
1765200228.0832,0.3367,320,180,10
1765200228.1125,0.3660,320,180,11
1765200228.1474,0.4009,320,180,12
1765200228.1825,0.4361,320,180,13
1765200228.2127,0.4662,320,180,14
1765200228.2474,0.5010,320,180,15
1765200228.2833,0.5369,320,180,16
1765200228.3132,0.5667,320,180,17
1765200228.3475,0.6010,320,180,18
1765200228.3791,0.6327,320,180,19
1765200228.4146,0.6681,320,180,20
1765200228.4466,0.7001,320,180,21
1765200228.4793,0.7328,320,180,22
1765200228.5130,0.7665,320,180,23
1765200228.5472,0.8007,320,180,24
1765200228.5829,0.8364,320,180,25
1765200228.6129,0.8665,320,180,26
1765200228.6472,0.9007,320,180,27
1765200228.6826,0.9362,320,180,28
1765200228.7135,0.9670,320,180,29
1765200228.7473,1.0009,320,180,30
1765200228.7828,1.0363,320,180,31
1765200228.8126,1.0661,320,180,32
1765200228.8467,1.1003,320,180,33
1765200228.8832,1.1367,320,180,34
1765200228.9134,1.1670,320,180,35
1765200228.9467,1.2002,320,180,36
1765200228.9819,1.2355,320,180,37
1765200229.0126,1.2662,320,180,38
1765200229.0461,1.2997,320,180,39
1765200229.0815,1.3351,320,180,40
1765200229.1136,1.3671,320,180,41
1765200229.1475,1.4010,320,180,42
1765200229.1834,1.4370,320,180,43
1765200229.2128,1.4664,320,180,44
1765200229.2455,1.4991,320,180,45
1765200229.2816,1.5351,320,180,46
1765200229.3133,1.5668,320,180,47
1765200229.3474,1.6010,320,180,48
1765200229.3834,1.6370,320,180,49
1765200229.4126,1.6661,320,180,50
1765200229.4467,1.7002,320,180,51
1765200229.4794,1.7329,320,180,52
1765200229.5148,1.7683,320,180,53
1765200229.5476,1.8011,320,180,54
1765200229.5828,1.8363,320,180,55
1765200229.6126,1.8662,320,180,56
1765200229.6468,1.9003,320,180,57
1765200229.6796,1.9331,320,180,58
1765200229.7149,1.9685,320,180,59
1765200229.7469,2.0004,960,180,60
1765200229.7825,2.0361,960,180,61
1765200229.8128,2.0663,960,180,62
1765200229.8472,2.1007,960,180,63
1765200229.8835,2.1370,960,180,64
1765200229.9126,2.1661,960,180,65
1765200229.9465,2.2001,960,180,66
1765200229.9825,2.2360,960,180,67
1765200230.0135,2.2670,960,180,68
1765200230.0473,2.3008,960,180,69
1765200230.0793,2.3328,960,180,70
1765200230.1126,2.3661,960,180,71
1765200230.1463,2.3998,960,180,72
1765200230.1830,2.4366,960,180,73
1765200230.2129,2.4664,960,180,74
1765200230.2467,2.5002,960,180,75
1765200230.2792,2.5328,960,180,76
1765200230.3136,2.5671,960,180,77
1765200230.3475,2.6011,960,180,78
1765200230.3835,2.6371,960,180,79
1765200230.4129,2.6664,960,180,80
1765200230.4472,2.7007,960,180,81
1765200230.4833,2.7368,960,180,82
1765200230.5132,2.7667,960,180,83
1765200230.5469,2.8004,960,180,84
1765200230.5826,2.8361,960,180,85
1765200230.6136,2.8671,960,180,86
1765200230.6470,2.9006,960,180,87
1765200230.6831,2.9367,960,180,88
1765200230.7147,2.9682,960,180,89
1765200230.7467,3.0002,960,180,90
1765200230.7831,3.0367,960,180,91
1765200230.8128,3.0663,960,180,92
1765200230.8461,3.0997,960,180,93
1765200230.8806,3.1342,960,180,94
1765200230.9128,3.1663,960,180,95
1765200230.9464,3.1999,960,180,96
1765200230.9818,3.2354,960,180,97
1765200231.0126,3.2661,960,180,98
1765200231.0458,3.2994,960,180,99
1765200231.0822,3.3358,960,180,100
1765200231.1129,3.3665,960,180,101
1765200231.1474,3.4010,960,180,102
1765200231.1791,3.4326,960,180,103
1765200231.2150,3.4685,960,180,104
1765200231.2467,3.5002,960,180,105
1765200231.2832,3.5368,960,180,106
1765200231.3135,3.5670,960,180,107
1765200231.3469,3.6004,960,180,108
1765200231.3830,3.6365,960,180,109
1765200231.4139,3.6675,960,180,110
1765200231.4469,3.7004,960,180,111
1765200231.4828,3.7363,960,180,112
1765200231.5130,3.7666,960,180,113
1765200231.5465,3.8001,960,180,114
1765200231.5816,3.8352,960,180,115
1765200231.6136,3.8672,960,180,116
1765200231.6471,3.9006,960,180,117
1765200231.6828,3.9364,960,180,118
1765200231.7126,3.9661,960,180,119
1765200231.7469,4.0004,1600,180,120
1765200231.7831,4.0366,1600,180,121
1765200231.8127,4.0663,1600,180,122
1765200231.8456,4.0991,1600,180,123
1765200231.8827,4.1362,1600,180,124
1765200231.9135,4.1670,1600,180,125
1765200231.9476,4.2011,1600,180,126
1765200231.9834,4.2370,1600,180,127
1765200232.0130,4.2666,1600,180,128
1765200232.0474,4.3009,1600,180,129
1765200232.0789,4.3324,1600,180,130
1765200232.1149,4.3685,1600,180,131
1765200232.1476,4.4011,1600,180,132
1765200232.1787,4.4322,1600,180,133
1765200232.2136,4.4671,1600,180,134
1765200232.2474,4.5010,1600,180,135
1765200232.2832,4.5367,1600,180,136
1765200232.3135,4.5670,1600,180,137
1765200232.3467,4.6002,1600,180,138
1765200232.3833,4.6368,1600,180,139
1765200232.4131,4.6667,1600,180,140
1765200232.4467,4.7002,1600,180,141
1765200232.4785,4.7320,1600,180,142
1765200232.5134,4.7670,1600,180,143
1765200232.5472,4.8008,1600,180,144
1765200232.5786,4.8322,1600,180,145
1765200232.6126,4.8661,1600,180,146
1765200232.6466,4.9002,1600,180,147
1765200232.6825,4.9360,1600,180,148
1765200232.7132,4.9668,1600,180,149
1765200232.7466,5.0001,1600,180,150
1765200232.7828,5.0364,1600,180,151
1765200232.8132,5.0668,1600,180,152
1765200232.8473,5.1008,1600,180,153
1765200232.8795,5.1330,1600,180,154
1765200232.9147,5.1682,1600,180,155
1765200232.9468,5.2003,1600,180,156
1765200232.9834,5.2370,1600,180,157
1765200233.0127,5.2662,1600,180,158
1765200233.0476,5.3012,1600,180,159
1765200233.0787,5.3322,1600,180,160
1765200233.1126,5.3661,1600,180,161
1765200233.1462,5.3997,1600,180,162
1765200233.1818,5.4353,1600,180,163
1765200233.2131,5.4667,1600,180,164
1765200233.2461,5.4996,1600,180,165
1765200233.2805,5.5340,1600,180,166
1765200233.3131,5.5667,1600,180,167
1765200233.3469,5.6005,1600,180,168
1765200233.3835,5.6370,1600,180,169
1765200233.4133,5.6669,1600,180,170
1765200233.4474,5.7009,1600,180,171
1765200233.4831,5.7367,1600,180,172
1765200233.5136,5.7671,1600,180,173
1765200233.5473,5.8008,1600,180,174
1765200233.5838,5.8373,1600,180,175
1765200233.6148,5.8683,1600,180,176
1765200233.6469,5.9004,1600,180,177
1765200233.6833,5.9369,1600,180,178
1765200233.7125,5.9661,1600,180,179
1765200233.7454,5.9990,320,540,180
1765200233.7834,6.0370,320,540,181
1765200233.8127,6.0663,320,540,182
1765200233.8476,6.1011,320,540,183
1765200233.8828,6.1363,320,540,184
1765200233.9135,6.1670,320,540,185
1765200233.9475,6.2010,320,540,186
1765200233.9793,6.2329,320,540,187
1765200234.0149,6.2684,320,540,188
1765200234.0469,6.3004,320,540,189
1765200234.0794,6.3329,320,540,190
1765200234.1149,6.3684,320,540,191
1765200234.1469,6.4004,320,540,192
