event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
f_1,fijacion,fijacion_valida,500.0,1000.0,500.0,0.0,1.4479441921324157
f_2,fijacion,fijacion_valida,1166.667,2333.333,1166.6660000000002,0.0,4.055297347371015
f_3,fijacion,fijacion_valida,2500.0,4200.0,1700.0,0.0,3.9980538857458705
f_4,fijacion,fijacion_valida,4400.0,5766.667,1366.6670000000004,0.0,3.7086496595745384
f_5,fijacion,fijacion_valida,5933.333,6333.333,400.0,0.0,2.3880692817794125
f_6,fijacion,fijacion_valida,6433.333,8233.333,1800.000000000001,0.0,3.507344280394058
f_7,fijacion,fijacion_valida,8400.0,9966.667,1566.6669999999995,0.0,2.123731221866439
f_8,fijacion,fijacion_valida,10133.333,12200.0,2066.6669999999995,0.0,4.591464142813507
f_9,fijacion,fijacion_valida,12366.667,14133.333,1766.666000000001,0.0,3.411788943473968
f_10,fijacion,fijacion_valida,14300.0,15800.0,1500.0,0.0,3.3057710597618266
f_12,fijacion,fijacion_valida,16333.333,18000.0,1666.6669999999995,0.0,2.5113925263752934
