timestamp_unix,relative_time_s,stimulus_x,stimulus_y,frame_idx
1765201696.7446,0.0000,320,180,0
1765201696.7791,0.0345,320,180,1
1765201696.8106,0.0660,320,180,2
1765201696.8447,0.1001,320,180,3
1765201696.8793,0.1347,320,180,4
1765201696.9111,0.1664,320,180,5
1765201696.9454,0.2008,320,180,6
1765201696.9794,0.2348,320,180,7
1765201697.0115,0.2669,320,180,8
1765201697.0451,0.3005,320,180,9
1765201697.0791,0.3345,320,180,10
1765201697.1108,0.3662,320,180,11
1765201697.1439,0.3993,320,180,12
1765201697.1805,0.4358,320,180,13
1765201697.2114,0.4668,320,180,14
1765201697.2455,0.5009,320,180,15
1765201697.2786,0.5340,320,180,16
1765201697.3115,0.5669,320,180,17
1765201697.3452,0.6005,320,180,18
1765201697.3786,0.6340,320,180,19
1765201697.4111,0.6665,320,180,20
1765201697.4446,0.6999,320,180,21
1765201697.4788,0.7342,320,180,22
1765201697.5113,0.7666,320,180,23
1765201697.5446,0.8000,320,180,24
1765201697.5805,0.8359,320,180,25
1765201697.6106,0.8660,320,180,26
1765201697.6435,0.8989,320,180,27
1765201697.6795,0.9349,320,180,28
1765201697.7115,0.9669,320,180,29
1765201697.7446,0.9999,320,180,30
1765201697.7789,1.0343,320,180,31
1765201697.8109,1.0663,320,180,32
1765201697.8444,1.0998,320,180,33
1765201697.8804,1.1358,320,180,34
1765201697.9105,1.1658,320,180,35
1765201697.9448,1.2002,320,180,36
1765201697.9795,1.2349,320,180,37
1765201698.0126,1.2680,320,180,38
1765201698.0449,1.3002,320,180,39
1765201698.0793,1.3347,320,180,40
1765201698.1105,1.3659,320,180,41
1765201698.1446,1.4000,320,180,42
1765201698.1798,1.4351,320,180,43
1765201698.2110,1.4664,320,180,44
1765201698.2442,1.4996,320,180,45
1765201698.2789,1.5343,320,180,46
1765201698.3115,1.5669,320,180,47
1765201698.3448,1.6002,320,180,48
1765201698.3790,1.6344,320,180,49
1765201698.4109,1.6663,320,180,50
1765201698.4450,1.7004,320,180,51
1765201698.4785,1.7339,320,180,52
1765201698.5114,1.7668,320,180,53
1765201698.5445,1.7999,320,180,54
1765201698.5797,1.8351,320,180,55
1765201698.6108,1.8662,320,180,56
1765201698.6445,1.8999,320,180,57
1765201698.6788,1.9342,320,180,58
1765201698.7115,1.9669,320,180,59
1765201698.7446,2.0000,960,180,60
1765201698.7794,2.0348,960,180,61
1765201698.8112,2.0666,960,180,62
1765201698.8436,2.0990,960,180,63
1765201698.8787,2.1341,960,180,64
1765201698.9105,2.1659,960,180,65
1765201698.9446,2.1999,960,180,66
1765201698.9796,2.2349,960,180,67
1765201699.0109,2.2663,960,180,68
1765201699.0454,2.3007,960,180,69
1765201699.0784,2.3338,960,180,70
1765201699.1112,2.3666,960,180,71
1765201699.1447,2.4001,960,180,72
1765201699.1805,2.4359,960,180,73
1765201699.2104,2.4658,960,180,74
1765201699.2451,2.5005,960,180,75
1765201699.2795,2.5349,960,180,76
1765201699.3111,2.5665,960,180,77
