event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
s_13,sacadico,sacadico,933.333,1033.333,100.00000000000011,6.69626304133637,81.2897597410445
s_19,sacadico,sacadico,1133.333,1200.0,66.66699999999992,5.275514739175969,101.25016589002435
s_55,sacadico,sacadico,2333.333,2433.333,100.0,11.169497339612748,113.05401692143136
s_70,sacadico,sacadico,2833.333,2900.0,66.66699999999992,3.879014269786522,83.72296696003174
s_79,sacadico,sacadico,3133.333,3200.0,66.66699999999992,4.850105297955682,84.0925624533724
s_89,sacadico,sacadico,3466.667,3533.333,66.66600000000017,3.950118259585818,85.72315684685607
s_156,sacadico,sacadico,5700.0,5800.0,100.0,6.618975054677547,61.28532944245677
s_173,sacadico,sacadico,6266.667,6366.667,100.0,16.75341110283904,161.5781984793806
s_223,sacadico,sacadico,7933.333,8033.333,100.0,3.914416060158738,43.34625702481105
s_235,sacadico,sacadico,8333.333,8433.333,100.0,5.032913033837803,53.59666798605288
s_263,sacadico,sacadico,9266.667,9366.667,100.0,3.3320774848448216,35.78736953154543
s_269,sacadico,sacadico,9466.667,9533.333,66.66600000000108,1.8312545748349465,35.19930244451255
s_292,sacadico,sacadico,10233.333,10333.333,100.0,6.388296004772828,81.61889800129823
s_320,sacadico,sacadico,11166.667,11266.667,100.0,3.1915361882913165,31.415425734613986
s_352,sacadico,sacadico,12233.333,12333.333,100.0,19.492293419448934,198.68786370218925
s_360,sacadico,sacadico,12500.0,12600.0,100.0,6.548058920425012,57.223863399165964
s_365,sacadico,sacadico,12666.667,12733.333,66.66600000000108,4.2373873833724325,77.18430303135108
s_370,sacadico,sacadico,12833.333,12900.0,66.66699999999946,5.394546022030959,84.25140090238118
s_375,sacadico,sacadico,13000.0,13066.667,66.66699999999946,3.2859682104297594,80.93765573052308
s_410,sacadico,sacadico,14166.667,14266.667,100.0,6.800928588350469,77.64777258007862
s_419,sacadico,sacadico,14466.667,14566.667,100.0,6.7309715138283845,64.69033808381099
s_428,sacadico,sacadico,14766.667,14866.667,100.0,3.7734565068883734,35.04287324641812
s_437,sacadico,sacadico,15066.667,15166.667,100.0,2.930999368521187,29.075904096396844
s_471,sacadico,sacadico,16200.0,16300.0,100.0,6.850875773158029,79.7505147474455
s_489,sacadico,sacadico,16800.0,16866.667,66.66700000000128,3.0568727176753154,57.275601922676906
s_497,sacadico,sacadico,17066.667,17133.333,66.66599999999744,2.701904606167273,54.12547276331633
s_507,sacadico,sacadico,17400.0,17500.0,100.0,5.778412019558237,56.451567676007414
s_516,sacadico,sacadico,17700.0,17766.667,66.66700000000128,2.7412527122361765,52.006433509961205
