event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
f_2,fijacion,fijacion_valida,600.0,1000.0,400.0,0.0,11.043520809313996
f_4,fijacion,fijacion_valida,1366.667,2466.667,1100.0,0.0,5.981487941441787
f_5,fijacion,fijacion_valida,2633.333,4233.333,1599.9999999999995,0.0,7.611845671125382
f_7,fijacion,fijacion_valida,4600.0,4933.333,333.33299999999963,0.0,5.464627349341803
f_9,fijacion,fijacion_valida,5300.0,5600.0,300.0,0.0,1.8159716868331461
f_10,fijacion,fijacion_valida,5800.0,6300.0,500.0,0.0,3.2179056877584435
f_11,fijacion,fijacion_valida,6433.333,6800.0,366.66700000000037,0.0,7.553368937649176
f_12,fijacion,fijacion_valida,6900.0,7266.667,366.66700000000037,0.0,8.344523311254024
f_21,fijacion,fijacion_valida,9433.333,9866.667,433.3339999999989,0.0,4.653415992018273
f_25,fijacion,fijacion_valida,10700.0,11033.333,333.33300000000054,0.0,17.07737196478544
f_26,fijacion,fijacion_valida,11100.0,12200.0,1100.0,0.0,8.652073828643577
f_28,fijacion,fijacion_valida,12600.0,12966.667,366.66699999999946,0.0,14.856586537938709
f_32,fijacion,fijacion_valida,14000.0,14466.667,466.66699999999946,0.0,12.248649371061752
f_36,fijacion,fijacion_valida,15200.0,15466.667,266.66699999999946,0.0,2.9213207323908836
