event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
s_17,sacadico,sacadico,1066.667,1133.333,66.66600000000017,4.00828715303485,79.1371716983938
s_23,sacadico,sacadico,1266.667,1333.333,66.66600000000017,3.9065132788984385,81.92654523180067
s_61,sacadico,sacadico,2533.333,2600.0,66.66699999999992,5.188175689885854,115.32227521931436
s_114,sacadico,sacadico,4300.0,4366.667,66.66700000000037,4.792398619096684,92.76305412389416
s_119,sacadico,sacadico,4466.667,4566.667,100.0,3.259447746116755,28.430777411643295
s_135,sacadico,sacadico,5000.0,5066.667,66.66700000000037,3.227419614064131,73.96585080321857
s_141,sacadico,sacadico,5200.0,5266.667,66.66700000000037,3.5520644010055484,58.52906373134334
s_155,sacadico,sacadico,5666.667,5766.667,100.0,13.993856444015266,146.07226204543076
s_175,sacadico,sacadico,6333.333,6400.0,66.66700000000037,4.25028488756174,75.8372913128883
s_204,sacadico,sacadico,7300.0,7366.667,66.66700000000037,3.910969954204158,67.12934980953706
s_212,sacadico,sacadico,7566.667,7633.333,66.66599999999926,3.280549567929986,69.17851349280271
s_218,sacadico,sacadico,7766.667,7833.333,66.66599999999926,7.262065607818922,152.01973278437893
s_225,sacadico,sacadico,8000.0,8100.0,100.0,11.932816940474076,123.40617846326857
s_235,sacadico,sacadico,8333.333,8400.0,66.66699999999946,6.003285794844679,137.24267522608034
s_244,sacadico,sacadico,8633.333,8733.333,100.0,4.652144908936317,49.655446351144064
s_252,sacadico,sacadico,8900.0,8966.667,66.66699999999946,3.4215583528576086,68.45859599621498
s_258,sacadico,sacadico,9100.0,9200.0,100.0,6.007332096318734,60.6273153057591
s_264,sacadico,sacadico,9300.0,9400.0,100.0,5.11351804667091,51.761454238755476
s_283,sacadico,sacadico,9933.333,10000.0,66.66699999999946,3.185355474845896,65.44564589317564
s_292,sacadico,sacadico,10233.333,10333.333,100.0,4.487761361320973,48.068024092430754
s_353,sacadico,sacadico,12266.667,12333.333,66.66600000000108,13.620848660102727,247.44460096463862
s_376,sacadico,sacadico,13033.333,13100.0,66.66699999999946,5.723880616691414,102.82665753025522
s_383,sacadico,sacadico,13266.667,13333.333,66.66600000000108,5.497374417109045,101.11629348878209
s_391,sacadico,sacadico,13533.333,13633.333,100.0,7.361107493596309,79.41910204001589
s_401,sacadico,sacadico,13866.667,13966.667,100.0,4.677753895310959,42.936045752176284
s_420,sacadico,sacadico,14500.0,14600.0,100.0,3.9458793952692393,41.15491392036765
s_426,sacadico,sacadico,14700.0,14800.0,100.0,3.545497317010011,38.06065342043881
s_432,sacadico,sacadico,14900.0,14966.667,66.66699999999946,3.0744062538207317,66.73174956993715
s_438,sacadico,sacadico,15100.0,15166.667,66.66699999999946,2.649459966114204,49.47063595810578
s_451,sacadico,sacadico,15533.333,15600.0,66.66699999999946,2.9020076536788384,66.12905019496667
s_457,sacadico,sacadico,15733.333,15800.0,66.66699999999946,2.7616804891099793,64.08589823900601
s_466,sacadico,sacadico,16033.333,16133.333,100.0,5.7391151038497,57.096164976944735
s_471,sacadico,sacadico,16200.0,16266.667,66.66699999999946,3.6469589164361724,58.004858980552655
s_476,sacadico,sacadico,16366.667,16466.667,100.00000000000182,9.842194450787456,99.26107156111904
s_482,sacadico,sacadico,16566.667,16666.667,100.0,8.078059331948067,93.92581824025268
s_489,sacadico,sacadico,16800.0,16900.0,100.0,12.196458110052431,111.56528212563599
s_501,sacadico,sacadico,17200.0,17300.0,100.0,5.37661658372939,77.4093671212397
s_507,sacadico,sacadico,17400.0,17466.667,66.66700000000128,6.410920694246473,117.31715604080551
s_517,sacadico,sacadico,17733.333,17833.333,100.0,7.282194079505457,80.51822525585666
