event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
f_1,fijacion,fijacion_valida,33.333,333.333,300.0,0.0,0.32489420620414255
f_2,fijacion,fijacion_valida,500.0,1400.0,900.0,0.0,6.218999481941636
f_3,fijacion,fijacion_valida,1533.333,2200.0,666.6669999999999,0.0,9.2145405919501
f_4,fijacion,fijacion_valida,2366.667,3833.333,1466.6660000000002,0.0,4.620088109721253
f_5,fijacion,fijacion_valida,4000.0,5300.0,1300.0,0.0,4.366954986746121
f_6,fijacion,fijacion_valida,5466.667,6966.667,1500.0,0.0,4.139553049451048
f_7,fijacion,fijacion_valida,7166.667,8566.667,1399.999999999999,0.0,4.93508768862601
f_8,fijacion,fijacion_valida,8733.333,10033.333,1300.0,0.0,6.767504815349997
f_9,fijacion,fijacion_valida,10200.0,11700.0,1500.0,0.0,6.536759039516451
f_10,fijacion,fijacion_valida,11900.0,13100.0,1200.0,0.0,3.6002199004741073
f_11,fijacion,fijacion_valida,13333.333,14666.667,1333.333999999999,0.0,5.716341289147473
f_12,fijacion,fijacion_valida,14833.333,16200.0,1366.6669999999995,0.0,8.207933720006256
