video_name,frame_number,timestamp_ms,valid_deteccion,sphere_center_x,sphere_center_y,sphere_center_z,pupil_center_x,pupil_center_y,gaze_x,gaze_y,gaze_z,ellipse_width,ellipse_height,ellipse_angle,contour_area,yolo_confidence
Arteaga_intento_9.mp4,1,33.333,True,230.000,260.000,0.000,364.000,195.000,0.558333,0.270833,-0.784164,72.096,91.162,139.979,4649.5,0.918
Arteaga_intento_9.mp4,2,66.667,True,230.000,260.000,0.000,363.000,194.000,0.554167,0.275000,-0.785668,71.849,94.263,133.839,4688.0,0.921
Arteaga_intento_9.mp4,3,100.000,True,230.000,260.000,0.000,363.000,194.000,0.554167,0.275000,-0.785668,72.340,90.116,138.952,4666.5,0.919
Arteaga_intento_9.mp4,4,133.333,True,230.000,260.000,0.000,363.000,194.000,0.554167,0.275000,-0.785668,72.347,92.247,136.284,4706.0,0.918
Arteaga_intento_9.mp4,5,166.667,True,230.000,260.000,0.000,363.000,194.000,0.554167,0.275000,-0.785668,71.630,93.038,139.538,4695.0,0.919
Arteaga_intento_9.mp4,6,200.000,True,230.000,260.000,0.000,364.000,195.000,0.558333,0.270833,-0.784164,72.449,91.332,138.491,4782.0,0.931
Arteaga_intento_9.mp4,7,233.333,True,230.000,260.000,0.000,366.000,196.000,0.566667,0.266667,-0.779601,72.055,92.948,137.536,4761.5,0.930
Arteaga_intento_9.mp4,8,266.667,True,230.000,260.000,0.000,366.000,196.000,0.566667,0.266667,-0.779601,72.438,91.827,136.579,4782.5,0.929
Arteaga_intento_9.mp4,9,300.000,True,230.000,260.000,0.000,366.000,196.000,0.566667,0.266667,-0.779601,72.230,92.115,137.375,4767.5,0.930
Arteaga_intento_9.mp4,10,333.333,True,230.000,260.000,0.000,366.000,195.000,0.566667,0.270833,-0.778163,72.646,92.245,139.076,4793.0,0.929
Arteaga_intento_9.mp4,11,366.667,True,230.000,260.000,0.000,365.000,195.000,0.562500,0.270833,-0.781181,72.565,92.842,137.600,4805.5,0.930
Arteaga_intento_9.mp4,12,400.000,True,230.000,260.000,0.000,365.000,195.000,0.562500,0.270833,-0.781181,72.339,94.713,137.878,4834.0,0.928
Arteaga_intento_9.mp4,13,433.333,True,230.000,260.000,0.000,367.000,192.000,0.570833,0.283333,-0.770631,65.465,92.197,131.322,4187.5,0.918
