VideoID,Window_Idx,Window_Start,Vel_Mean,Vel_Std,Vel_Skew,Vel_Kurtosis,Potencia_Freq_Baja,Potencia_Freq_Alta,Ratio_Freq_Alta_Baja,Noise_Std,Noise_Kurtosis,Vel_Entropy,Num_Saccades,Mean_Saccade_Amp,Mean_Peak_Vel,Mean_Saccade_Dur,Mean_Saccade_Asymmetry,Latency_Mean,Small_Saccade_Avg_Vel,Large_Saccade_Avg_Vel,Small_Large_Vel_Ratio,MainSeq_Slope,MainSeq_Intercept,MainSeq_R2,MainSeq_Residual_Std,MainSeq_Efficiency,MainSeq_Consistency_Score,PeakVel_Per_Degree,Amp_Vel_Correlation,MainSeq_Deviation_Score,Saccade_Rate_Hz,ISI_Mean,ISI_Std,ISI_CV,Amp_Percentile_10,Amp_Percentile_90,Amp_Range,Amp_Std,PeakVel_Percentile_10,PeakVel_Percentile_90,PeakVel_Range,PeakVel_CV
Venegas_9_puntos_intento_10,0,0.0,22.803195924037798,22.097925756385134,1.3301275767071354,1.7773373056486639,10175.919064692072,4465.275079994709,0.438808037993276,19.529250356817876,1.4648839902161361,0.6539955306691607,7,3.1112757065377434,54.51429636011047,0.05000014285714281,0.8666675428653713,0.40029999999999966,47.25077257907237,98.09543904633911,0.48168164634801897,14.727470018670463,8.693076672258094,0.8729362845584547,9.716082734663106,1.0298775692369666,0.08146039053382675,18.95389038312621,0.9343105931961033,0.17822999112472496,2.8,0.222222,0.11673252241913296,0.525294512355305,1.2821553447325682,5.199094336641361,3.9169389919087925,1.7291933421645622,28.34252349737263,87.05276755129951,58.710244053926885,0.5000000068936526
Venegas_9_puntos_intento_10,1,1.0,19.870731292372053,24.806798527542945,1.559767074847692,2.077266045560582,11053.199021523415,6914.78948826811,0.6255916928825446,20.73645011490296,1.8274901123295795,0.5611040847832593,6,3.0161243254950025,54.67887471474854,0.04722233333333333,0.8958351041744793,0.40029999999999966,45.99556184843043,98.09543904633911,0.46888583501525155,15.393533099979626,8.250065076587497,0.9266950872166025,8.375673642225534,1.0182457760405892,0.09884037377783875,19.51288501590566,0.9626500336137751,0.15317933173900947,2.4,0.23499999999999996,0.13838344072467643,0.5888631994105405,0.9697016732002446,5.330348209868543,4.360646536668298,1.9345650009776527,20.847955682258103,88.89321280047277,68.04525711821466,0.5657618118838547
Venegas_9_puntos_intento_10,2,2.0,13.737740035928091,20.54311417426282,3.0470048133333543,11.252648761989608,9700.383466030387,3160.819897884687,0.32584483991047003,12.636332961576768,5.752764357286004,0.6830058042811435,4,2.5127620028557534,52.46432137261374,0.04583350000000008,0.96874765626172,0.24950000000000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.38333299999999976,0.3418357684512652,0.8917439320573323,0.803258095779416,4.65290012516597,3.849642029386554,1.8711995073852532,16.86902337938696,99.58189670101474,82.71287332162778,0.783009531557257
Venegas_9_puntos_intento_10,3,3.0,21.902343860905255,46.28420314119883,3.611185585128806,13.821826511212375,25466.230388400552,3585.996260574501,0.14081378381258378,14.491462028343733,5.890810511902616,0.4141045440636246,5,4.542277878558423,97.23420240282329,0.040000000000000036,1.0,0.24950000000000028,32.81076964393048,193.86935154116247,0.16924165363478855,22.342691576665594,-4.252511293318449,0.9988095709310947,3.218085859312191,1.067863238300884,0.23679213848291894,19.825093475770718,0.9994046082198614,0.03309623308148325,2.0,0.32500000000000007,0.2630616029459644,0.8094178262404251,1.0217959799443235,9.52241364447605,8.500617664531726,4.172071306461986,19.956816455880514,209.02152513997197,189.06470868409144,0.9592389494702042
Venegas_9_puntos_intento_10,4,4.0,21.11057874249974,43.18491287267588,4.288984605299481,19.075808836715844,22336.16979875555,2721.3792062486777,0.121837326213309,13.186173963969303,3.9108462923341163,0.5666052201096528,5,4.011727631263727,80.39156051967652,0.053333399999999996,0.8933355200038443,0.11606700000000014,33.08189576579316,269.63021953520996,0.12269357575282146,22.78069835780135,-10.998396541799366,0.9973197417951127,4.943037017550042,1.19012532155648,0.16781314651919296,17.18102148376716,0.9986589717191313,0.061487013364458554,2.0,0.25833324999999996,0.17047760116856295,0.6599109532265388,1.0943819682786113,8.575412475421551,7.48103050714294,4.185580704021588,18.876363689453893,182.5002504906208,163.62388680116692,1.187668071400679
Venegas_9_puntos_intento_10,5,5.0,16.398886694521263,27.039413335802564,3.4735938252193175,13.616309465875972,14304.461620380114,3698.557973396148,0.2585597466924663,12.790532218358585,2.1938431537869274,0.5008899631092483,6,2.474138353760497,50.84268931093403,0.052777833333333156,0.7999970999781989,0.11606700000000014,28.927025494729737,160.42100839195547,0.18031943437266365,22.258751993846502,-4.228542703884536,0.9754908493326415,7.952320661265027,1.1345381278075914,0.10896513722451913,19.29800464465545,0.9876694028533239,0.15641030426658664,2.4,0.31666660000000013,0.24630624569230902,0.777806904439573,0.7492419579910887,5.085155605257249,4.33591364726616,2.253930613396874,15.446391052425923,106.11315265784624,90.66676160542032,0.9990822197030165
Venegas_9_puntos_intento_10,6,6.0,16.84031798065177,26.410503900417936,3.6328938399121933,14.938284703690787,14126.230493800736,3614.2936671451184,0.25585690878223927,11.536075406819586,1.4820829521054941,0.6446662764621593,4,2.6012074758733803,58.98093520916072,0.04583324999999938,0.7499962499624877,0.17480000000000118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.25277766666666707,0.15158584334150493,0.5996781506146538,0.7421317275285049,5.504601986764715,4.762470259236211,2.626779392594826,18.45531569563751,123.31728358394349,104.86196788830598,1.000602054712574
Venegas_9_puntos_intento_10,7,7.0,22.683603735116716,28.799387350109697,2.675408702096798,8.277174979270217,13899.90188659523,4638.316594710697,0.3336941967086902,15.535732320879061,2.5590136718430125,0.651932446248471,8,2.6922221608428636,54.000365957520266,0.04999999999999927,0.8437520312242106,0.17480000000000118,38.797417038315245,160.42100839195547,0.24184748261600378,22.467080221527727,-6.486005304311071,0.9754264292584415,7.170062765894839,1.0825994175131815,0.11939032259706348,18.636289525340594,0.9876367901503271,0.13277803781472847,3.2,0.2535714285714294,0.23481064740817217,0.9260101688935312,1.1723388958312455,5.500360392474903,4.328021496643657,2.010663744447625,24.324615063209176,113.80118726764111,89.47657220443193,0.8470169720625474
Venegas_9_puntos_intento_10,8,8.0,24.02134736531369,26.25457705266208,1.5097067690476436,1.9018182756917499,12503.348019188516,3868.5974002795924,0.30940492050874424,18.936645867423227,1.3715031920043428,0.6455679354552664,9,3.1283556248259448,56.636730272977616,0.05185199999999944,0.7895077981546952,0.34116699999999867,49.52821861765392,113.5048235155671,0.43635342608026845,18.28169187617265,-0.5549033391818767,0.965645113715501,6.023869563437179,0.9946570654556091,0.1374805020215888,17.224799760380122,0.9826724345963416,0.10635976738140736,3.6,0.15833325000000031,0.043501069592454096,0.2747420068144069,1.507776045938033,5.186482795575893,3.6787067496378603,1.7469227087036419,26.38537719011498,97.75797584603283,71.37259865591786,0.5738298303403546
Venegas_9_puntos_intento_10,9,9.0,25.25181394425372,35.1914766588046,1.7412287655319056,2.6323827505380875,17283.650953168788,4253.126028617915,0.24607798664159367,20.781944318959656,1.2563158969947201,0.39435442542863397,7,4.352106033862717,82.40803251317867,0.05238114285714219,0.7472235083457698,0.34116699999999867,60.670790169301576,136.75113837287137,0.4436583921069385,22.259113252107756,-14.46598857975306,0.9465982130367312,10.15467897730668,1.0038013044720295,0.0848610896792737,17.497431577391012,0.9729327895783609,0.12322438170646006,2.8,0.3319443333333337,0.390643392999151,1.1768305012044673,1.9913412217546296,6.840601055056385,4.849259833301755,1.920716576646516,27.522737521747025,132.10187540141055,104.57913787966353,0.5332351292253394
