video_name,frame_number,timestamp_ms,valid_deteccion,sphere_center_x,sphere_center_y,sphere_center_z,pupil_center_x,pupil_center_y,gaze_x,gaze_y,gaze_z,ellipse_width,ellipse_height,ellipse_angle,contour_area,yolo_confidence
Stephanie_experimento_2_intento_7.mp4,1,33.333,True,270.000,240.000,0.000,315.000,168.000,0.187500,0.300000,-0.935331,52.826,59.038,95.221,2241.5,0.920
Stephanie_experimento_2_intento_7.mp4,2,66.667,True,270.000,240.000,0.000,315.000,168.000,0.187500,0.300000,-0.935331,52.846,59.119,92.724,2249.0,0.922
Stephanie_experimento_2_intento_7.mp4,3,100.000,True,270.000,240.000,0.000,315.000,169.000,0.187500,0.295833,-0.936657,53.468,59.360,91.463,2274.5,0.922
Stephanie_experimento_2_intento_7.mp4,4,133.333,True,270.000,240.000,0.000,315.000,169.000,0.187500,0.295833,-0.936657,52.811,59.672,90.261,2282.0,0.921
Stephanie_experimento_2_intento_7.mp4,5,166.667,True,270.000,240.000,0.000,315.000,169.000,0.187500,0.295833,-0.936657,53.005,59.024,98.315,2276.0,0.921
Stephanie_experimento_2_intento_7.mp4,6,200.000,True,270.000,240.000,0.000,315.000,169.000,0.187500,0.295833,-0.936657,53.521,59.567,101.707,2316.0,0.923
Stephanie_experimento_2_intento_7.mp4,7,233.333,True,270.000,240.000,0.000,315.000,168.000,0.187500,0.300000,-0.935331,53.922,59.730,103.554,2306.5,0.922
Stephanie_experimento_2_intento_7.mp4,8,266.667,True,270.000,240.000,0.000,315.000,168.000,0.187500,0.300000,-0.935331,53.697,59.785,106.571,2313.5,0.922
Stephanie_experimento_2_intento_7.mp4,9,300.000,True,270.000,240.000,0.000,315.000,168.000,0.187500,0.300000,-0.935331,54.033,58.987,95.768,2305.5,0.923
Stephanie_experimento_2_intento_7.mp4,10,333.333,True,270.000,240.000,0.000,315.000,169.000,0.187500,0.295833,-0.936657,53.678,59.343,95.519,2318.0,0.924
Stephanie_experimento_2_intento_7.mp4,11,366.667,True,270.000,240.000,0.000,315.000,169.000,0.187500,0.295833,-0.936657,54.072,59.800,100.267,2337.0,0.922
Stephanie_experimento_2_intento_7.mp4,12,400.000,True,270.000,240.000,0.000,315.000,169.000,0.187500,0.295833,-0.936657,54.625,59.545,97.681,2348.0,0.921
Stephanie_experimento_2_intento_7.mp4,13,433.333,True,270.000,240.000,0.000,315.000,169.000,0.187500,0.295833,-0.936657,54.674,60.745,104.977,2354.0,0.921
Stephanie_experimento_2_intento_7.mp4,14,466.667,True,270.000,240.000,0.000,315.000,169.000,0.187500,0.295833,-0.936657,53.934,60.251,93.954,2358.0,0.920
Stephanie_experimento_2_intento_7.mp4,15,500.000,True,270.000,240.000,0.000,327.000,164.000,0.237500,0.316667,-0.918322,43.483,59.242,132.213,1847.0,0.885
Stephanie_experimento_2_intento_7.mp4,16,533.333,True,270.000,240.000,0.000,341.000,158.000,0.295833,0.341667,-0.892046,42.219,60.718,137.600,1830.5,0.909
Stephanie_experimento_2_intento_7.mp4,17,566.667,True,270.000,240.000,0.000,345.000,157.000,0.312500,0.345833,-0.884728,41.125,60.597,137.744,1789.0,0.910
Stephanie_experimento_2_intento_7.mp4,18,600.000,True,270.000,240.000,0.000,345.000,157.000,0.312500,0.345833,-0.884728,41.281,60.847,138.135,1783.5,0.908
Stephanie_experimento_2_intento_7.mp4,19,633.333,True,270.000,240.000,0.000,345.000,157.000,0.312500,0.345833,-0.884728,42.192,60.070,136.714,1782.0,0.914
Stephanie_experimento_2_intento_7.mp4,20,666.667,True,270.000,240.000,0.000,345.000,157.000,0.312500,0.345833,-0.884728,41.916,59.044,140.774,1787.0,0.914
Stephanie_experimento_2_intento_7.mp4,21,700.000,True,270.000,240.000,0.000,345.000,157.000,0.312500,0.345833,-0.884728,41.779,60.230,138.315,1776.5,0.914
Stephanie_experimento_2_intento_7.mp4,22,733.333,True,270.000,240.000,0.000,345.000,156.000,0.312500,0.350000,-0.883088,40.689,60.297,136.935,1757.0,0.909
Stephanie_experimento_2_intento_7.mp4,23,766.667,True,270.000,240.000,0.000,346.000,156.000,0.316667,0.350000,-0.881602,40.840,58.857,137.210,1729.0,0.911
