event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
f_2,fijacion,fijacion_valida,733.333,2300.0,1566.667,0.0,2.0246820381324784
f_3,fijacion,fijacion_valida,2500.0,4333.333,1833.3329999999996,0.0,2.799600511964632
f_4,fijacion,fijacion_valida,4533.333,6366.667,1833.3340000000007,0.0,2.8971148504041624
f_5,fijacion,fijacion_valida,6566.667,8333.333,1766.6660000000002,0.0,3.587010784358613
f_6,fijacion,fijacion_valida,8533.333,10600.0,2066.6669999999995,0.0,5.762083608956889
f_7,fijacion,fijacion_valida,10766.667,12533.333,1766.666000000001,0.0,3.2409276739379544
f_8,fijacion,fijacion_valida,12700.0,14466.667,1766.6669999999995,0.0,3.649503991982856
f_9,fijacion,fijacion_valida,14666.667,16533.333,1866.6659999999993,0.0,4.294984200678004
f_10,fijacion,fijacion_valida,16733.333,18400.0,1666.6670000000013,0.0,2.4828608840100785
f_12,fijacion,fijacion_valida,18766.667,20500.0,1733.3329999999987,0.0,2.6311163631670422
