event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
f_1,fijacion,fijacion_valida,500.0,2233.333,1733.333,0.0,4.268613385693327
f_2,fijacion,fijacion_valida,2433.333,4300.0,1866.667,0.0,3.7781533799452474
f_3,fijacion,fijacion_valida,4500.0,6400.0,1900.0,0.0,3.9593462084985553
f_5,fijacion,fijacion_valida,6766.667,8033.333,1266.6659999999993,0.0,2.3226754567217225
f_6,fijacion,fijacion_valida,8200.0,10566.667,2366.6669999999995,0.0,2.5713224983389775
f_7,fijacion,fijacion_valida,10733.333,12533.333,1800.0,0.0,2.9135353244382474
f_8,fijacion,fijacion_valida,12700.0,14466.667,1766.6669999999995,0.0,2.966684354431063
f_9,fijacion,fijacion_valida,14666.667,16566.667,1900.0000000000018,0.0,3.322039873547151
f_10,fijacion,fijacion_valida,16733.333,18200.0,1466.6670000000013,0.0,3.2011916522185495
f_11,fijacion,fijacion_valida,18400.0,20500.0,2100.0,0.0,4.298019161717397
