,offset_aplicado_ms,duracion_analizada_seg,conteo_fijaciones,conteo_sacadicos,conteo_parpadeos,frecuencia_fijaciones_hz,frecuencia_sacadicos_hz,duracion_media_fij_ms,duracion_media_sac_ms,duracion_media_parpadeo_ms,amplitud_media_sac_deg,vel_media_fij_deg_s,vel_media_sac_deg_s,total_archivos_procesados
Victor_intento_1_data,500.0,72.6,1.0,1.0,0.0,0.013774104683195593,0.013774104683195593,72200.0,66.66700000000003,0.0,1.0772567331116345,5.766932412361622,76.34009607445675,
Victor_intento_2_data,500.0,72.5,5.0,4.0,0.0,0.06896551724137931,0.05517241379310345,14299.9998,125.0,0.0,3.540301942721014,5.439957959329016,43.46088983400759,
Victor_intento_3_data,500.0,75.866667,8.0,3.0,0.0,0.10544815419398877,0.03954305782274579,9275.000125,77.77800000000043,0.0,31.68851385214158,6.442573531412491,41.86510694210213,
PROMEDIO_GENERAL,500.0,73.65555566666667,4.666666666666667,2.6666666666666665,0.0,0.0627292587061879,0.03616319209968161,31924.999975000002,89.81500000000015,0.0,12.10202417599141,5.88315463436771,53.888697616855495,3.0
