event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
f_3,fijacion,fijacion_valida,533.333,2366.667,1833.3339999999998,0.0,3.182581825234076
f_6,fijacion,fijacion_valida,3033.333,4333.333,1299.9999999999995,0.0,5.275206172466976
f_7,fijacion,fijacion_valida,4500.0,6300.0,1800.0,0.0,2.8640649614812133
f_8,fijacion,fijacion_valida,6466.667,8266.667,1799.999999999999,0.0,3.8332149594168823
f_9,fijacion,fijacion_valida,8433.333,9366.667,933.3339999999989,0.0,1.7044279291995377
f_11,fijacion,fijacion_valida,9666.667,10266.667,600.0,0.0,3.6185636859128794
f_13,fijacion,fijacion_valida,10733.333,12266.667,1533.333999999999,0.0,4.015761805773244
f_14,fijacion,fijacion_valida,12466.667,12766.667,300.0,0.0,5.501650160316215
f_16,fijacion,fijacion_valida,13066.667,14166.667,1100.0,0.0,1.347084887086535
f_17,fijacion,fijacion_valida,14366.667,16166.667,1800.0,0.0,3.163372193589607
f_18,fijacion,fijacion_valida,16366.667,18133.333,1766.6659999999993,0.0,4.577052317973967
f_19,fijacion,fijacion_valida,18300.0,19933.333,1633.3329999999987,0.0,1.8760570414362214
