event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
f_3,fijacion,fijacion_valida,566.667,833.333,266.66599999999994,0.0,0.6358704808946302
f_4,fijacion,fijacion_valida,1000.0,2366.667,1366.667,0.0,8.542978667974944
f_6,fijacion,fijacion_valida,2600.0,3300.0,700.0,0.0,5.376941294304484
f_7,fijacion,fijacion_valida,3366.667,4300.0,933.3330000000001,0.0,4.039487456194962
f_8,fijacion,fijacion_valida,4500.0,6266.667,1766.6670000000004,0.0,3.1840449139977776
f_9,fijacion,fijacion_valida,6466.667,8266.667,1799.999999999999,0.0,3.6000427084188313
f_10,fijacion,fijacion_valida,8433.333,9000.0,566.6669999999995,0.0,3.520688172663219
f_12,fijacion,fijacion_valida,9233.333,10266.667,1033.333999999999,0.0,3.4836527701276516
f_13,fijacion,fijacion_valida,10433.333,12200.0,1766.6669999999995,0.0,2.566273649045844
f_14,fijacion,fijacion_valida,12400.0,12766.667,366.66699999999946,0.0,4.5336323991234755
f_15,fijacion,fijacion_valida,12900.0,14166.667,1266.6669999999995,0.0,4.73526618713686
f_16,fijacion,fijacion_valida,14333.333,16166.667,1833.333999999999,0.0,2.9299591946315116
f_17,fijacion,fijacion_valida,16366.667,18000.0,1633.3330000000005,0.0,3.9502759831086105
f_19,fijacion,fijacion_valida,18300.0,18966.667,666.6670000000013,0.0,1.714151923329468
f_20,fijacion,fijacion_valida,19100.0,19933.333,833.3329999999987,0.0,3.1245645167758958
