event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
s_2,sacadico,sacadico,100.0,166.667,66.667,11.60700675035063,139.7215078336171
s_7,sacadico,sacadico,266.667,333.333,66.66600000000005,1.306919756012957,89.43149009712816
s_24,sacadico,sacadico,833.333,933.333,100.0,9.490671387475949,79.02023635853344
s_29,sacadico,sacadico,1000.0,1166.667,166.66699999999992,90.0,10.55490618916237
s_36,sacadico,sacadico,1233.333,1300.0,66.66699999999992,7.427699464984557,124.29386973419211
s_40,sacadico,sacadico,1366.667,1433.333,66.66600000000017,2.158470977423232,95.6636233493557
s_102,sacadico,sacadico,3433.333,3533.333,100.0,3.7067769317535086,37.41693806530532
s_142,sacadico,sacadico,4766.667,4866.667,100.0,4.7901993008498245,42.41694533645065
s_178,sacadico,sacadico,5966.667,6066.667,100.0,8.880653168114291,94.89249005782132
s_213,sacadico,sacadico,7133.333,7333.333,200.0,4.566276987655476,73.84510392122225
s_217,sacadico,sacadico,7266.667,7466.667,200.0,2.2656929468083216,106.76079335798326
s_252,sacadico,sacadico,8433.333,8533.333,100.0,4.034683992019123,46.37175437511499
s_287,sacadico,sacadico,9600.0,9700.0,100.0,9.541051844931316,114.6063471615084
s_324,sacadico,sacadico,10833.333,10933.333,100.0,4.378826694206916,55.63865013770213
