event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
s_3,sacadico,sacadico,133.333,233.333,100.0,9.002321677636242,88.83788028138895
s_47,sacadico,sacadico,1600.0,1700.0,100.0,6.968873188243069,68.79838788112407
s_58,sacadico,sacadico,1966.667,2066.667,100.0,4.155529393631065,45.292387567067564
s_68,sacadico,sacadico,2300.0,2400.0,100.0,5.6325403936915865,57.54264751055332
s_119,sacadico,sacadico,4000.0,4100.0,100.0,5.9775866588461435,70.12961572538315
s_172,sacadico,sacadico,5766.667,5866.667,100.0,9.165972452991362,86.7381888826002
s_178,sacadico,sacadico,5966.667,6066.667,100.0,3.9641674163007266,41.648431663042935
s_222,sacadico,sacadico,7433.333,7500.0,66.66700000000037,90.0,135.40684717299607
s_230,sacadico,sacadico,7700.0,7766.667,66.66700000000037,1.4351146272564013,51.61046457017925
s_274,sacadico,sacadico,9166.667,9266.667,100.0,7.02591973525002,73.26837696461538
s_320,sacadico,sacadico,10700.0,10800.0,100.0,8.26531085077379,84.65256137248377
s_372,sacadico,sacadico,12433.333,12533.333,100.0,17.611217410379826,178.96361488996746
s_422,sacadico,sacadico,14100.0,14200.0,100.0,7.191062352168641,87.7849399495027
s_458,sacadico,sacadico,15300.0,15400.0,100.0,3.1690514016405156,39.3243001872546
s_466,sacadico,sacadico,15566.667,15666.667,100.0,7.310598401175193,90.73785896654503
