event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
f_1,fijacion,fijacion_valida,33.333,500.0,466.66700000000003,0.0,9.685968112742934
f_2,fijacion,fijacion_valida,733.333,1500.0,766.667,0.0,11.866125835474278
f_7,fijacion,fijacion_valida,2533.333,3933.333,1400.0,0.0,6.674153256226075
f_8,fijacion,fijacion_valida,4133.333,5566.667,1433.3340000000007,0.0,6.263889852936629
f_9,fijacion,fijacion_valida,5766.667,7266.667,1500.0,0.0,7.168176754794766
f_10,fijacion,fijacion_valida,7566.667,9033.333,1466.6660000000002,0.0,3.746289002492205
f_11,fijacion,fijacion_valida,9200.0,10666.667,1466.6669999999995,0.0,6.546565927625303
f_12,fijacion,fijacion_valida,10833.333,12400.0,1566.6669999999995,0.0,7.217365879022023
f_13,fijacion,fijacion_valida,12600.0,14166.667,1566.6669999999995,0.0,8.141880382046025
f_14,fijacion,fijacion_valida,14366.667,15933.333,1566.666000000001,0.0,4.797028985865693
f_16,fijacion,fijacion_valida,16400.0,17500.0,1100.0,0.0,6.424194126723649
