event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
f_4,fijacion,fijacion_valida,633.333,1433.333,800.0000000000001,0.0,11.060596614845501
f_8,fijacion,fijacion_valida,2266.667,3000.0,733.3330000000001,0.0,3.4241289495222627
f_9,fijacion,fijacion_valida,3200.0,3633.333,433.3330000000001,0.0,6.481421154187283
f_11,fijacion,fijacion_valida,4233.333,4766.667,533.3340000000007,0.0,4.0058748226067715
f_12,fijacion,fijacion_valida,4933.333,5633.333,700.0,0.0,5.882944850016725
f_13,fijacion,fijacion_valida,5800.0,6366.667,566.6670000000004,0.0,7.608037603058061
f_14,fijacion,fijacion_valida,6600.0,7166.667,566.6670000000004,0.0,4.759683861258422
f_15,fijacion,fijacion_valida,7366.667,7966.667,600.0,0.0,4.309538275792935
f_16,fijacion,fijacion_valida,8033.333,8300.0,266.66700000000037,0.0,8.864476923197524
f_17,fijacion,fijacion_valida,8466.667,9133.333,666.6660000000011,0.0,3.787840038619194
