event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
s_1,sacadico,sacadico,66.667,166.667,100.0,10.91091839999782,143.21637020937666
s_52,sacadico,sacadico,1766.667,1833.333,66.66600000000017,9.824227964425935,139.74780848496098
s_56,sacadico,sacadico,1900.0,1966.667,66.66699999999992,0.7067081510572562,94.56860204609107
s_81,sacadico,sacadico,2733.333,2833.333,100.0,2.6083188085656284,31.7163428882262
s_139,sacadico,sacadico,4666.667,4766.667,100.0,6.845444084610965,75.79920564345731
s_174,sacadico,sacadico,5833.333,5933.333,100.0,19.214173862284166,181.26457046464995
s_208,sacadico,sacadico,6966.667,7066.667,100.0,8.374953080302792,82.5886555094204
s_243,sacadico,sacadico,8133.333,8233.333,100.00000000000091,9.018766965389013,86.0108075788693
s_279,sacadico,sacadico,9333.333,9433.333,100.0,15.656311092984263,174.85064645990778
s_314,sacadico,sacadico,10500.0,10600.0,100.0,7.3065138816590025,83.69318451766068
s_350,sacadico,sacadico,11700.0,11800.0,100.0,7.41720909710556,80.13109530440065
