event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
f_2,fijacion,fijacion_valida,500.0,1433.333,933.3330000000001,0.0,12.864830183641002
f_6,fijacion,fijacion_valida,2333.333,3266.667,933.3339999999998,0.0,3.562840768728706
f_7,fijacion,fijacion_valida,3466.667,4433.333,966.6659999999997,0.0,2.25542975135382
f_8,fijacion,fijacion_valida,4633.333,5700.0,1066.6670000000004,0.0,3.462945397465289
f_9,fijacion,fijacion_valida,6000.0,6933.333,933.3329999999996,0.0,3.1022906580646383
f_10,fijacion,fijacion_valida,7133.333,8166.667,1033.3340000000007,0.0,3.1702759372157203
f_11,fijacion,fijacion_valida,8366.667,9433.333,1066.666000000001,0.0,4.139531731007339
f_12,fijacion,fijacion_valida,9600.0,10566.667,966.6669999999995,0.0,4.867540051396633
f_13,fijacion,fijacion_valida,10766.667,11733.333,966.6660000000011,0.0,3.8422007068948294
f_14,fijacion,fijacion_valida,11900.0,12833.333,933.3330000000005,0.0,7.374358141683058
