event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
b_2,parpadeo,parpadeo,4333.333,5133.333,800.0,,
b_6,parpadeo,parpadeo,5366.667,5833.333,466.66599999999926,,
b_8,parpadeo,parpadeo,5966.667,6100.0,133.33299999999963,,
b_12,parpadeo,parpadeo,6266.667,6333.333,66.66599999999926,,
