event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
s_12,sacadico,sacadico,433.333,533.333,99.99999999999994,11.625279732893231,109.75266471030555
s_56,sacadico,sacadico,1900.0,2000.0,100.0,8.830940657811398,74.90428619294653
s_70,sacadico,sacadico,2366.667,2433.333,66.66600000000017,6.317390647524584,141.13711438795437
s_160,sacadico,sacadico,5366.667,5466.667,100.0,5.4465617412620375,47.16103823499887
s_187,sacadico,sacadico,6266.667,6366.667,100.0,23.14725091332568,219.40339855994915
s_248,sacadico,sacadico,8300.0,8400.0,100.0,12.209607243226875,112.0702123341294
s_307,sacadico,sacadico,10266.667,10333.333,66.66600000000108,8.482958935767003,142.80072219141445
s_360,sacadico,sacadico,12033.333,12133.333,100.0,16.358894265680476,189.31929749248357
s_421,sacadico,sacadico,14066.667,14133.333,66.66600000000108,8.565758778010805,138.80887423898125
s_484,sacadico,sacadico,16166.667,16233.333,66.66600000000108,7.43551557953563,130.17188166373634
