event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
s_14,sacadico,sacadico,500.0,600.0,100.0,12.035648657119893,116.95816952470753
s_22,sacadico,sacadico,766.667,833.333,66.66599999999994,6.126043729641025,78.45833730220157
s_74,sacadico,sacadico,2500.0,2566.667,66.66699999999992,9.263839183380805,151.05080234844425
s_185,sacadico,sacadico,6200.0,6300.0,100.0,90.0,60.46056015280931
s_192,sacadico,sacadico,6433.333,6500.0,66.66700000000037,7.880653615627196,206.29179701540878
s_249,sacadico,sacadico,8333.333,8400.0,66.66699999999946,8.53526596443301,144.28290666635598
s_308,sacadico,sacadico,10300.0,10366.667,66.66699999999946,8.527390446711683,151.82434315567937
s_367,sacadico,sacadico,12266.667,12366.667,100.0,20.149982844040103,226.94938135803014
s_425,sacadico,sacadico,14200.0,14300.0,100.0,9.425302238667753,105.64374926418465
s_485,sacadico,sacadico,16200.0,16300.0,100.0,13.365889623514617,130.61731849775396
