event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
f_2,fijacion,fijacion_valida,700.0,2300.0,1600.0,0.0,8.667883584579771
f_3,fijacion,fijacion_valida,2466.667,3900.0,1433.333,0.0,3.354060637009357
f_4,fijacion,fijacion_valida,4066.667,6066.667,2000.0000000000005,0.0,3.8708788207280356
f_5,fijacion,fijacion_valida,6266.667,7633.333,1366.6659999999993,0.0,4.009527491355402
f_6,fijacion,fijacion_valida,7833.333,10200.0,2366.6670000000004,0.0,2.9250339055991166
f_7,fijacion,fijacion_valida,10366.667,12066.667,1700.0,0.0,1.51875509626739
f_8,fijacion,fijacion_valida,12266.667,12800.0,533.3330000000005,0.0,7.145869510207562
f_9,fijacion,fijacion_valida,12933.333,13866.667,933.3339999999989,0.0,11.962344874004467
f_11,fijacion,fijacion_valida,14366.667,16133.333,1766.666000000001,0.0,3.03142036496411
f_12,fijacion,fijacion_valida,16300.0,17966.667,1666.6670000000013,0.0,4.021618610324762
