event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
f_1,fijacion,fijacion_valida,500.0,1233.333,733.3330000000001,0.0,4.204532416877293
f_2,fijacion,fijacion_valida,1400.0,1900.0,500.0,0.0,6.541572922948534
f_3,fijacion,fijacion_valida,2066.667,2400.0,333.3330000000001,0.0,5.982185824903152
f_4,fijacion,fijacion_valida,2500.0,4300.0,1800.0,0.0,5.485314540932652
f_5,fijacion,fijacion_valida,4466.667,6300.0,1833.3329999999996,0.0,4.328482600149605
f_7,fijacion,fijacion_valida,6600.0,6866.667,266.66700000000037,0.0,8.352198384615493
f_8,fijacion,fijacion_valida,7033.333,7700.0,666.6670000000004,0.0,5.89468500481142
f_9,fijacion,fijacion_valida,7866.667,8633.333,766.6660000000002,0.0,4.7438736553543865
f_10,fijacion,fijacion_valida,8700.0,9200.0,500.0,0.0,5.030290012885573
f_11,fijacion,fijacion_valida,9366.667,10400.0,1033.3330000000005,0.0,6.082675684256538
f_12,fijacion,fijacion_valida,10566.667,11000.0,433.33300000000054,0.0,6.481049948503862
f_13,fijacion,fijacion_valida,11166.667,11633.333,466.6660000000011,0.0,2.0355450334748877
f_14,fijacion,fijacion_valida,11833.333,12166.667,333.3339999999989,0.0,4.684452925445657
f_15,fijacion,fijacion_valida,12333.333,13266.667,933.3339999999989,0.0,3.071219537605914
f_16,fijacion,fijacion_valida,13433.333,14900.0,1466.6669999999995,0.0,3.8613594209357576
f_17,fijacion,fijacion_valida,15066.667,16133.333,1066.666000000001,0.0,5.356410822931803
f_18,fijacion,fijacion_valida,16266.667,16766.667,500.0000000000018,0.0,3.8865371571884517
f_19,fijacion,fijacion_valida,16900.0,17966.667,1066.6670000000013,0.0,5.1209487968964424
