event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
f_2,fijacion,fijacion_valida,833.333,1466.667,633.334,0.0,3.1644206178011323
f_3,fijacion,fijacion_valida,1666.667,4300.0,2633.333,0.0,4.411469808420878
f_4,fijacion,fijacion_valida,4466.667,4733.333,266.66599999999926,0.0,6.874862848260411
f_8,fijacion,fijacion_valida,5633.333,7500.0,1866.6670000000004,0.0,3.46408712704488
f_9,fijacion,fijacion_valida,7666.667,8666.667,999.9999999999991,0.0,6.250852091227496
f_10,fijacion,fijacion_valida,8733.333,9100.0,366.66699999999946,0.0,6.685327938746162
f_13,fijacion,fijacion_valida,9766.667,10200.0,433.33300000000054,0.0,9.831003168145811
f_14,fijacion,fijacion_valida,10366.667,12166.667,1800.0,0.0,4.182733268635983
f_15,fijacion,fijacion_valida,12333.333,14133.333,1800.0,0.0,4.705080367866836
f_18,fijacion,fijacion_valida,14566.667,14933.333,366.6660000000011,0.0,5.969312510405884
f_19,fijacion,fijacion_valida,15100.0,16133.333,1033.3330000000005,0.0,3.397128208843605
f_20,fijacion,fijacion_valida,16300.0,16733.333,433.3329999999987,0.0,3.0265288891899496
f_21,fijacion,fijacion_valida,16900.0,17433.333,533.3329999999987,0.0,4.722767925625758
f_22,fijacion,fijacion_valida,17600.0,17966.667,366.6670000000013,0.0,5.659558860212677
