event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
s_32,sacadico,sacadico,1566.667,1633.333,66.66600000000017,3.1428185144741287,70.26452474710645
s_40,sacadico,sacadico,1833.333,1900.0,66.66699999999992,2.8389270380498544,56.89159585780092
s_55,sacadico,sacadico,2333.333,2433.333,100.0,6.314221715736987,73.6016351357232
s_101,sacadico,sacadico,3866.667,3966.667,100.0,5.450198824898764,59.61431085207434
s_115,sacadico,sacadico,4333.333,4433.333,100.0,2.4512763811134537,29.52576311486493
s_133,sacadico,sacadico,4933.333,5033.333,100.0,10.24292302190166,112.84842558937757
s_140,sacadico,sacadico,5166.667,5266.667,100.0,4.048335637394337,38.22948183156303
s_188,sacadico,sacadico,6766.667,6833.333,66.66599999999926,3.1353808176134295,65.60724144056836
s_196,sacadico,sacadico,7033.333,7133.333,100.0,5.079525135978209,52.91714648383039
s_233,sacadico,sacadico,8266.667,8366.667,100.0,6.714406669116395,71.49260156349038
s_288,sacadico,sacadico,10100.0,10200.0,100.0,8.05422551879684,73.41946077514287
s_322,sacadico,sacadico,11233.333,11300.0,66.66699999999946,4.08960853835378,68.90884055385635
s_339,sacadico,sacadico,11800.0,11900.0,100.0,4.736077717432363,57.11569597947083
s_355,sacadico,sacadico,12333.333,12400.0,66.66699999999946,3.3232645252019144,54.31424182352512
s_368,sacadico,sacadico,12766.667,12866.667,100.0,5.517187123056902,60.73901811337595
s_374,sacadico,sacadico,12966.667,13066.667,100.0,9.445123949093887,86.40760977085367
s_394,sacadico,sacadico,13633.333,13733.333,100.0,7.7214444755829446,70.83006337982103
s_445,sacadico,sacadico,15333.333,15433.333,100.0,2.175762101163482,31.092791435600397
s_471,sacadico,sacadico,16200.0,16266.667,66.66699999999946,2.6285937550676586,56.38713680284936
s_485,sacadico,sacadico,16666.667,16766.667,100.0,3.108841588794781,28.58325858913063
s_502,sacadico,sacadico,17233.333,17333.333,100.0,8.21975205199042,89.07203649603741
