event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
s_30,sacadico,sacadico,1500.0,1600.0,100.0,3.3422188814201848,36.36386124081449
s_57,sacadico,sacadico,2400.0,2466.667,66.66699999999992,3.6387741911634,75.36668035469552
s_65,sacadico,sacadico,2666.667,2766.667,100.0,4.018411460134204,40.74490634128835
s_72,sacadico,sacadico,2900.0,3000.0,100.0,3.2591325716466018,33.74480548810758
s_105,sacadico,sacadico,4000.0,4100.0,100.0,7.674908227796012,72.71401205667085
s_116,sacadico,sacadico,4366.667,4433.333,66.66599999999926,4.901247861172978,88.74016195921166
s_176,sacadico,sacadico,6366.667,6466.667,100.0,12.729174855138599,135.35251274698246
s_187,sacadico,sacadico,6733.333,6800.0,66.66700000000037,90.0,29.482711533212807
s_191,sacadico,sacadico,6866.667,6966.667,100.0,5.048580267840357,49.28919175255247
s_228,sacadico,sacadico,8100.0,8200.0,100.0,6.1009357443092815,65.5240673888437
s_240,sacadico,sacadico,8500.0,8600.0,100.0,2.9965234563827226,68.7999844325964
s_249,sacadico,sacadico,8800.0,8900.0,100.0,3.065614186910532,39.35036257780782
s_276,sacadico,sacadico,9700.0,9766.667,66.66699999999946,3.025294810056035,54.4986432006458
s_294,sacadico,sacadico,10300.0,10366.667,66.66699999999946,5.4945320422681325,89.72915826693134
s_311,sacadico,sacadico,10866.667,10966.667,100.0,3.462953157863568,77.44488818795597
s_354,sacadico,sacadico,12300.0,12366.667,66.66699999999946,8.605156752516551,146.1790877693564
s_411,sacadico,sacadico,14200.0,14266.667,66.66699999999946,5.369902282170537,83.1598137030603
s_419,sacadico,sacadico,14466.667,14566.667,100.0,4.843455379932658,49.539194186232955
s_470,sacadico,sacadico,16166.667,16266.667,100.0,7.860404320576414,72.24505751752476
s_491,sacadico,sacadico,16866.667,17000.0,133.33299999999872,5.532895127512993,42.0237074753806
s_514,sacadico,sacadico,17633.333,17733.333,100.0,5.298361109983891,52.77143787417592
