video_name,frame_number,timestamp_ms,valid_deteccion,sphere_center_x,sphere_center_y,sphere_center_z,pupil_center_x,pupil_center_y,gaze_x,gaze_y,gaze_z,ellipse_width,ellipse_height,ellipse_angle
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,155,5166.667,True,345.000,202.000,0.000,421.000,175.000,0.257615,-0.004394,0.966238,59.310,91.956,178.762
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,156,5200.000,True,345.000,202.000,0.000,410.000,168.000,0.214565,0.020714,0.976490,58.685,93.939,177.028
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,157,5233.333,True,344.000,202.000,0.000,399.000,161.000,0.177325,0.046075,0.983073,59.450,91.775,176.847
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,158,5266.667,True,344.000,202.000,0.000,392.000,158.000,0.150664,0.056746,0.986955,59.934,95.117,178.693
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,159,5300.000,True,344.000,202.000,0.000,393.000,158.000,0.154472,0.056830,0.986361,59.622,93.755,176.043
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,160,5333.333,True,344.000,202.000,0.000,394.000,159.000,0.158256,0.053151,0.985966,61.427,95.271,177.206
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,161,5366.667,True,344.000,202.000,0.000,395.000,160.000,0.162046,0.049474,0.985542,60.923,95.629,177.790
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,162,5400.000,True,344.000,202.000,0.000,395.000,161.000,0.162022,0.045713,0.985728,61.315,96.957,177.420
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,163,5433.333,True,344.000,202.000,0.000,396.000,161.000,0.165841,0.045801,0.985088,60.613,96.706,178.240
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,164,5466.667,True,344.000,202.000,0.000,396.000,162.000,0.165819,0.042041,0.985260,61.063,97.473,179.625
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,165,5500.000,True,344.000,202.000,0.000,397.000,162.000,0.169642,0.042129,0.984605,60.348,95.032,177.945
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,166,5533.333,True,344.000,202.000,0.000,397.000,162.000,0.169642,0.042129,0.984605,59.863,95.419,177.827
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,167,5566.667,True,344.000,202.000,0.000,397.000,162.000,0.169642,0.042129,0.984605,60.439,94.959,179.175
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,168,5600.000,True,344.000,202.000,0.000,397.000,163.000,0.169621,0.038371,0.984762,60.423,95.746,179.388
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,169,5633.333,True,344.000,202.000,0.000,397.000,163.000,0.169621,0.038371,0.984762,59.354,93.857,179.561
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,170,5666.667,True,344.000,202.000,0.000,397.000,163.000,0.169621,0.038371,0.984762,59.530,94.967,179.417
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,171,5700.000,True,344.000,202.000,0.000,397.000,163.000,0.169621,0.038371,0.984762,59.212,93.626,178.443
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,172,5733.333,True,344.000,202.000,0.000,397.000,163.000,0.169621,0.038371,0.984762,59.792,93.237,178.132
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,173,5766.667,True,344.000,202.000,0.000,397.000,164.000,0.169602,0.034615,0.984905,59.293,93.723,0.458
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,174,5800.000,True,344.000,202.000,0.000,397.000,164.000,0.169602,0.034615,0.984905,59.539,92.556,178.189
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,175,5833.333,True,344.000,202.000,0.000,397.000,163.000,0.169621,0.038371,0.984762,60.025,93.383,178.991
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,176,5866.667,True,344.000,202.000,0.000,396.000,163.000,0.165798,0.038284,0.985416,59.553,94.057,179.869
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,177,5900.000,True,344.000,202.000,0.000,396.000,163.000,0.165798,0.038284,0.985416,59.773,93.664,179.319
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,178,5933.333,True,344.000,202.000,0.000,396.000,163.000,0.165798,0.038284,0.985416,59.774,94.816,178.949
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,179,5966.667,True,344.000,202.000,0.000,395.000,162.000,0.162000,0.041955,0.985898,59.808,92.450,177.536
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,180,6000.000,True,344.000,202.000,0.000,396.000,162.000,0.165819,0.042041,0.985260,59.876,93.374,178.920
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,181,6033.333,True,344.000,202.000,0.000,396.000,162.000,0.165819,0.042041,0.985260,59.222,94.468,177.058
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,182,6066.667,True,344.000,202.000,0.000,396.000,162.000,0.165819,0.042041,0.985260,60.507,93.436,178.048
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,183,6100.000,True,344.000,202.000,0.000,396.000,162.000,0.165819,0.042041,0.985260,60.327,93.359,177.352
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,184,6133.333,True,344.000,202.000,0.000,396.000,162.000,0.165819,0.042041,0.985260,60.506,94.279,178.986
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,185,6166.667,True,344.000,202.000,0.000,396.000,162.000,0.165819,0.042041,0.985260,59.990,93.062,177.474
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,186,6200.000,True,344.000,202.000,0.000,396.000,162.000,0.165819,0.042041,0.985260,61.176,93.614,178.486
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,187,6233.333,True,344.000,202.000,0.000,396.000,162.000,0.165819,0.042041,0.985260,60.647,91.281,176.685
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,188,6266.667,True,344.000,202.000,0.000,396.000,162.000,0.165819,0.042041,0.985260,60.332,91.753,177.776
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,189,6300.000,True,344.000,202.000,0.000,396.000,162.000,0.165819,0.042041,0.985260,60.365,92.419,178.609
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,190,6333.333,True,344.000,202.000,0.000,396.000,162.000,0.165819,0.042041,0.985260,60.959,93.736,0.426
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,191,6366.667,True,344.000,202.000,0.000,396.000,162.000,0.165819,0.042041,0.985260,59.963,91.819,178.652
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,192,6400.000,True,344.000,202.000,0.000,396.000,162.000,0.165819,0.042041,0.985260,59.864,92.566,179.761
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,193,6433.333,True,344.000,202.000,0.000,396.000,162.000,0.165819,0.042041,0.985260,59.627,93.903,179.156
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,194,6466.667,True,344.000,202.000,0.000,398.000,164.000,0.173429,0.034703,0.984235,59.581,94.946,179.130
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,195,6500.000,True,344.000,202.000,0.000,400.000,166.000,0.181063,0.027374,0.983091,59.681,94.891,178.574
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,196,6533.333,True,344.000,202.000,0.000,402.000,168.000,0.188721,0.020051,0.981826,61.493,95.706,179.725
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,197,6566.667,True,344.000,202.000,0.000,406.000,171.000,0.204124,0.009173,0.978902,56.449,84.861,177.651
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,198,6600.000,True,344.000,202.000,0.000,420.000,187.000,0.259052,-0.049471,0.964596,45.415,96.302,7.609
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,199,6633.333,True,344.000,202.000,0.000,434.000,204.000,0.316302,-0.112188,0.942002,47.618,106.000,8.435
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,200,6666.667,True,344.000,202.000,0.000,447.000,220.000,0.372426,-0.172123,0.911961,47.360,107.319,8.411
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,201,6700.000,True,344.000,202.000,0.000,461.000,236.000,0.437065,-0.233625,0.868558,46.963,108.435,8.548
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,202,6733.333,True,344.000,202.000,0.000,473.000,252.000,0.498717,-0.297755,0.814017,47.665,109.000,9.105
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,203,6766.667,True,344.000,202.000,0.000,474.000,255.000,0.505015,-0.310070,0.805491,47.615,107.855,8.607
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,204,6800.000,True,344.000,202.000,0.000,474.000,255.000,0.505015,-0.310070,0.805491,47.438,106.424,9.123
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,205,6833.333,True,344.000,202.000,0.000,474.000,256.000,0.505522,-0.314170,0.803582,46.710,105.147,7.873
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,206,6866.667,True,344.000,202.000,0.000,474.000,256.000,0.505522,-0.314170,0.803582,46.052,102.156,7.796
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,207,6900.000,True,344.000,202.000,0.000,474.000,256.000,0.505522,-0.314170,0.803582,45.381,101.244,6.928
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,208,6933.333,True,344.000,202.000,0.000,474.000,256.000,0.505522,-0.314170,0.803582,45.770,100.367,8.201
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,209,6966.667,True,344.000,202.000,0.000,474.000,256.000,0.505522,-0.314170,0.803582,46.125,97.978,7.531
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,210,7000.000,True,344.000,202.000,0.000,474.000,256.000,0.505522,-0.314170,0.803582,43.213,97.625,7.050
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,211,7033.333,True,344.000,202.000,0.000,474.000,256.000,0.505522,-0.314170,0.803582,43.788,96.157,8.285
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,212,7066.667,True,344.000,202.000,0.000,474.000,257.000,0.506039,-0.318276,0.801639,43.220,97.579,8.142
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,213,7100.000,True,344.000,202.000,0.000,474.000,257.000,0.506039,-0.318276,0.801639,42.767,93.610,9.233
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,214,7133.333,True,344.000,202.000,0.000,475.000,257.000,0.510934,-0.318369,0.798491,42.001,94.490,8.375
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,215,7166.667,True,344.000,202.000,0.000,475.000,256.000,0.510409,-0.314256,0.800453,42.356,94.782,6.999
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,216,7200.000,True,344.000,202.000,0.000,475.000,256.000,0.510409,-0.314256,0.800453,41.554,95.170,7.552
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,217,7233.333,True,344.000,202.000,0.000,475.000,256.000,0.510409,-0.314256,0.800453,42.652,95.642,7.565
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,218,7266.667,True,344.000,202.000,0.000,475.000,256.000,0.510409,-0.314256,0.800453,43.366,93.574,7.597
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,219,7300.000,True,344.000,202.000,0.000,475.000,256.000,0.510409,-0.314256,0.800453,42.808,92.589,7.777
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,220,7333.333,True,344.000,202.000,0.000,475.000,257.000,0.510934,-0.318369,0.798491,42.418,95.717,7.517
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,221,7366.667,True,344.000,202.000,0.000,475.000,257.000,0.510934,-0.318369,0.798491,41.649,94.567,6.689
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,222,7400.000,True,344.000,202.000,0.000,475.000,257.000,0.510934,-0.318369,0.798491,42.320,97.123,6.747
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,223,7433.333,True,344.000,202.000,0.000,476.000,257.000,0.515856,-0.318463,0.795282,42.960,93.998,7.083
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,224,7466.667,True,344.000,202.000,0.000,476.000,257.000,0.515856,-0.318463,0.795282,41.156,96.049,7.036
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,225,7500.000,True,343.000,202.000,0.000,476.000,257.000,0.521846,-0.318579,0.791318,41.741,94.244,7.926
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,226,7533.333,True,343.000,202.000,0.000,475.000,257.000,0.516897,-0.318483,0.794598,44.048,92.419,7.747
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,227,7566.667,True,343.000,202.000,0.000,475.000,257.000,0.516897,-0.318483,0.794598,42.663,93.723,7.883
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,228,7600.000,True,343.000,202.000,0.000,475.000,258.000,0.517438,-0.322611,0.792578,42.254,94.238,7.559
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,229,7633.333,True,343.000,202.000,0.000,475.000,258.000,0.517438,-0.322611,0.792578,44.831,93.848,8.392
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,230,7666.667,True,343.000,202.000,0.000,475.000,258.000,0.517438,-0.322611,0.792578,44.966,95.260,7.784
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,231,7700.000,True,343.000,202.000,0.000,475.000,258.000,0.517438,-0.322611,0.792578,44.449,95.095,8.208
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,232,7733.333,True,343.000,202.000,0.000,475.000,258.000,0.517438,-0.322611,0.792578,45.174,95.002,8.904
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,233,7766.667,True,343.000,202.000,0.000,475.000,258.000,0.517438,-0.322611,0.792578,42.567,96.108,7.506
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,234,7800.000,True,343.000,202.000,0.000,475.000,258.000,0.517438,-0.322611,0.792578,45.459,95.433,8.074
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,235,7833.333,True,343.000,202.000,0.000,475.000,258.000,0.517438,-0.322611,0.792578,43.762,95.277,7.858
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,236,7866.667,True,343.000,201.000,0.000,475.000,258.000,0.518329,-0.329277,0.789248,43.959,96.241,8.467
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,237,7900.000,True,343.000,201.000,0.000,475.000,258.000,0.518329,-0.329277,0.789248,42.396,96.669,7.463
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,238,7933.333,True,343.000,201.000,0.000,475.000,258.000,0.518329,-0.329277,0.789248,43.817,97.320,8.505
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,239,7966.667,True,343.000,201.000,0.000,475.000,258.000,0.518329,-0.329277,0.789248,43.958,96.559,8.652
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,240,8000.000,True,343.000,201.000,0.000,475.000,258.000,0.518329,-0.329277,0.789248,44.375,96.835,8.639
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,241,8033.333,True,343.000,201.000,0.000,475.000,258.000,0.518329,-0.329277,0.789248,42.225,96.942,8.185
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,242,8066.667,True,343.000,201.000,0.000,475.000,258.000,0.518329,-0.329277,0.789248,42.040,96.769,8.329
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,243,8100.000,True,343.000,201.000,0.000,475.000,259.000,0.518894,-0.333420,0.787134,42.223,95.418,8.780
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,244,8133.333,True,343.000,201.000,0.000,475.000,259.000,0.518894,-0.333420,0.787134,42.289,97.026,7.774
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,245,8166.667,True,343.000,201.000,0.000,475.000,260.000,0.519470,-0.337573,0.784981,43.755,98.360,8.809
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,246,8200.000,True,343.000,201.000,0.000,467.000,254.000,0.477621,-0.312207,0.821222,48.265,90.102,14.463
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,247,8233.333,True,343.000,201.000,0.000,459.000,248.000,0.438177,-0.287672,0.851614,48.811,91.836,14.856
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,248,8266.667,True,343.000,201.000,0.000,451.000,242.000,0.400599,-0.263782,0.877462,50.145,92.708,13.595
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,249,8300.000,True,343.000,201.000,0.000,444.000,237.000,0.369016,-0.244271,0.896749,49.976,93.294,16.302
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,250,8333.333,True,343.000,201.000,0.000,436.000,231.000,0.334003,-0.221240,0.916239,49.335,95.053,15.446
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,251,8366.667,True,343.000,201.000,0.000,437.000,231.000,0.338166,-0.221217,0.914717,50.011,94.091,15.511
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,252,8400.000,True,343.000,201.000,0.000,437.000,231.000,0.338166,-0.221217,0.914717,50.352,93.437,16.410
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,253,8433.333,True,343.000,201.000,0.000,437.000,232.000,0.338370,-0.225061,0.913703,50.168,91.553,15.757
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,254,8466.667,True,343.000,201.000,0.000,437.000,232.000,0.338370,-0.225061,0.913703,50.755,91.106,14.355
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,255,8500.000,True,343.000,201.000,0.000,437.000,232.000,0.338370,-0.225061,0.913703,50.686,86.620,15.182
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,256,8533.333,True,343.000,201.000,0.000,437.000,232.000,0.338370,-0.225061,0.913703,48.833,88.136,14.884
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,257,8566.667,True,343.000,201.000,0.000,437.000,233.000,0.338579,-0.228908,0.912669,49.036,85.316,16.078
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,258,8600.000,True,343.000,201.000,0.000,437.000,233.000,0.338579,-0.228908,0.912669,47.722,85.980,15.322
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,259,8633.333,True,343.000,201.000,0.000,437.000,233.000,0.338579,-0.228908,0.912669,47.324,85.483,14.248
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,260,8666.667,True,343.000,201.000,0.000,437.000,233.000,0.338579,-0.228908,0.912669,49.448,84.594,14.891
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,261,8700.000,True,343.000,201.000,0.000,437.000,233.000,0.338579,-0.228908,0.912669,47.944,84.876,16.711
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,262,8733.333,True,343.000,201.000,0.000,437.000,233.000,0.338579,-0.228908,0.912669,48.312,84.341,15.653
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,263,8766.667,True,343.000,201.000,0.000,438.000,233.000,0.342757,-0.228889,0.911113,46.491,84.969,15.166
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,264,8800.000,True,343.000,201.000,0.000,438.000,234.000,0.342973,-0.232742,0.910055,47.357,86.219,16.046
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,265,8833.333,True,343.000,201.000,0.000,438.000,234.000,0.342973,-0.232742,0.910055,45.626,85.988,15.386
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,266,8866.667,True,343.000,201.000,0.000,438.000,234.000,0.342973,-0.232742,0.910055,44.742,86.183,14.762
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,267,8900.000,True,343.000,201.000,0.000,439.000,234.000,0.347165,-0.232726,0.908469,45.840,85.706,16.340
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,268,8933.333,True,343.000,201.000,0.000,439.000,235.000,0.347387,-0.236585,0.907386,46.005,85.861,15.618
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,269,8966.667,True,343.000,201.000,0.000,439.000,235.000,0.347387,-0.236585,0.907386,45.026,86.049,17.226
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,270,9000.000,True,343.000,201.000,0.000,439.000,235.000,0.347387,-0.236585,0.907386,44.501,86.244,16.917
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,271,9033.333,True,343.000,201.000,0.000,439.000,235.000,0.347387,-0.236585,0.907386,45.901,83.493,15.871
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,272,9066.667,True,343.000,201.000,0.000,439.000,236.000,0.347613,-0.240448,0.906283,44.980,84.492,16.207
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,273,9100.000,True,343.000,201.000,0.000,439.000,235.000,0.347387,-0.236585,0.907386,45.281,83.214,15.574
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,274,9133.333,True,343.000,201.000,0.000,439.000,235.000,0.347387,-0.236585,0.907386,45.427,82.355,16.827
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,275,9166.667,True,343.000,201.000,0.000,439.000,235.000,0.347387,-0.236585,0.907386,46.184,83.179,16.462
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,276,9200.000,True,343.000,201.000,0.000,439.000,235.000,0.347387,-0.236585,0.907386,45.970,83.161,16.393
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,277,9233.333,True,343.000,201.000,0.000,439.000,235.000,0.347387,-0.236585,0.907386,46.555,81.952,16.278
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,278,9266.667,True,343.000,201.000,0.000,439.000,235.000,0.347387,-0.236585,0.907386,45.814,83.266,15.501
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,279,9300.000,True,343.000,201.000,0.000,439.000,234.000,0.347165,-0.232726,0.908469,45.261,81.882,16.391
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,280,9333.333,True,343.000,201.000,0.000,439.000,234.000,0.347165,-0.232726,0.908469,46.391,81.387,15.587
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,281,9366.667,True,343.000,201.000,0.000,439.000,234.000,0.347165,-0.232726,0.908469,46.818,80.385,16.575
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,282,9400.000,True,343.000,201.000,0.000,439.000,234.000,0.347165,-0.232726,0.908469,46.826,81.009,16.477
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,283,9433.333,True,343.000,201.000,0.000,439.000,235.000,0.347387,-0.236585,0.907386,46.831,79.292,16.452
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,284,9466.667,True,343.000,201.000,0.000,431.000,230.000,0.313153,-0.217527,0.924455,49.658,80.020,11.631
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,285,9500.000,True,343.000,201.000,0.000,423.000,225.000,0.279790,-0.198705,0.939273,49.783,90.110,3.929
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,286,9533.333,True,343.000,201.000,0.000,414.000,219.000,0.243088,-0.176341,0.953841,51.048,92.111,4.165
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,287,9566.667,True,343.000,201.000,0.000,405.000,213.000,0.207179,-0.154169,0.966079,52.519,90.527,3.291
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,288,9600.000,True,343.000,201.000,0.000,396.000,207.000,0.171928,-0.132131,0.976208,51.982,89.503,6.508
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,289,9633.333,True,343.000,201.000,0.000,392.000,204.000,0.156421,-0.121126,0.980235,53.366,91.544,2.736
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,290,9666.667,True,343.000,201.000,0.000,390.000,203.000,0.148733,-0.117485,0.981874,55.009,92.116,3.116
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,291,9700.000,True,343.000,201.000,0.000,388.000,202.000,0.141066,-0.113846,0.983432,54.834,91.836,3.035
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,292,9733.333,True,343.000,201.000,0.000,386.000,200.000,0.133372,-0.106498,0.985327,54.610,94.684,3.696
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,293,9766.667,True,343.000,201.000,0.000,384.000,199.000,0.125747,-0.102860,0.986716,54.221,94.454,4.539
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,294,9800.000,True,343.000,201.000,0.000,385.000,199.000,0.129535,-0.102826,0.986229,56.116,94.945,3.079
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,295,9833.333,True,343.000,201.000,0.000,385.000,199.000,0.129535,-0.102826,0.986229,55.753,94.785,2.223
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,296,9866.667,True,343.000,201.000,0.000,386.000,199.000,0.133326,-0.102790,0.985727,56.278,94.532,3.954
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,297,9900.000,True,343.000,201.000,0.000,387.000,198.000,0.137077,-0.099046,0.985596,55.455,93.910,1.580
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,298,9933.333,True,343.000,201.000,0.000,388.000,199.000,0.140920,-0.102716,0.984678,54.899,95.283,3.090
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,299,9966.667,True,343.000,201.000,0.000,388.000,199.000,0.140920,-0.102716,0.984678,54.796,92.554,3.989
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,300,10000.000,True,343.000,201.000,0.000,389.000,199.000,0.144722,-0.102677,0.984130,54.443,92.682,3.524
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,301,10033.333,True,343.000,201.000,0.000,389.000,199.000,0.144722,-0.102677,0.984130,52.407,93.885,4.895
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,302,10066.667,True,343.000,201.000,0.000,389.000,200.000,0.144770,-0.106388,0.983729,51.968,92.778,4.013
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,303,10100.000,True,343.000,201.000,0.000,389.000,200.000,0.144770,-0.106388,0.983729,51.987,91.104,3.993
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,304,10133.333,True,343.000,201.000,0.000,389.000,200.000,0.144770,-0.106388,0.983729,52.974,89.172,3.338
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,305,10166.667,True,343.000,201.000,0.000,389.000,200.000,0.144770,-0.106388,0.983729,51.262,89.500,4.593
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,306,10200.000,True,343.000,201.000,0.000,389.000,200.000,0.144770,-0.106388,0.983729,51.844,89.905,2.941
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,307,10233.333,True,343.000,201.000,0.000,389.000,200.000,0.144770,-0.106388,0.983729,51.753,88.594,3.978
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,308,10266.667,True,343.000,201.000,0.000,389.000,200.000,0.144770,-0.106388,0.983729,52.893,87.196,5.094
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,309,10300.000,True,343.000,201.000,0.000,389.000,200.000,0.144770,-0.106388,0.983729,52.816,83.893,1.056
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,310,10333.333,True,343.000,201.000,0.000,389.000,200.000,0.144770,-0.106388,0.983729,52.688,86.263,2.543
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,311,10366.667,True,343.000,201.000,0.000,389.000,200.000,0.144770,-0.106388,0.983729,53.606,86.125,3.014
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,312,10400.000,True,343.000,201.000,0.000,389.000,200.000,0.144770,-0.106388,0.983729,52.632,87.313,3.136
