video_name,frame_number,timestamp_ms,valid_deteccion,sphere_center_x,sphere_center_y,sphere_center_z,pupil_center_x,pupil_center_y,darkest_pixel_x,darkest_pixel_y,gaze_x,gaze_y,gaze_z,ellipse_width,ellipse_height,ellipse_angle,contour_area
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,60,2000.000,True,356.000,192.000,0.000,366.000,194.000,373,209,-0.005674,-0.143487,0.989636,68.365,118.672,10.039,5435.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,61,2033.333,True,356.000,192.000,0.000,369.000,194.000,371,233,0.005511,-0.143487,0.989637,68.238,112.846,10.331,5117.0
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,62,2066.667,True,356.000,192.000,0.000,371.000,194.000,372,211,0.012975,-0.143481,0.989568,68.480,114.280,8.423,5286.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,63,2100.000,True,356.000,192.000,0.000,371.000,194.000,359,188,0.012975,-0.143481,0.989568,68.372,111.160,8.415,5153.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,64,2133.333,True,356.000,192.000,0.000,370.000,194.000,358,189,0.009242,-0.143485,0.989609,65.731,113.244,9.556,5153.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,65,2166.667,True,356.000,192.000,0.000,370.000,195.000,360,221,0.009289,-0.147171,0.989067,66.213,110.482,9.476,5021.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,66,2200.000,True,356.000,192.000,0.000,370.000,195.000,361,218,0.009289,-0.147171,0.989067,66.917,105.441,7.988,5014.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,67,2233.333,True,356.000,192.000,0.000,374.000,194.000,401,186,0.024180,-0.143465,0.989360,58.235,106.047,4.185,3948.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,68,2266.667,True,356.000,192.000,0.000,380.000,193.000,414,201,0.046581,-0.139714,0.989096,53.602,109.458,5.860,3279.0
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,69,2300.000,True,356.000,192.000,0.000,387.000,192.000,409,178,0.072809,-0.135898,0.988044,54.991,109.742,12.944,3769.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,70,2333.333,True,356.000,192.000,0.000,394.000,189.000,408,183,0.099030,-0.124634,0.987248,49.638,120.218,9.073,4161.0
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,71,2366.667,False,356.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,72,2400.000,True,356.000,192.000,0.000,403.000,188.000,421,182,0.133127,-0.120586,0.983736,51.184,80.997,2.609,2299.0
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,73,2433.333,True,357.000,192.000,0.000,409.000,185.000,422,210,0.150827,-0.109253,0.982504,57.400,111.412,12.969,3943.0
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,74,2466.667,True,357.000,192.000,0.000,413.000,180.000,422,210,0.165874,-0.090495,0.981986,59.505,113.184,10.912,4113.0
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,75,2500.000,True,357.000,192.000,0.000,417.000,176.000,420,210,0.181077,-0.075372,0.980577,46.174,115.859,12.777,3491.0
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,76,2533.333,False,357.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,77,2566.667,False,357.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,78,2600.000,False,357.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,79,2633.333,False,357.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,80,2666.667,False,357.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,81,2700.000,False,357.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,82,2733.333,False,357.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,83,2766.667,False,357.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,84,2800.000,False,357.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,85,2833.333,False,357.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,86,2866.667,False,357.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,87,2900.000,False,357.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,88,2933.333,False,357.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,89,2966.667,False,357.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,90,3000.000,False,357.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,91,3033.333,False,357.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,92,3066.667,False,357.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,93,3100.000,False,357.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,94,3133.333,False,357.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,95,3166.667,False,357.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,96,3200.000,False,357.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,97,3233.333,False,357.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,98,3266.667,False,357.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,99,3300.000,False,357.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,100,3333.333,False,357.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,101,3366.667,False,357.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,102,3400.000,True,357.000,192.000,0.000,420.000,172.000,421,206,0.192505,-0.060262,0.979444,57.952,122.640,9.595,4399.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,103,3433.333,True,358.000,192.000,0.000,420.000,168.000,421,205,0.187270,-0.045503,0.981254,57.995,120.465,8.494,4177.0
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,104,3466.667,True,358.000,192.000,0.000,419.000,167.000,421,203,0.183374,-0.041873,0.982151,58.793,122.059,11.634,4299.0
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,105,3500.000,False,358.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,106,3533.333,False,358.000,192.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,107,3566.667,True,358.000,192.000,0.000,419.000,168.000,421,204,0.183403,-0.045593,0.981980,57.929,115.858,6.645,4264.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,108,3600.000,True,358.000,192.000,0.000,418.000,168.000,419,201,0.179542,-0.045681,0.982689,61.845,116.878,8.671,4327.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,109,3633.333,True,358.000,192.000,0.000,418.000,169.000,418,196,0.179573,-0.049399,0.982504,61.109,115.373,10.783,4127.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,110,3666.667,True,358.000,192.000,0.000,419.000,169.000,418,191,0.183435,-0.049312,0.981794,58.834,118.113,14.158,4272.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,111,3700.000,True,358.000,192.000,0.000,419.000,171.000,421,211,0.183506,-0.056747,0.981379,61.102,116.095,13.147,4005.0
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,112,3733.333,True,358.000,192.000,0.000,419.000,173.000,420,213,0.183587,-0.064178,0.980906,71.883,94.636,15.971,3339.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,113,3766.667,True,358.000,192.000,0.000,420.000,175.000,422,216,0.187548,-0.071524,0.979648,62.407,114.908,12.082,4199.0
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,114,3800.000,True,358.000,192.000,0.000,421.000,176.000,422,215,0.191473,-0.075156,0.978616,57.711,115.311,16.883,4053.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,115,3833.333,True,358.000,192.000,0.000,421.000,177.000,421,215,0.191526,-0.078870,0.978313,65.111,113.327,12.168,4214.0
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,116,3866.667,True,358.000,192.000,0.000,422.000,178.000,421,213,0.195464,-0.082503,0.977234,59.993,108.051,11.823,3983.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,117,3900.000,True,358.000,192.000,0.000,422.000,178.000,422,219,0.195464,-0.082503,0.977234,57.882,110.741,16.004,3770.0
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,118,3933.333,True,358.000,192.000,0.000,421.000,179.000,421,220,0.191639,-0.086298,0.977664,62.486,104.311,12.901,3677.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,119,3966.667,True,358.000,192.000,0.000,421.000,180.000,420,201,0.191700,-0.090011,0.977317,56.191,111.004,16.197,3750.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,120,4000.000,True,358.000,192.000,0.000,421.000,181.000,422,218,0.191763,-0.093724,0.976956,56.043,104.010,14.889,3610.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,121,4033.333,True,358.000,192.000,0.000,418.000,179.000,404,184,0.180022,-0.086528,0.979849,41.522,90.446,9.704,2555.0
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,122,4066.667,True,358.000,192.000,0.000,409.000,179.000,361,168,0.145441,-0.087125,0.985523,51.513,57.233,158.517,1560.0
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,123,4100.000,True,358.000,192.000,0.000,399.000,179.000,360,171,0.107428,-0.087633,0.990343,52.271,53.830,71.290,1528.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,124,4133.333,True,358.000,192.000,0.000,389.000,180.000,360,171,0.069798,-0.091671,0.993340,52.192,55.697,90.029,1560.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,125,4166.667,True,358.000,192.000,0.000,380.000,180.000,360,174,0.036114,-0.091855,0.995117,50.920,55.973,135.266,1546.0
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,126,4200.000,True,358.000,192.000,0.000,373.000,182.000,360,174,0.010091,-0.099282,0.995008,48.689,56.445,134.427,1574.0
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,127,4233.333,True,358.000,192.000,0.000,372.000,182.000,360,175,0.006368,-0.099285,0.995039,48.170,58.071,129.966,1564.0
