event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
f_1,fijacion,fijacion_valida,33.333,1533.333,1500.0,0.0,3.9828275907609925
f_4,fijacion,fijacion_valida,2400.0,2766.667,366.6669999999999,0.0,6.4109063053370035
f_5,fijacion,fijacion_valida,2933.333,3966.667,1033.3339999999998,0.0,7.56862666099366
f_6,fijacion,fijacion_valida,4133.333,5600.0,1466.6670000000004,0.0,6.674729531563077
f_7,fijacion,fijacion_valida,5800.0,7366.667,1566.6670000000004,0.0,5.271035517809202
f_8,fijacion,fijacion_valida,7566.667,8966.667,1399.999999999999,0.0,5.356748141769322
f_10,fijacion,fijacion_valida,9200.0,10733.333,1533.3330000000005,0.0,4.889584379979758
f_11,fijacion,fijacion_valida,10900.0,12433.333,1533.3330000000005,0.0,4.225422964675789
f_12,fijacion,fijacion_valida,12566.667,12833.333,266.6660000000011,0.0,0.6827145632813583
f_13,fijacion,fijacion_valida,12966.667,13500.0,533.3330000000005,0.0,6.016547035337505
f_14,fijacion,fijacion_valida,13600.0,14100.0,500.0,0.0,12.098649725403984
f_15,fijacion,fijacion_valida,14300.0,15700.0,1400.0,0.0,3.884353447520332
f_16,fijacion,fijacion_valida,15866.667,17300.0,1433.3330000000005,0.0,6.115604273195701
