event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
f_2,fijacion,fijacion_valida,266.667,1000.0,733.3330000000001,0.0,5.915307668389283
f_6,fijacion,fijacion_valida,2333.333,3566.667,1233.3339999999998,0.0,2.9398849698790928
f_7,fijacion,fijacion_valida,3800.0,4866.667,1066.6670000000004,0.0,3.2836364916619063
f_8,fijacion,fijacion_valida,5133.333,6766.667,1633.3340000000007,0.0,2.3699665404600423
f_9,fijacion,fijacion_valida,7033.333,8466.667,1433.3339999999998,0.0,3.0216274091169564
f_10,fijacion,fijacion_valida,8733.333,10166.667,1433.333999999999,0.0,2.7072951125633384
f_11,fijacion,fijacion_valida,10400.0,11633.333,1233.3330000000005,0.0,3.1855274642651827
f_12,fijacion,fijacion_valida,11900.0,13266.667,1366.6669999999995,0.0,4.186688159849867
f_13,fijacion,fijacion_valida,13500.0,14866.667,1366.6669999999995,0.0,3.6049376236496236
f_14,fijacion,fijacion_valida,15100.0,16533.333,1433.3329999999987,0.0,4.122848963532863
