video_name,frame_number,timestamp_ms,valid_deteccion,sphere_center_x,sphere_center_y,sphere_center_z,pupil_center_x,pupil_center_y,gaze_x,gaze_y,gaze_z,ellipse_width,ellipse_height,ellipse_angle,contour_area,yolo_confidence
Venegas_intento_5.mp4,1,33.333,True,300.000,220.000,0.000,347.000,133.000,0.195833,0.362500,-0.911177,64.386,85.330,129.226,4185.0,0.919
Venegas_intento_5.mp4,2,66.667,True,300.000,220.000,0.000,346.000,133.000,0.191667,0.362500,-0.912062,65.442,84.720,127.557,4183.5,0.920
Venegas_intento_5.mp4,3,100.000,True,300.000,220.000,0.000,345.000,133.000,0.187500,0.362500,-0.912928,64.970,85.052,128.513,4210.0,0.923
Venegas_intento_5.mp4,4,133.333,True,300.000,220.000,0.000,345.000,134.000,0.187500,0.358333,-0.914571,64.636,86.058,127.504,4238.5,0.922
Venegas_intento_5.mp4,5,166.667,True,300.000,220.000,0.000,344.000,134.000,0.183333,0.358333,-0.915416,66.338,84.570,130.466,4257.5,0.922
Venegas_intento_5.mp4,6,200.000,True,300.000,220.000,0.000,344.000,135.000,0.183333,0.354167,-0.917036,66.875,85.871,130.050,4332.0,0.923
Venegas_intento_5.mp4,7,233.333,True,300.000,220.000,0.000,351.000,133.000,0.212500,0.362500,-0.907435,63.871,85.298,133.401,4182.0,0.915
Venegas_intento_5.mp4,8,266.667,True,293.000,203.000,0.000,359.000,132.000,0.275000,0.295833,-0.914799,64.672,85.816,135.094,4287.5,0.913
Venegas_intento_5.mp4,9,300.000,True,293.000,203.000,0.000,359.000,132.000,0.275000,0.295833,-0.914799,64.958,86.054,135.873,4327.5,0.913
Venegas_intento_5.mp4,10,333.333,True,293.000,201.000,0.000,360.000,133.000,0.279167,0.283333,-0.917490,64.797,87.430,136.138,4394.0,0.917
Venegas_intento_5.mp4,11,366.667,True,292.000,202.000,0.000,363.000,131.000,0.295833,0.295833,-0.908276,62.316,86.757,134.938,4190.5,0.910
Venegas_intento_5.mp4,12,400.000,True,291.000,202.000,0.000,380.000,125.000,0.370833,0.320833,-0.871521,49.389,84.545,139.501,3202.5,0.922
Venegas_intento_5.mp4,13,433.333,True,290.000,203.000,0.000,395.000,120.000,0.437500,0.345833,-0.830056,51.427,83.895,140.548,3312.5,0.915
Venegas_intento_5.mp4,14,466.667,True,290.000,204.000,0.000,397.000,120.000,0.445833,0.350000,-0.823852,51.302,83.733,140.978,3302.0,0.914
Venegas_intento_5.mp4,15,500.000,True,289.000,204.000,0.000,398.000,120.000,0.454167,0.350000,-0.819288,50.476,84.898,141.649,3303.5,0.912
Venegas_intento_5.mp4,16,533.333,True,288.000,205.000,0.000,399.000,120.000,0.462500,0.354167,-0.812810,50.690,85.066,142.021,3323.5,0.900
Venegas_intento_5.mp4,17,566.667,True,288.000,206.000,0.000,399.000,120.000,0.462500,0.358333,-0.810981,51.777,83.355,143.081,3322.5,0.915
Venegas_intento_5.mp4,18,600.000,True,288.000,206.000,0.000,378.000,119.000,0.375000,0.362500,-0.853211,63.162,84.046,133.844,4076.0,0.919
Venegas_intento_5.mp4,19,633.333,True,287.000,206.000,0.000,358.000,118.000,0.295833,0.366667,-0.882065,61.399,88.097,133.430,4159.5,0.918
Venegas_intento_5.mp4,20,666.667,True,287.000,206.000,0.000,359.000,118.000,0.300000,0.366667,-0.880656,62.059,88.382,133.732,4182.0,0.921
Venegas_intento_5.mp4,21,700.000,True,287.000,207.000,0.000,360.000,118.000,0.304167,0.370833,-0.877477,62.687,87.622,133.638,4209.0,0.926
Venegas_intento_5.mp4,22,733.333,True,287.000,207.000,0.000,362.000,118.000,0.312500,0.370833,-0.874544,60.982,88.476,135.172,4156.0,0.923
Venegas_intento_5.mp4,23,766.667,True,287.000,207.000,0.000,381.000,119.000,0.391667,0.366667,-0.843891,48.667,88.348,141.255,3265.0,0.901
