timestamp_unix,relative_time_s,stimulus_x,stimulus_y,frame_idx
1764880463.3760,0.0000,320,180,0
1764880463.4114,0.0354,320,180,1
1764880463.4439,0.0680,320,180,2
1764880463.4775,0.1016,320,180,3
1764880463.5117,0.1358,320,180,4
1764880463.5432,0.1672,320,180,5
1764880463.5751,0.1992,320,180,6
1764880463.6109,0.2350,320,180,7
1764880463.6433,0.2674,320,180,8
1764880463.6749,0.2989,320,180,9
1764880463.7113,0.3353,320,180,10
1764880463.7433,0.3673,320,180,11
1764880463.7753,0.3994,320,180,12
1764880463.8119,0.4360,320,180,13
1764880463.8432,0.4673,320,180,14
1764880463.8759,0.4999,320,180,15
1764880463.9115,0.5355,320,180,16
1764880463.9435,0.5675,320,180,17
1764880463.9776,0.6017,320,180,18
1764880464.0112,0.6353,320,180,19
1764880464.0430,0.6670,320,180,20
1764880464.0777,0.7017,320,180,21
1764880464.1113,0.7353,320,180,22
1764880464.1432,0.7673,320,180,23
1764880464.1755,0.7995,320,180,24
1764880464.2100,0.8341,320,180,25
1764880464.2431,0.8671,320,180,26
1764880464.2771,0.9011,320,180,27
1764880464.3115,0.9355,320,180,28
1764880464.3431,0.9671,320,180,29
1764880464.3751,0.9991,320,180,30
1764880464.4116,1.0356,320,180,31
1764880464.4439,1.0679,320,180,32
1764880464.4752,1.0992,320,180,33
1764880464.5101,1.1341,320,180,34
1764880464.5438,1.1679,320,180,35
1764880464.5772,1.2013,320,180,36
1764880464.6114,1.2355,320,180,37
1764880464.6433,1.2674,320,180,38
1764880464.6770,1.3010,320,180,39
1764880464.7111,1.3351,320,180,40
1764880464.7439,1.3680,320,180,41
1764880464.7770,1.4011,320,180,42
1764880464.8111,1.4351,320,180,43
1764880464.8430,1.4670,320,180,44
1764880464.8756,1.4996,320,180,45
1764880464.9111,1.5352,320,180,46
1764880464.9430,1.5670,320,180,47
1764880464.9753,1.5993,320,180,48
1764880465.0113,1.6353,320,180,49
1764880465.0431,1.6672,320,180,50
1764880465.0760,1.7000,320,180,51
1764880465.1112,1.7353,320,180,52
1764880465.1433,1.7673,320,180,53
1764880465.1752,1.7992,320,180,54
1764880465.2118,1.8359,320,180,55
1764880465.2432,1.8673,320,180,56
1764880465.2773,1.9013,320,180,57
1764880465.3113,1.9353,320,180,58
1764880465.3440,1.9681,320,180,59
1764880465.3751,1.9991,960,180,60
1764880465.4116,2.0357,960,180,61
1764880465.4435,2.0675,960,180,62
1764880465.4763,2.1003,960,180,63
1764880465.5115,2.1355,960,180,64
1764880465.5439,2.1679,960,180,65
1764880465.5749,2.1989,960,180,66
1764880465.6116,2.2356,960,180,67
1764880465.6439,2.2679,960,180,68
