timestamp_unix,relative_time_s,stimulus_x,stimulus_y,frame_idx
1765201363.7493,0.0000,320,180,0
1765201363.7832,0.0339,320,180,1
1765201363.8157,0.0663,320,180,2
1765201363.8487,0.0993,320,180,3
1765201363.8832,0.1338,320,180,4
1765201363.9193,0.1700,320,180,5
1765201363.9488,0.1995,320,180,6
1765201363.9834,0.2341,320,180,7
1765201364.0152,0.2658,320,180,8
1765201364.0487,0.2994,320,180,9
1765201364.0856,0.3362,320,180,10
1765201364.1191,0.3698,320,180,11
1765201364.1486,0.3993,320,180,12
1765201364.1834,0.4341,320,180,13
1765201364.2193,0.4700,320,180,14
1765201364.2493,0.5000,320,180,15
1765201364.2829,0.5336,320,180,16
1765201364.3190,0.5697,320,180,17
1765201364.3486,0.5993,320,180,18
1765201364.3824,0.6331,320,180,19
1765201364.4195,0.6702,320,180,20
1765201364.4500,0.7006,320,180,21
1765201364.4834,0.7340,320,180,22
1765201364.5196,0.7703,320,180,23
1765201364.5495,0.8001,320,180,24
1765201364.5854,0.8361,320,180,25
1765201364.6194,0.8701,320,180,26
1765201364.6486,0.8992,320,180,27
1765201364.6824,0.9331,320,180,28
1765201364.7196,0.9703,320,180,29
1765201364.7487,0.9994,320,180,30
1765201364.7831,1.0338,320,180,31
1765201364.8153,1.0660,320,180,32
1765201364.8487,1.0993,320,180,33
1765201364.8838,1.1345,320,180,34
1765201364.9192,1.1699,320,180,35
1765201364.9493,1.2000,320,180,36
1765201364.9827,1.2333,320,180,37
1765201365.0162,1.2669,320,180,38
1765201365.0487,1.2993,320,180,39
1765201365.0826,1.3333,320,180,40
1765201365.1192,1.3699,320,180,41
1765201365.1498,1.4004,320,180,42
1765201365.1847,1.4353,320,180,43
1765201365.2148,1.4655,320,180,44
1765201365.2497,1.5003,320,180,45
1765201365.2825,1.5332,320,180,46
1765201365.3168,1.5675,320,180,47
1765201365.3488,1.5995,320,180,48
1765201365.3844,1.6351,320,180,49
1765201365.4151,1.6658,320,180,50
1765201365.4490,1.6997,320,180,51
1765201365.4826,1.7333,320,180,52
1765201365.5188,1.7694,320,180,53
1765201365.5487,1.7994,320,180,54
1765201365.5838,1.8345,320,180,55
1765201365.6147,1.8654,320,180,56
1765201365.6487,1.8994,320,180,57
1765201365.6853,1.9360,320,180,58
1765201365.7188,1.9694,320,180,59
1765201365.7494,2.0000,960,180,60
1765201365.7852,2.0358,960,180,61
1765201365.8192,2.0698,960,180,62
1765201365.8503,2.1010,960,180,63
1765201365.8834,2.1340,960,180,64
1765201365.9190,2.1697,960,180,65
1765201365.9510,2.2017,960,180,66
1765201365.9830,2.2337,960,180,67
1765201366.0186,2.2693,960,180,68
1765201366.0490,2.2997,960,180,69
1765201366.0854,2.3360,960,180,70
1765201366.1187,2.3694,960,180,71
1765201366.1494,2.4001,960,180,72
1765201366.1850,2.4356,960,180,73
1765201366.2191,2.4698,960,180,74
1765201366.2486,2.4993,960,180,75
1765201366.2833,2.5339,960,180,76
1765201366.3152,2.5659,960,180,77
1765201366.3489,2.5996,960,180,78
1765201366.3855,2.6362,960,180,79
1765201366.4147,2.6654,960,180,80
1765201366.4494,2.7001,960,180,81
1765201366.4845,2.7352,960,180,82
