video_name,frame_number,timestamp_ms,valid_deteccion,sphere_center_x,sphere_center_y,sphere_center_z,pupil_center_x,pupil_center_y,gaze_x,gaze_y,gaze_z,ellipse_width,ellipse_height,ellipse_angle,contour_area,yolo_confidence
Sanchez_intento_8.mp4,1,33.333,True,220.000,240.000,0.000,364.000,170.000,0.600000,0.291667,-0.744937,49.241,54.692,130.714,2088.5,0.902
Sanchez_intento_8.mp4,2,66.667,True,220.000,240.000,0.000,364.000,170.000,0.600000,0.291667,-0.744937,49.779,54.695,129.079,2112.0,0.906
Sanchez_intento_8.mp4,3,100.000,True,220.000,240.000,0.000,361.000,170.000,0.587500,0.291667,-0.754834,49.823,55.417,126.499,2145.5,0.915
Sanchez_intento_8.mp4,4,133.333,True,220.000,240.000,0.000,358.000,170.000,0.575000,0.291667,-0.764399,49.642,55.524,126.555,2148.0,0.912
Sanchez_intento_8.mp4,5,166.667,True,220.000,240.000,0.000,358.000,170.000,0.575000,0.291667,-0.764399,49.458,55.384,126.084,2123.5,0.914
Sanchez_intento_8.mp4,6,200.000,True,220.000,240.000,0.000,358.000,170.000,0.575000,0.291667,-0.764399,49.331,55.087,125.945,2102.5,0.916
Sanchez_intento_8.mp4,7,233.333,True,220.000,240.000,0.000,358.000,170.000,0.575000,0.291667,-0.764399,49.452,55.060,126.748,2104.0,0.916
Sanchez_intento_8.mp4,8,266.667,True,220.000,240.000,0.000,358.000,170.000,0.575000,0.291667,-0.764399,49.670,54.960,122.574,2106.0,0.914
Sanchez_intento_8.mp4,9,300.000,True,220.000,240.000,0.000,358.000,170.000,0.575000,0.291667,-0.764399,49.517,55.204,129.191,2115.5,0.916
Sanchez_intento_8.mp4,10,333.333,True,220.000,240.000,0.000,358.000,170.000,0.575000,0.291667,-0.764399,49.485,54.856,128.859,2113.0,0.914
Sanchez_intento_8.mp4,11,366.667,True,220.000,240.000,0.000,359.000,169.000,0.579167,0.295833,-0.759637,47.461,54.254,125.120,2008.0,0.925
Sanchez_intento_8.mp4,12,400.000,True,220.000,240.000,0.000,372.000,162.000,0.633333,0.325000,-0.702327,37.555,53.146,137.260,1516.0,0.889
Sanchez_intento_8.mp4,13,433.333,True,220.000,240.000,0.000,386.000,154.000,0.691667,0.358333,-0.627052,38.153,52.962,141.922,1521.5,0.919
Sanchez_intento_8.mp4,14,466.667,True,220.000,240.000,0.000,389.000,154.000,0.704167,0.358333,-0.612982,37.900,53.256,140.256,1494.5,0.921
Sanchez_intento_8.mp4,15,500.000,True,220.000,240.000,0.000,389.000,154.000,0.704167,0.358333,-0.612982,37.734,53.207,143.169,1497.0,0.919
Sanchez_intento_8.mp4,16,533.333,True,220.000,240.000,0.000,390.000,154.000,0.708333,0.358333,-0.608162,37.687,52.987,143.093,1516.0,0.918
Sanchez_intento_8.mp4,17,566.667,True,220.000,240.000,0.000,390.000,154.000,0.708333,0.358333,-0.608162,37.955,54.055,141.644,1533.5,0.920
Sanchez_intento_8.mp4,18,600.000,True,220.000,240.000,0.000,391.000,153.000,0.712500,0.362500,-0.600781,37.041,53.406,143.343,1493.0,0.924
Sanchez_intento_8.mp4,19,633.333,True,220.000,240.000,0.000,391.000,153.000,0.712500,0.362500,-0.600781,37.331,54.096,139.974,1523.5,0.926
Sanchez_intento_8.mp4,20,666.667,True,220.000,240.000,0.000,391.000,153.000,0.712500,0.362500,-0.600781,37.403,54.100,143.478,1525.0,0.923
Sanchez_intento_8.mp4,21,700.000,True,220.000,240.000,0.000,391.000,153.000,0.712500,0.362500,-0.600781,37.910,54.535,144.396,1540.5,0.925
Sanchez_intento_8.mp4,22,733.333,True,220.000,240.000,0.000,391.000,153.000,0.712500,0.362500,-0.600781,37.894,53.902,143.999,1529.0,0.926
Sanchez_intento_8.mp4,23,766.667,True,220.000,240.000,0.000,391.000,153.000,0.712500,0.362500,-0.600781,38.067,53.747,142.723,1521.0,0.926
Sanchez_intento_8.mp4,24,800.000,True,220.000,240.000,0.000,391.000,153.000,0.712500,0.362500,-0.600781,37.148,53.999,142.053,1479.5,0.925
Sanchez_intento_8.mp4,25,833.333,True,220.000,240.000,0.000,391.000,153.000,0.712500,0.362500,-0.600781,37.271,53.247,140.932,1483.5,0.921
Sanchez_intento_8.mp4,26,866.667,True,220.000,240.000,0.000,391.000,153.000,0.712500,0.362500,-0.600781,36.886,53.064,141.314,1470.5,0.924
Sanchez_intento_8.mp4,27,900.000,True,220.000,240.000,0.000,391.000,153.000,0.712500,0.362500,-0.600781,37.007,53.302,141.161,1471.5,0.920
Sanchez_intento_8.mp4,28,933.333,True,220.000,240.000,0.000,391.000,153.000,0.712500,0.362500,-0.600781,36.631,53.017,141.264,1460.0,0.920
Sanchez_intento_8.mp4,29,966.667,True,220.000,240.000,0.000,392.000,153.000,0.716667,0.362500,-0.595804,36.339,52.883,141.385,1453.0,0.925
Sanchez_intento_8.mp4,30,1000.000,True,220.000,240.000,0.000,392.000,153.000,0.716667,0.362500,-0.595804,35.967,52.683,142.191,1434.5,0.923
Sanchez_intento_8.mp4,31,1033.333,True,220.000,240.000,0.000,392.000,153.000,0.716667,0.362500,-0.595804,35.942,52.588,143.043,1418.0,0.923
Sanchez_intento_8.mp4,32,1066.667,True,220.000,240.000,0.000,391.000,152.000,0.712500,0.366667,-0.598247,36.060,52.543,142.845,1424.0,0.930
Sanchez_intento_8.mp4,33,1100.000,True,220.000,240.000,0.000,391.000,152.000,0.712500,0.366667,-0.598247,35.746,52.511,143.156,1402.5,0.926
Sanchez_intento_8.mp4,34,1133.333,True,220.000,240.000,0.000,391.000,152.000,0.712500,0.366667,-0.598247,35.690,52.228,143.580,1406.5,0.928
Sanchez_intento_8.mp4,35,1166.667,True,220.000,240.000,0.000,391.000,152.000,0.712500,0.366667,-0.598247,35.636,52.483,143.849,1400.5,0.928
Sanchez_intento_8.mp4,36,1200.000,True,220.000,240.000,0.000,391.000,152.000,0.712500,0.366667,-0.598247,36.177,52.110,142.007,1414.0,0.930
Sanchez_intento_8.mp4,37,1233.333,True,220.000,240.000,0.000,391.000,152.000,0.712500,0.366667,-0.598247,36.040,51.064,136.132,1395.0,0.925
Sanchez_intento_8.mp4,38,1266.667,True,220.000,240.000,0.000,391.000,152.000,0.712500,0.366667,-0.598247,35.865,52.434,142.187,1406.5,0.925
Sanchez_intento_8.mp4,39,1300.000,True,220.000,240.000,0.000,391.000,152.000,0.712500,0.366667,-0.598247,35.865,52.699,141.141,1420.0,0.926
Sanchez_intento_8.mp4,40,1333.333,True,220.000,240.000,0.000,391.000,152.000,0.712500,0.366667,-0.598247,36.393,52.448,141.877,1415.0,0.926
Sanchez_intento_8.mp4,41,1366.667,True,220.000,240.000,0.000,391.000,152.000,0.712500,0.366667,-0.598247,36.208,52.266,141.278,1412.5,0.925
Sanchez_intento_8.mp4,42,1400.000,True,220.000,240.000,0.000,391.000,152.000,0.712500,0.366667,-0.598247,36.039,52.607,143.425,1416.5,0.926
Sanchez_intento_8.mp4,43,1433.333,True,220.000,240.000,0.000,391.000,152.000,0.712500,0.366667,-0.598247,36.332,52.340,143.658,1412.0,0.927
Sanchez_intento_8.mp4,44,1466.667,True,220.000,240.000,0.000,391.000,152.000,0.712500,0.366667,-0.598247,35.883,52.281,142.463,1398.0,0.926
Sanchez_intento_8.mp4,45,1500.000,True,220.000,240.000,0.000,391.000,152.000,0.712500,0.366667,-0.598247,35.754,51.307,142.463,1392.5,0.927
Sanchez_intento_8.mp4,46,1533.333,True,220.000,240.000,0.000,391.000,152.000,0.712500,0.366667,-0.598247,35.705,51.433,139.398,1392.0,0.928
Sanchez_intento_8.mp4,47,1566.667,True,220.000,240.000,0.000,390.000,152.000,0.708333,0.366667,-0.603174,35.692,52.240,138.357,1378.0,0.928
