video_name,frame_number,timestamp_ms,valid_deteccion,sphere_center_x,sphere_center_y,sphere_center_z,pupil_center_x,pupil_center_y,gaze_x,gaze_y,gaze_z,ellipse_width,ellipse_height,ellipse_angle,contour_area,yolo_confidence
Sanchez_intento_7.mp4,1,33.333,True,220.000,240.000,0.000,360.000,170.000,0.583333,0.291667,-0.758059,51.761,59.168,142.001,2372.0,0.906
Sanchez_intento_7.mp4,2,66.667,True,220.000,240.000,0.000,360.000,170.000,0.583333,0.291667,-0.758059,52.042,58.846,136.540,2369.0,0.912
Sanchez_intento_7.mp4,3,100.000,True,220.000,240.000,0.000,360.000,171.000,0.583333,0.287500,-0.759649,51.746,58.660,135.319,2347.5,0.912
Sanchez_intento_7.mp4,4,133.333,True,220.000,240.000,0.000,360.000,171.000,0.583333,0.287500,-0.759649,51.716,58.027,137.495,2342.5,0.912
Sanchez_intento_7.mp4,5,166.667,True,220.000,240.000,0.000,361.000,171.000,0.587500,0.287500,-0.756431,51.618,57.907,137.263,2323.5,0.914
Sanchez_intento_7.mp4,6,200.000,True,220.000,240.000,0.000,361.000,171.000,0.587500,0.287500,-0.756431,51.872,57.594,138.020,2312.0,0.915
Sanchez_intento_7.mp4,7,233.333,True,220.000,240.000,0.000,361.000,171.000,0.587500,0.287500,-0.756431,51.421,57.037,136.653,2272.5,0.917
Sanchez_intento_7.mp4,8,266.667,True,220.000,240.000,0.000,361.000,171.000,0.587500,0.287500,-0.756431,51.259,56.892,136.786,2249.0,0.917
Sanchez_intento_7.mp4,9,300.000,True,220.000,240.000,0.000,361.000,171.000,0.587500,0.287500,-0.756431,50.841,56.305,139.341,2225.5,0.915
Sanchez_intento_7.mp4,10,333.333,True,220.000,240.000,0.000,361.000,171.000,0.587500,0.287500,-0.756431,50.242,56.436,138.238,2202.0,0.916
Sanchez_intento_7.mp4,11,366.667,True,220.000,240.000,0.000,361.000,171.000,0.587500,0.287500,-0.756431,49.904,55.659,137.039,2154.0,0.916
Sanchez_intento_7.mp4,12,400.000,True,220.000,240.000,0.000,361.000,171.000,0.587500,0.287500,-0.756431,49.761,55.288,136.768,2131.5,0.913
Sanchez_intento_7.mp4,13,433.333,True,220.000,240.000,0.000,361.000,171.000,0.587500,0.287500,-0.756431,49.230,54.914,136.080,2091.5,0.913
Sanchez_intento_7.mp4,14,466.667,True,220.000,240.000,0.000,365.000,168.000,0.604167,0.300000,-0.738229,45.316,54.726,139.635,1915.0,0.916
Sanchez_intento_7.mp4,15,500.000,True,220.000,240.000,0.000,376.000,162.000,0.650000,0.325000,-0.686932,40.819,53.693,145.288,1688.5,0.882
Sanchez_intento_7.mp4,16,533.333,True,220.000,240.000,0.000,383.000,158.000,0.679167,0.341667,-0.649613,40.053,53.278,144.782,1624.5,0.888
Sanchez_intento_7.mp4,17,566.667,True,220.000,240.000,0.000,384.000,158.000,0.683333,0.341667,-0.645228,39.566,52.521,145.710,1596.5,0.884
Sanchez_intento_7.mp4,18,600.000,True,220.000,240.000,0.000,385.000,158.000,0.687500,0.341667,-0.640787,39.710,52.503,144.504,1584.0,0.872
Sanchez_intento_7.mp4,19,633.333,True,220.000,240.000,0.000,386.000,155.000,0.691667,0.354167,-0.629415,36.492,51.820,141.852,1431.5,0.926
Sanchez_intento_7.mp4,20,666.667,True,220.000,240.000,0.000,388.000,153.000,0.700000,0.362500,-0.615300,36.210,52.614,143.232,1432.0,0.925
Sanchez_intento_7.mp4,21,700.000,True,220.000,240.000,0.000,389.000,152.000,0.704167,0.366667,-0.608034,36.056,51.651,144.702,1411.0,0.925
Sanchez_intento_7.mp4,22,733.333,True,220.000,240.000,0.000,389.000,152.000,0.704167,0.366667,-0.608034,36.592,51.843,142.053,1427.0,0.926
Sanchez_intento_7.mp4,23,766.667,True,220.000,240.000,0.000,388.000,152.000,0.700000,0.366667,-0.612826,36.594,51.959,143.978,1432.0,0.924
Sanchez_intento_7.mp4,24,800.000,True,220.000,240.000,0.000,388.000,152.000,0.700000,0.366667,-0.612826,36.460,52.271,142.551,1434.0,0.928
Sanchez_intento_7.mp4,25,833.333,True,220.000,240.000,0.000,388.000,151.000,0.700000,0.370833,-0.610314,37.183,52.940,144.554,1427.0,0.928
Sanchez_intento_7.mp4,26,866.667,True,220.000,240.000,0.000,388.000,151.000,0.700000,0.370833,-0.610314,36.952,52.836,142.106,1424.5,0.928
Sanchez_intento_7.mp4,27,900.000,True,220.000,240.000,0.000,388.000,151.000,0.700000,0.370833,-0.610314,37.068,52.755,143.813,1433.0,0.927
Sanchez_intento_7.mp4,28,933.333,True,220.000,240.000,0.000,388.000,151.000,0.700000,0.370833,-0.610314,36.499,52.117,144.057,1433.5,0.926
Sanchez_intento_7.mp4,29,966.667,True,220.000,240.000,0.000,388.000,151.000,0.700000,0.370833,-0.610314,36.612,52.001,140.749,1419.5,0.928
Sanchez_intento_7.mp4,30,1000.000,True,220.000,240.000,0.000,388.000,151.000,0.700000,0.370833,-0.610314,36.792,51.932,139.470,1415.0,0.930
Sanchez_intento_7.mp4,31,1033.333,True,220.000,240.000,0.000,388.000,151.000,0.700000,0.370833,-0.610314,36.497,51.531,139.677,1395.0,0.926
Sanchez_intento_7.mp4,32,1066.667,True,220.000,240.000,0.000,389.000,151.000,0.704167,0.370833,-0.605501,36.000,51.480,139.992,1383.0,0.927
Sanchez_intento_7.mp4,33,1100.000,True,220.000,240.000,0.000,389.000,151.000,0.704167,0.370833,-0.605501,36.061,51.070,140.492,1380.0,0.925
Sanchez_intento_7.mp4,34,1133.333,True,220.000,240.000,0.000,388.000,151.000,0.700000,0.370833,-0.610314,36.561,51.655,137.546,1389.0,0.926
Sanchez_intento_7.mp4,35,1166.667,True,220.000,240.000,0.000,388.000,151.000,0.700000,0.370833,-0.610314,36.362,51.415,138.794,1381.0,0.925
Sanchez_intento_7.mp4,36,1200.000,True,220.000,240.000,0.000,388.000,151.000,0.700000,0.370833,-0.610314,36.506,51.370,140.460,1381.0,0.927
Sanchez_intento_7.mp4,37,1233.333,True,220.000,240.000,0.000,387.000,151.000,0.695833,0.370833,-0.615060,36.830,49.866,141.398,1351.5,0.927
Sanchez_intento_7.mp4,38,1266.667,True,220.000,240.000,0.000,387.000,151.000,0.695833,0.370833,-0.615060,36.236,50.105,141.411,1349.5,0.931
Sanchez_intento_7.mp4,39,1300.000,True,220.000,240.000,0.000,387.000,151.000,0.695833,0.370833,-0.615060,35.772,50.664,138.530,1339.0,0.930
Sanchez_intento_7.mp4,40,1333.333,True,220.000,240.000,0.000,387.000,151.000,0.695833,0.370833,-0.615060,35.699,49.785,144.602,1315.5,0.929
Sanchez_intento_7.mp4,41,1366.667,True,220.000,240.000,0.000,388.000,151.000,0.700000,0.370833,-0.610314,35.270,49.409,141.894,1312.0,0.929
