video_name,frame_number,timestamp_ms,valid_deteccion,sphere_center_x,sphere_center_y,sphere_center_z,pupil_center_x,pupil_center_y,gaze_x,gaze_y,gaze_z,ellipse_width,ellipse_height,ellipse_angle,contour_area,iris_horiz_diameter_px,px_per_mm,pupil_horiz_diameter_mm
Josuep_intento_1.mp4,1,16.667,True,240.000,270.000,0.000,354.000,238.000,0.475000,0.133333,-0.869826,61.220,78.941,132.803,3743.5,137.641,11.764206,5.204
Josuep_intento_1.mp4,2,33.333,True,240.000,270.000,0.000,354.000,238.000,0.475000,0.133333,-0.869826,60.944,78.649,133.186,3715.5,138.290,11.819620,5.156
Josuep_intento_1.mp4,3,50.000,True,240.000,270.000,0.000,355.000,238.000,0.479167,0.133333,-0.867538,60.792,78.555,134.349,3696.5,136.645,11.679032,5.205
Josuep_intento_1.mp4,4,66.667,True,240.000,270.000,0.000,355.000,238.000,0.479167,0.133333,-0.867538,61.110,78.150,133.578,3690.0,137.041,11.712884,5.217
Josuep_intento_1.mp4,5,83.333,True,240.000,270.000,0.000,355.000,238.000,0.479167,0.133333,-0.867538,60.742,78.252,133.982,3685.5,137.310,11.735859,5.176
Josuep_intento_1.mp4,6,100.000,True,240.000,270.000,0.000,354.000,238.000,0.475000,0.133333,-0.869826,61.000,78.074,132.792,3677.0,138.677,11.852764,5.146
Josuep_intento_1.mp4,7,116.667,True,240.000,270.000,0.000,354.000,239.000,0.475000,0.129167,-0.870454,60.938,78.175,132.679,3678.0,138.951,11.876175,5.131
Josuep_intento_1.mp4,8,133.333,True,240.000,270.000,0.000,354.000,238.000,0.475000,0.133333,-0.869826,60.991,78.263,133.023,3691.5,138.121,11.805181,5.166
Josuep_intento_1.mp4,9,150.000,True,240.000,270.000,0.000,354.000,238.000,0.475000,0.133333,-0.869826,61.194,78.418,133.027,3725.5,138.091,11.802622,5.185
Josuep_intento_1.mp4,10,166.667,True,240.000,270.000,0.000,361.000,236.000,0.504167,0.141667,-0.851908,55.427,79.091,134.627,3372.0,119.130,10.182016,5.444
Josuep_intento_1.mp4,11,183.333,True,240.000,270.000,0.000,371.000,233.000,0.545833,0.154167,-0.823589,53.001,78.926,140.482,3214.0,120.195,10.273106,5.159
Josuep_intento_1.mp4,12,200.000,True,240.000,270.000,0.000,375.000,233.000,0.562500,0.154167,-0.812297,52.258,79.419,140.430,3213.5,120.770,10.322226,5.063
Josuep_intento_1.mp4,13,216.667,True,240.000,270.000,0.000,375.000,233.000,0.562500,0.154167,-0.812297,52.561,79.624,140.724,3234.0,120.682,10.314740,5.096
Josuep_intento_1.mp4,14,233.333,True,240.000,270.000,0.000,376.000,233.000,0.566667,0.154167,-0.809396,52.735,79.917,140.678,3260.5,121.467,10.381813,5.080
Josuep_intento_1.mp4,15,250.000,True,240.000,270.000,0.000,375.000,233.000,0.562500,0.154167,-0.812297,53.377,79.937,140.970,3301.5,121.990,10.426496,5.119
Josuep_intento_1.mp4,16,266.667,True,240.000,270.000,0.000,374.000,233.000,0.558333,0.154167,-0.815167,54.081,80.356,140.620,3382.0,122.923,10.506214,5.148
Josuep_intento_1.mp4,17,283.333,True,240.000,270.000,0.000,373.000,233.000,0.554167,0.154167,-0.818005,55.278,81.119,139.568,3447.0,123.420,10.548730,5.240
Josuep_intento_1.mp4,18,300.000,True,240.000,270.000,0.000,372.000,234.000,0.550000,0.150000,-0.821584,56.026,81.618,139.717,3515.0,123.920,10.591457,5.290
Josuep_intento_1.mp4,19,316.667,True,240.000,270.000,0.000,371.000,234.000,0.545833,0.150000,-0.824358,56.425,82.106,139.489,3573.5,124.560,10.646127,5.300
Josuep_intento_1.mp4,20,333.333,True,240.000,270.000,0.000,370.000,234.000,0.541667,0.150000,-0.827102,57.257,82.613,139.092,3639.5,124.878,10.673329,5.365
Josuep_intento_1.mp4,21,350.000,True,240.000,270.000,0.000,370.000,234.000,0.541667,0.150000,-0.827102,57.474,82.918,139.352,3660.5,125.171,10.698369,5.372
Josuep_intento_1.mp4,22,366.667,True,240.000,270.000,0.000,370.000,234.000,0.541667,0.150000,-0.827102,57.482,82.715,139.011,3691.5,124.821,10.668478,5.388
Josuep_intento_1.mp4,23,383.333,True,240.000,270.000,0.000,370.000,234.000,0.541667,0.150000,-0.827102,57.514,82.937,138.802,3699.0,125.463,10.723347,5.363
Josuep_intento_1.mp4,24,400.000,True,240.000,270.000,0.000,367.000,233.000,0.529167,0.154167,-0.834395,58.516,83.160,136.715,3756.5,125.182,10.699279,5.469
Josuep_intento_1.mp4,25,416.667,True,240.000,270.000,0.000,365.000,232.000,0.520833,0.158333,-0.838846,58.231,82.497,136.582,3733.5,124.640,10.652962,5.466
