video_name,frame_number,timestamp_ms,valid_deteccion,sphere_center_x,sphere_center_y,sphere_center_z,pupil_center_x,pupil_center_y,gaze_x,gaze_y,gaze_z,ellipse_width,ellipse_height,ellipse_angle,contour_area,iris_horiz_diameter_px,px_per_mm,pupil_horiz_diameter_mm
Josuep_intento_3.mp4,1,16.667,True,240.000,270.000,0.000,356.000,234.000,0.483333,0.150000,-0.862490,62.236,83.229,132.157,4014.5,134.277,11.476662,5.423
Josuep_intento_3.mp4,2,33.333,True,240.000,270.000,0.000,356.000,234.000,0.483333,0.150000,-0.862490,61.900,83.256,132.822,4026.5,132.051,11.286439,5.484
Josuep_intento_3.mp4,3,50.000,True,240.000,270.000,0.000,356.000,235.000,0.483333,0.145833,-0.863204,61.914,83.272,132.303,4013.0,133.605,11.419238,5.422
Josuep_intento_3.mp4,4,66.667,True,240.000,270.000,0.000,356.000,235.000,0.483333,0.145833,-0.863204,62.276,83.795,132.347,4029.0,133.265,11.390134,5.468
Josuep_intento_3.mp4,5,83.333,True,240.000,270.000,0.000,356.000,235.000,0.483333,0.145833,-0.863204,61.853,83.439,132.118,4027.0,132.258,11.304132,5.472
Josuep_intento_3.mp4,6,100.000,True,240.000,270.000,0.000,356.000,234.000,0.483333,0.150000,-0.862490,61.942,83.785,132.861,4016.5,134.333,11.481420,5.395
Josuep_intento_3.mp4,7,116.667,True,240.000,270.000,0.000,356.000,234.000,0.483333,0.150000,-0.862490,61.702,83.603,132.555,4019.0,136.322,11.651460,5.296
Josuep_intento_3.mp4,8,133.333,True,240.000,270.000,0.000,356.000,234.000,0.483333,0.150000,-0.862490,61.885,84.263,131.622,4022.0,134.796,11.521000,5.372
Josuep_intento_3.mp4,9,150.000,True,240.000,270.000,0.000,357.000,231.000,0.487500,0.162500,-0.857868,58.295,82.642,129.760,3767.0,123.425,10.549140,5.526
Josuep_intento_3.mp4,10,166.667,True,240.000,270.000,0.000,363.000,226.000,0.512500,0.183333,-0.838888,52.248,83.267,132.773,3348.5,120.969,10.339264,5.053
Josuep_intento_3.mp4,11,183.333,True,240.000,270.000,0.000,368.000,224.000,0.533333,0.191667,-0.823905,52.501,83.013,133.490,3353.0,121.318,10.369093,5.063
Josuep_intento_3.mp4,12,200.000,True,240.000,270.000,0.000,369.000,224.000,0.537500,0.191667,-0.821193,52.408,82.935,132.942,3360.0,121.103,10.350691,5.063
Josuep_intento_3.mp4,13,216.667,True,240.000,270.000,0.000,370.000,223.000,0.541667,0.195833,-0.817463,49.963,82.487,132.645,3178.0,119.260,10.193175,4.902
Josuep_intento_3.mp4,14,233.333,True,240.000,270.000,0.000,373.000,223.000,0.554167,0.195833,-0.809042,48.850,82.649,134.000,3097.0,116.465,9.954258,4.907
Josuep_intento_3.mp4,15,250.000,True,240.000,270.000,0.000,375.000,222.000,0.562500,0.200000,-0.802243,48.755,82.223,133.439,3080.0,116.570,9.963242,4.893
Josuep_intento_3.mp4,16,266.667,True,240.000,270.000,0.000,375.000,222.000,0.562500,0.200000,-0.802243,48.529,81.724,133.863,3059.0,116.860,9.988038,4.859
Josuep_intento_3.mp4,17,283.333,True,240.000,270.000,0.000,375.000,222.000,0.562500,0.200000,-0.802243,48.466,82.113,134.315,3064.0,116.735,9.977314,4.858
Josuep_intento_3.mp4,18,300.000,True,240.000,270.000,0.000,375.000,222.000,0.562500,0.200000,-0.802243,48.240,81.518,134.309,3029.0,117.342,10.029228,4.810
Josuep_intento_3.mp4,19,316.667,True,240.000,270.000,0.000,375.000,222.000,0.562500,0.200000,-0.802243,48.257,81.055,134.704,3020.5,115.521,9.873552,4.888
Josuep_intento_3.mp4,20,333.333,True,240.000,270.000,0.000,375.000,222.000,0.562500,0.200000,-0.802243,48.053,81.231,134.255,3017.0,115.357,9.859548,4.874
Josuep_intento_3.mp4,21,350.000,True,240.000,270.000,0.000,375.000,222.000,0.562500,0.200000,-0.802243,47.693,80.804,133.811,2981.0,115.677,9.886929,4.824
