video_name,frame_number,timestamp_ms,valid_deteccion,sphere_center_x,sphere_center_y,sphere_center_z,pupil_center_x,pupil_center_y,gaze_x,gaze_y,gaze_z,ellipse_width,ellipse_height,ellipse_angle,contour_area,iris_horiz_diameter_px,px_per_mm,pupil_horiz_diameter_mm
Josuep_intento_9.mp4,1,16.667,True,240.000,270.000,0.000,353.000,237.000,0.470833,0.137500,-0.871441,62.366,82.211,133.577,3965.5,128.130,10.951296,5.695
Josuep_intento_9.mp4,2,33.333,True,240.000,270.000,0.000,352.000,237.000,0.466667,0.137500,-0.873680,62.112,81.556,132.248,3955.5,129.908,11.103255,5.594
Josuep_intento_9.mp4,3,50.000,True,240.000,270.000,0.000,352.000,237.000,0.466667,0.137500,-0.873680,62.473,81.768,132.750,3979.0,130.107,11.120216,5.618
Josuep_intento_9.mp4,4,66.667,True,240.000,270.000,0.000,352.000,237.000,0.466667,0.137500,-0.873680,62.174,82.121,132.724,3989.0,128.603,10.991751,5.656
Josuep_intento_9.mp4,5,83.333,True,240.000,270.000,0.000,352.000,237.000,0.466667,0.137500,-0.873680,62.467,82.321,133.476,4019.0,128.648,10.995558,5.681
Josuep_intento_9.mp4,6,100.000,True,240.000,270.000,0.000,352.000,236.000,0.466667,0.141667,-0.873014,62.465,81.843,132.136,3999.5,127.672,10.912103,5.724
Josuep_intento_9.mp4,7,116.667,True,240.000,270.000,0.000,352.000,236.000,0.466667,0.141667,-0.873014,61.975,80.464,131.861,3902.0,125.948,10.764754,5.757
Josuep_intento_9.mp4,8,133.333,True,240.000,270.000,0.000,352.000,236.000,0.466667,0.141667,-0.873014,61.909,80.846,130.920,3908.0,125.618,10.736619,5.766
Josuep_intento_9.mp4,9,150.000,True,240.000,270.000,0.000,359.000,231.000,0.495833,0.162500,-0.853079,52.562,79.647,129.136,3224.5,117.821,10.070151,5.220
Josuep_intento_9.mp4,10,166.667,True,240.000,270.000,0.000,368.000,226.000,0.533333,0.183333,-0.825799,51.473,79.021,133.462,3144.5,117.453,10.038711,5.127
Josuep_intento_9.mp4,11,183.333,True,240.000,270.000,0.000,370.000,226.000,0.541667,0.183333,-0.820357,50.920,78.914,133.970,3130.5,117.399,10.034086,5.075
Josuep_intento_9.mp4,12,200.000,True,240.000,270.000,0.000,371.000,226.000,0.545833,0.183333,-0.817591,51.579,78.703,133.462,3144.0,117.316,10.026996,5.144
Josuep_intento_9.mp4,13,216.667,True,240.000,270.000,0.000,371.000,226.000,0.545833,0.183333,-0.817591,51.457,79.050,132.614,3119.0,117.932,10.079648,5.105
Josuep_intento_9.mp4,14,233.333,True,240.000,270.000,0.000,371.000,225.000,0.545833,0.187500,-0.816645,51.425,78.442,130.511,3104.5,116.728,9.976762,5.154
Josuep_intento_9.mp4,15,250.000,True,240.000,270.000,0.000,370.000,224.000,0.541667,0.191667,-0.818450,51.135,76.436,128.080,2986.0,115.060,9.834187,5.200
Josuep_intento_9.mp4,16,266.667,True,240.000,270.000,0.000,369.000,223.000,0.537500,0.195833,-0.820209,50.721,76.661,125.171,2946.5,115.109,9.838338,5.155
Josuep_intento_9.mp4,17,283.333,True,240.000,270.000,0.000,369.000,223.000,0.537500,0.195833,-0.820209,50.554,76.654,126.989,2964.5,115.230,9.848692,5.133
Josuep_intento_9.mp4,18,300.000,True,240.000,270.000,0.000,369.000,223.000,0.537500,0.195833,-0.820209,50.908,76.739,128.317,2993.5,114.993,9.828496,5.180
Josuep_intento_9.mp4,19,316.667,True,240.000,270.000,0.000,369.000,223.000,0.537500,0.195833,-0.820209,50.818,76.001,128.034,2965.5,115.250,9.850411,5.159
Josuep_intento_9.mp4,20,333.333,True,240.000,270.000,0.000,369.000,223.000,0.537500,0.195833,-0.820209,50.368,76.165,127.436,2926.5,114.927,9.822813,5.128
Josuep_intento_9.mp4,21,350.000,True,240.000,270.000,0.000,369.000,223.000,0.537500,0.195833,-0.820209,50.544,75.311,126.571,2904.5,114.324,9.771241,5.173
Josuep_intento_9.mp4,22,366.667,True,240.000,270.000,0.000,369.000,223.000,0.537500,0.195833,-0.820209,50.064,75.320,127.598,2868.5,114.184,9.759306,5.130
Josuep_intento_9.mp4,23,383.333,True,240.000,270.000,0.000,370.000,223.000,0.541667,0.195833,-0.817463,50.575,74.870,127.672,2866.5,113.771,9.724002,5.201
Josuep_intento_9.mp4,24,400.000,True,240.000,270.000,0.000,370.000,223.000,0.541667,0.195833,-0.817463,49.799,75.000,127.364,2847.0,114.383,9.776338,5.094
