event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
s_8,sacadico,sacadico,300.0,366.667,66.66699999999997,3.7859432555672288,78.40307228019091
s_44,sacadico,sacadico,1500.0,1600.0,100.0,2.4206894262301657,27.238325894672897
s_98,sacadico,sacadico,3300.0,3400.0,100.0,7.444754170724561,77.19794939083232
s_135,sacadico,sacadico,4533.333,4633.333,100.0,8.229343602610655,80.38228203031542
s_158,sacadico,sacadico,5300.0,5400.0,100.0,4.171984350853912,46.557676234254544
s_169,sacadico,sacadico,5666.667,5766.667,100.0,15.788553424664245,144.33456870755762
s_212,sacadico,sacadico,7100.0,7200.0,100.0,6.645590627112545,74.29360598851704
s_250,sacadico,sacadico,8366.667,8466.667,100.0,8.565987605861372,90.12842030924404
s_286,sacadico,sacadico,9566.667,9666.667,100.0,18.96079459503236,192.87911255110143
s_319,sacadico,sacadico,10666.667,10766.667,100.0,9.03822071191231,90.79902132705924
s_357,sacadico,sacadico,11933.333,12033.333,100.0,7.599947306511877,69.36165252862378
