video_name,frame_number,timestamp_ms,valid_deteccion,sphere_center_x,sphere_center_y,sphere_center_z,pupil_center_x,pupil_center_y,darkest_pixel_x,darkest_pixel_y,gaze_x,gaze_y,gaze_z,ellipse_width,ellipse_height,ellipse_angle,contour_area
roygel_intento_1_ROI_640x480.mp4,131,4366.667,True,302.000,213.000,0.000,501.000,135.000,495,103,0.796000,0.312000,-0.518691,56.814,101.831,156.502,4419.0
roygel_intento_1_ROI_640x480.mp4,132,4400.000,True,302.000,213.000,0.000,503.000,136.000,507,143,0.804000,0.308000,-0.508645,57.199,100.901,157.427,4430.0
roygel_intento_1_ROI_640x480.mp4,133,4433.333,True,302.000,213.000,0.000,504.000,137.000,505,152,0.808000,0.304000,-0.504698,55.486,94.597,158.035,3956.0
roygel_intento_1_ROI_640x480.mp4,134,4466.667,True,302.000,213.000,0.000,505.000,138.000,500,143,0.812000,0.300000,-0.500656,56.445,92.612,157.847,3899.5
roygel_intento_1_ROI_640x480.mp4,135,4500.000,True,302.000,213.000,0.000,507.000,138.000,512,153,0.820000,0.300000,-0.487442,54.821,92.910,158.720,3770.0
roygel_intento_1_ROI_640x480.mp4,136,4533.333,True,302.000,213.000,0.000,508.000,138.000,512,154,0.824000,0.300000,-0.480650,52.760,92.003,158.700,3608.0
roygel_intento_1_ROI_640x480.mp4,137,4566.667,True,303.000,213.000,0.000,509.000,138.000,515,156,0.824000,0.300000,-0.480650,49.577,91.032,159.356,3335.0
roygel_intento_1_ROI_640x480.mp4,138,4600.000,True,303.000,213.000,0.000,509.000,139.000,514,155,0.824000,0.296000,-0.483123,50.428,90.824,161.209,3334.5
roygel_intento_1_ROI_640x480.mp4,139,4633.333,True,303.000,213.000,0.000,510.000,140.000,516,157,0.828000,0.292000,-0.478698,48.729,91.047,159.974,3183.0
roygel_intento_1_ROI_640x480.mp4,140,4666.667,True,303.000,213.000,0.000,510.000,140.000,516,157,0.828000,0.292000,-0.478698,49.173,88.380,160.875,3212.0
roygel_intento_1_ROI_640x480.mp4,141,4700.000,True,303.000,213.000,0.000,510.000,140.000,517,159,0.828000,0.292000,-0.478698,47.333,87.231,160.011,3026.0
roygel_intento_1_ROI_640x480.mp4,142,4733.333,True,303.000,213.000,0.000,510.000,141.000,517,159,0.828000,0.288000,-0.481115,48.121,86.436,161.691,3025.0
roygel_intento_1_ROI_640x480.mp4,143,4766.667,True,303.000,213.000,0.000,511.000,141.000,502,153,0.832000,0.288000,-0.474165,47.900,84.560,162.734,2894.0
roygel_intento_1_ROI_640x480.mp4,144,4800.000,True,303.000,213.000,0.000,512.000,142.000,503,153,0.836000,0.284000,-0.469519,46.408,84.512,163.314,2873.5
roygel_intento_1_ROI_640x480.mp4,145,4833.333,True,303.000,213.000,0.000,513.000,143.000,503,152,0.840000,0.280000,-0.464758,45.908,82.748,162.263,2716.5
roygel_intento_1_ROI_640x480.mp4,146,4866.667,True,303.000,213.000,0.000,513.000,143.000,502,153,0.840000,0.280000,-0.464758,46.204,82.567,161.284,2705.5
roygel_intento_1_ROI_640x480.mp4,147,4900.000,True,303.000,213.000,0.000,513.000,144.000,503,154,0.840000,0.276000,-0.467145,43.946,81.879,161.274,2560.0
roygel_intento_1_ROI_640x480.mp4,148,4933.333,True,303.000,213.000,0.000,513.000,144.000,503,155,0.840000,0.276000,-0.467145,46.069,81.380,159.983,2603.5
roygel_intento_1_ROI_640x480.mp4,149,4966.667,True,303.000,213.000,0.000,514.000,145.000,503,156,0.844000,0.272000,-0.462255,44.861,80.860,161.555,2575.0
roygel_intento_1_ROI_640x480.mp4,150,5000.000,True,303.000,213.000,0.000,514.000,145.000,515,154,0.844000,0.272000,-0.462255,44.894,77.382,161.935,2456.0
roygel_intento_1_ROI_640x480.mp4,151,5033.333,True,303.000,213.000,0.000,514.000,146.000,505,158,0.844000,0.268000,-0.464586,44.818,76.968,162.806,2390.5
roygel_intento_1_ROI_640x480.mp4,152,5066.667,True,303.000,213.000,0.000,515.000,146.000,504,156,0.848000,0.268000,-0.457244,44.283,77.807,163.135,2426.0
roygel_intento_1_ROI_640x480.mp4,153,5100.000,True,304.000,213.000,0.000,515.000,147.000,515,156,0.844000,0.264000,-0.466870,44.594,75.813,162.479,2334.5
