event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
f_1,fijacion,fijacion_valida,33.333,300.0,266.66700000000003,0.0,1.9275411217392902
f_2,fijacion,fijacion_valida,466.667,2333.333,1866.6660000000002,0.0,3.5543656991711643
f_4,fijacion,fijacion_valida,2733.333,4366.667,1633.3340000000003,0.0,4.183279985462051
f_5,fijacion,fijacion_valida,4566.667,6366.667,1800.0,0.0,2.2012049610074924
f_6,fijacion,fijacion_valida,6566.667,8433.333,1866.6660000000002,0.0,2.2314787624998447
f_7,fijacion,fijacion_valida,8633.333,10333.333,1700.0,0.0,2.9868928552434344
f_9,fijacion,fijacion_valida,10666.667,12466.667,1800.0,0.0,2.9333801242376043
f_10,fijacion,fijacion_valida,12666.667,14533.333,1866.666000000001,0.0,2.553673431509145
f_11,fijacion,fijacion_valida,14700.0,16533.333,1833.3329999999987,0.0,2.4879273292095028
f_12,fijacion,fijacion_valida,16700.0,18533.333,1833.3329999999987,0.0,3.822349297020549
