event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
s_56,sacadico,sacadico,2366.667,2433.333,66.66600000000017,5.673827589323256,93.67958587864915
s_65,sacadico,sacadico,2666.667,2733.333,66.66600000000017,3.236285156813766,108.77612188360285
s_117,sacadico,sacadico,4400.0,4500.0,100.0,10.012751396375828,94.6810093851612
s_178,sacadico,sacadico,6433.333,6533.333,100.0,13.35149236599015,158.50332348020564
s_240,sacadico,sacadico,8500.0,8566.667,66.66699999999946,6.364337755588549,115.96304674624241
s_296,sacadico,sacadico,10366.667,10433.333,66.66600000000108,5.946906778973946,97.51200916924792
s_303,sacadico,sacadico,10600.0,10666.667,66.66699999999946,1.227445236778214,30.552413664670244
s_361,sacadico,sacadico,12533.333,12633.333,100.0,12.740288123922328,159.47637067458243
s_422,sacadico,sacadico,14566.667,14633.333,66.66600000000108,6.322521186054009,102.99734527486339
s_482,sacadico,sacadico,16566.667,16633.333,66.66599999999744,6.069124661942089,103.38677095005211
s_489,sacadico,sacadico,16800.0,16900.0,100.0,0.5762628770109893,30.75885394918105
