event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
f_1,fijacion,fijacion_valida,500.0,2300.0,1800.0,0.0,1.3976251881509811
f_3,fijacion,fijacion_valida,2733.333,4366.667,1633.3340000000003,0.0,3.316239447076031
f_4,fijacion,fijacion_valida,4533.333,6366.667,1833.3340000000007,0.0,2.679845026954468
f_5,fijacion,fijacion_valida,6566.667,8200.0,1633.3329999999996,0.0,3.587150448919065
f_6,fijacion,fijacion_valida,8366.667,10166.667,1800.0,0.0,1.7590943871540616
f_7,fijacion,fijacion_valida,10333.333,12466.667,2133.333999999999,0.0,2.973150626868091
f_8,fijacion,fijacion_valida,12700.0,14566.667,1866.6669999999995,0.0,2.653771072238581
f_9,fijacion,fijacion_valida,14766.667,16300.0,1533.3330000000005,0.0,2.263741840797794
f_11,fijacion,fijacion_valida,16733.333,18133.333,1400.0,0.0,5.24629075219678
f_12,fijacion,fijacion_valida,18233.333,18500.0,266.6670000000013,0.0,4.825075308650484
