video_name,frame_number,timestamp_ms,valid_deteccion,sphere_center_x,sphere_center_y,sphere_center_z,pupil_center_x,pupil_center_y,gaze_x,gaze_y,gaze_z,ellipse_width,ellipse_height,ellipse_angle,contour_area,yolo_confidence
Geremy_intento_1.mp4,1,33.333,True,230.000,260.000,0.000,286.000,184.000,0.233333,0.316667,-0.919390,64.708,86.229,151.405,4025.0,0.906
Geremy_intento_1.mp4,2,66.667,True,230.000,260.000,0.000,285.000,184.000,0.229167,0.316667,-0.920437,67.142,85.473,152.201,3989.0,0.907
Geremy_intento_1.mp4,3,100.000,True,230.000,260.000,0.000,285.000,184.000,0.229167,0.316667,-0.920437,65.350,84.700,153.732,3993.0,0.908
Geremy_intento_1.mp4,4,133.333,True,230.000,260.000,0.000,285.000,184.000,0.229167,0.316667,-0.920437,66.280,84.479,154.193,4006.5,0.908
Geremy_intento_1.mp4,5,166.667,True,230.000,260.000,0.000,285.000,184.000,0.229167,0.316667,-0.920437,63.817,85.424,152.746,4002.0,0.906
Geremy_intento_1.mp4,6,200.000,True,230.000,260.000,0.000,285.000,184.000,0.229167,0.316667,-0.920437,65.355,85.619,153.416,4029.0,0.908
Geremy_intento_1.mp4,7,233.333,True,230.000,260.000,0.000,285.000,185.000,0.229167,0.312500,-0.921860,64.324,85.094,152.157,4019.0,0.908
Geremy_intento_1.mp4,8,266.667,True,230.000,260.000,0.000,286.000,185.000,0.233333,0.312500,-0.920814,63.597,85.580,151.996,4032.0,0.909
Geremy_intento_1.mp4,9,300.000,True,230.000,260.000,0.000,286.000,185.000,0.233333,0.312500,-0.920814,65.241,83.517,155.859,4047.5,0.908
Geremy_intento_1.mp4,10,333.333,True,230.000,260.000,0.000,286.000,185.000,0.233333,0.312500,-0.920814,64.841,84.297,155.538,4067.0,0.908
Geremy_intento_1.mp4,11,366.667,True,230.000,260.000,0.000,286.000,185.000,0.233333,0.312500,-0.920814,64.213,85.002,148.874,4041.5,0.909
Geremy_intento_1.mp4,12,400.000,True,230.000,260.000,0.000,286.000,185.000,0.233333,0.312500,-0.920814,63.908,84.494,153.106,4026.0,0.909
Geremy_intento_1.mp4,13,433.333,True,230.000,260.000,0.000,286.000,185.000,0.233333,0.312500,-0.920814,65.556,84.817,153.628,4081.5,0.907
Geremy_intento_1.mp4,14,466.667,True,230.000,260.000,0.000,286.000,185.000,0.233333,0.312500,-0.920814,64.038,86.046,150.010,4025.0,0.909
Geremy_intento_1.mp4,15,500.000,True,230.000,260.000,0.000,289.000,182.000,0.245833,0.325000,-0.913204,62.484,83.069,143.871,3818.0,0.922
Geremy_intento_1.mp4,16,533.333,True,230.000,260.000,0.000,298.000,176.000,0.283333,0.350000,-0.892873,57.889,78.958,138.920,3341.5,0.918
Geremy_intento_1.mp4,17,566.667,True,230.000,260.000,0.000,304.000,174.000,0.308333,0.358333,-0.881208,58.106,79.019,139.875,3353.0,0.918
Geremy_intento_1.mp4,18,600.000,True,230.000,260.000,0.000,309.000,172.000,0.329167,0.366667,-0.870175,52.355,79.133,135.236,3052.5,0.912
Geremy_intento_1.mp4,19,633.333,True,230.000,260.000,0.000,312.000,171.000,0.341667,0.370833,-0.863566,54.448,78.953,136.099,3179.0,0.916
Geremy_intento_1.mp4,20,666.667,True,230.000,260.000,0.000,311.000,172.000,0.337500,0.366667,-0.866977,55.060,79.483,134.931,3194.0,0.920
Geremy_intento_1.mp4,21,700.000,True,230.000,260.000,0.000,311.000,172.000,0.337500,0.366667,-0.866977,55.466,77.365,137.256,3125.5,0.921
Geremy_intento_1.mp4,22,733.333,True,230.000,260.000,0.000,311.000,172.000,0.337500,0.366667,-0.866977,55.451,76.586,137.341,3164.0,0.919
Geremy_intento_1.mp4,23,766.667,True,230.000,260.000,0.000,311.000,173.000,0.337500,0.362500,-0.868728,54.930,77.994,136.755,3129.0,0.919
Geremy_intento_1.mp4,24,800.000,True,230.000,260.000,0.000,312.000,172.000,0.341667,0.366667,-0.865344,55.061,79.515,137.869,3146.5,0.919
Geremy_intento_1.mp4,25,833.333,True,230.000,260.000,0.000,312.000,172.000,0.341667,0.366667,-0.865344,54.718,79.124,137.282,3107.5,0.918
Geremy_intento_1.mp4,26,866.667,True,230.000,260.000,0.000,312.000,172.000,0.341667,0.366667,-0.865344,55.013,78.094,135.729,3119.0,0.919
Geremy_intento_1.mp4,27,900.000,True,230.000,260.000,0.000,312.000,172.000,0.341667,0.366667,-0.865344,54.353,79.184,136.428,3100.0,0.918
