video_name,frame_number,timestamp_ms,valid_deteccion,sphere_center_x,sphere_center_y,sphere_center_z,pupil_center_x,pupil_center_y,gaze_x,gaze_y,gaze_z,ellipse_width,ellipse_height,ellipse_angle,contour_area,yolo_confidence
Geremy_intento_9.mp4,1,33.333,True,230.000,260.000,0.000,294.000,167.000,0.266667,0.387500,-0.882458,67.194,82.521,127.515,4081.0,0.912
Geremy_intento_9.mp4,2,66.667,True,230.000,260.000,0.000,294.000,167.000,0.266667,0.387500,-0.882458,67.141,81.689,129.699,4073.0,0.916
Geremy_intento_9.mp4,3,100.000,True,230.000,260.000,0.000,294.000,166.000,0.266667,0.391667,-0.880617,66.913,81.308,128.731,4045.5,0.912
Geremy_intento_9.mp4,4,133.333,True,230.000,260.000,0.000,294.000,166.000,0.266667,0.391667,-0.880617,66.686,81.970,129.355,4066.5,0.914
Geremy_intento_9.mp4,5,166.667,True,230.000,260.000,0.000,294.000,167.000,0.266667,0.387500,-0.882458,66.344,81.938,128.609,4020.5,0.917
Geremy_intento_9.mp4,6,200.000,True,230.000,260.000,0.000,294.000,167.000,0.266667,0.387500,-0.882458,67.088,81.765,125.768,4054.5,0.916
Geremy_intento_9.mp4,7,233.333,True,230.000,260.000,0.000,294.000,167.000,0.266667,0.387500,-0.882458,66.436,81.659,127.280,4046.5,0.916
Geremy_intento_9.mp4,8,266.667,True,230.000,260.000,0.000,294.000,166.000,0.266667,0.391667,-0.880617,66.839,80.671,129.390,4014.5,0.916
Geremy_intento_9.mp4,9,300.000,True,230.000,260.000,0.000,291.000,169.000,0.254167,0.379167,-0.889737,69.917,81.769,131.637,4220.0,0.905
Geremy_intento_9.mp4,10,333.333,True,230.000,260.000,0.000,288.000,173.000,0.241667,0.362500,-0.900106,69.982,79.554,128.931,4145.5,0.911
Geremy_intento_9.mp4,11,366.667,True,230.000,260.000,0.000,287.000,175.000,0.237500,0.354167,-0.904522,69.317,80.389,130.439,4168.5,0.913
Geremy_intento_9.mp4,12,400.000,True,230.000,260.000,0.000,286.000,175.000,0.233333,0.354167,-0.905606,69.686,81.155,125.796,4175.0,0.913
Geremy_intento_9.mp4,13,433.333,True,230.000,260.000,0.000,287.000,174.000,0.237500,0.358333,-0.902879,68.756,80.606,130.050,4094.0,0.909
Geremy_intento_9.mp4,14,466.667,True,230.000,260.000,0.000,298.000,169.000,0.283333,0.379167,-0.880883,55.947,80.735,129.818,3447.0,0.923
Geremy_intento_9.mp4,15,500.000,True,230.000,260.000,0.000,310.000,164.000,0.333333,0.400000,-0.853750,55.277,78.397,135.566,3032.0,0.927
Geremy_intento_9.mp4,16,533.333,True,230.000,260.000,0.000,312.000,164.000,0.341667,0.400000,-0.850449,54.852,77.136,136.138,2993.0,0.927
Geremy_intento_9.mp4,17,566.667,True,230.000,260.000,0.000,311.000,163.000,0.337500,0.404167,-0.850143,55.583,77.560,135.508,3014.5,0.927
Geremy_intento_9.mp4,18,600.000,True,230.000,260.000,0.000,311.000,163.000,0.337500,0.404167,-0.850143,55.692,77.885,134.129,2998.5,0.927
Geremy_intento_9.mp4,19,633.333,True,230.000,260.000,0.000,311.000,163.000,0.337500,0.404167,-0.850143,55.566,77.649,134.323,2993.5,0.928
Geremy_intento_9.mp4,20,666.667,True,216.000,258.000,0.000,311.000,163.000,0.395833,0.395833,-0.828633,55.544,76.393,134.534,2985.0,0.928
Geremy_intento_9.mp4,21,700.000,True,217.000,258.000,0.000,311.000,163.000,0.391667,0.395833,-0.830610,55.814,77.885,133.760,3000.5,0.929
Geremy_intento_9.mp4,22,733.333,True,217.000,257.000,0.000,310.000,163.000,0.387500,0.391667,-0.834530,55.839,77.326,131.296,3038.5,0.928
Geremy_intento_9.mp4,23,766.667,True,218.000,256.000,0.000,309.000,163.000,0.379167,0.387500,-0.840284,55.175,77.737,132.282,2963.0,0.928
Geremy_intento_9.mp4,24,800.000,True,219.000,255.000,0.000,310.000,163.000,0.379167,0.383333,-0.842192,55.476,76.319,132.326,2949.5,0.930
Geremy_intento_9.mp4,25,833.333,True,219.000,255.000,0.000,310.000,163.000,0.379167,0.383333,-0.842192,55.261,76.548,132.941,2949.5,0.929
Geremy_intento_9.mp4,26,866.667,True,219.000,255.000,0.000,310.000,164.000,0.379167,0.379167,-0.844077,54.703,75.896,131.348,2918.0,0.927
Geremy_intento_9.mp4,27,900.000,True,219.000,255.000,0.000,310.000,163.000,0.379167,0.383333,-0.842192,54.545,77.110,131.748,2897.5,0.928
Geremy_intento_9.mp4,28,933.333,True,219.000,255.000,0.000,310.000,163.000,0.379167,0.383333,-0.842192,54.506,74.404,131.333,2857.5,0.926
Geremy_intento_9.mp4,29,966.667,True,220.000,255.000,0.000,311.000,164.000,0.379167,0.379167,-0.844077,53.695,74.510,132.224,2809.5,0.925
Geremy_intento_9.mp4,30,1000.000,True,220.000,255.000,0.000,311.000,164.000,0.379167,0.379167,-0.844077,53.416,73.813,131.792,2765.5,0.926
Geremy_intento_9.mp4,31,1033.333,True,220.000,254.000,0.000,310.000,164.000,0.375000,0.375000,-0.847791,53.271,72.102,131.527,2748.5,0.923
Geremy_intento_9.mp4,32,1066.667,True,220.000,254.000,0.000,316.000,172.000,0.400000,0.341667,-0.850449,22.872,43.431,82.805,725.0,0.886
Geremy_intento_9.mp4,33,1100.000,False,220.000,254.000,,,,,,,,,,,0.000
