VideoID,Window_Idx,Window_Start,Vel_Mean,Vel_Std,Vel_Skew,Vel_Kurtosis,Potencia_Freq_Baja,Potencia_Freq_Alta,Ratio_Freq_Alta_Baja,Noise_Std,Noise_Kurtosis,Vel_Entropy,Num_Saccades,Mean_Saccade_Amp,Mean_Peak_Vel,Mean_Saccade_Dur,Mean_Saccade_Asymmetry,Latency_Mean,Small_Saccade_Avg_Vel,Large_Saccade_Avg_Vel,Small_Large_Vel_Ratio,MainSeq_Slope,MainSeq_Intercept,MainSeq_R2,MainSeq_Residual_Std,MainSeq_Efficiency,MainSeq_Consistency_Score,PeakVel_Per_Degree,Amp_Vel_Correlation,MainSeq_Deviation_Score,Saccade_Rate_Hz,ISI_Mean,ISI_Std,ISI_CV,Amp_Percentile_10,Amp_Percentile_90,Amp_Range,Amp_Std,PeakVel_Percentile_10,PeakVel_Percentile_90,PeakVel_Range,PeakVel_CV
Rodelo_9_puntos_intento_10,0,0.0,25.3141517520826,26.653315566234188,3.8680273956950826,16.572568697757873,14479.577582364596,3569.5237072531345,0.24652125980208947,10.682193719362996,1.8996314718909701,0.8047168318855751,6,2.9780684445894643,55.16831630664844,0.0555556666666665,0.677581917527922,0.39949999999999974,31.253827474711635,174.7407604663324,0.17885825488743573,22.592837624806773,-12.114700497522186,0.9752594438969096,8.4956506716313,1.112509509504494,0.10270591006580967,16.584927342899032,0.9875522486921436,0.15399510237749217,2.4,0.24166660000000012,0.13239282038328198,0.5478302444484984,1.2106078877681679,5.394124122133554,4.183516234365386,2.3609197169862433,23.450682306624934,106.47170624440626,83.02102393778134,0.9790439324576395
Rodelo_9_puntos_intento_10,1,1.0,23.967172816689832,26.530768783516805,4.049089967948849,17.672109866262282,14533.39765297385,3305.812801917858,0.22746317692710716,9.787725527371599,3.339420335415971,0.7334262581918671,7,2.6757298712584965,52.06464200961161,0.05000014285714264,0.7022121185941499,0.39949999999999974,31.618622266824804,174.7407604663324,0.18094588911278556,22.022077755131008,-6.8604892669696795,0.9766635441933832,7.722540376345515,1.0424663881052414,0.11197008005167597,17.864821206227784,0.9882628922474946,0.14832600263714213,2.8,0.2847220000000003,0.23650706733908264,0.8306566991043309,1.2544973935760517,4.7963177502467484,3.541820356670697,2.2685948147947244,25.902386763467575,92.81789540002109,66.91550863655351,0.9709566562042515
Rodelo_9_puntos_intento_10,2,2.0,28.086220737059886,30.542502752292233,3.3238785205743624,12.26946385461381,16745.465634705506,4737.0798521692495,0.2828873173922745,13.325777061707093,0.4987874502454521,0.5963691015926456,8,3.439598084776515,59.96370871932616,0.05416687500000006,0.8238076701815658,0.29166700000000034,42.46426008063975,182.45984919013108,0.23273207924440487,16.650240727029182,2.6935726035686613,0.989084011344701,4.959511579350714,1.009310304086806,0.16596729416078446,17.21530883549722,0.994527028966383,0.08270855159837243,3.2,0.2619045714285715,0.21606408015867978,0.824969392518655,1.7613188100532156,5.698079333306723,3.936760523253507,2.8353289003300937,34.05907153366633,100.88687342965768,66.82780189599136,0.7916238637107591
Rodelo_9_puntos_intento_10,3,3.0,26.64498562115786,31.465550141657896,3.123691242255273,11.16873528673008,17184.525064010868,4418.7228003433065,0.2571338331217658,14.79966995364775,-0.016343582252446698,0.6186399494902477,9,3.175755990982583,56.68693598181992,0.05185199999999998,0.7619034401784571,0.29166700000000034,40.96532183078102,182.45984919013108,0.22451691159786819,16.445264406080515,4.46078902091709,0.9888127965078617,4.8646201058553915,1.0112361722882768,0.1686064533865723,17.90596917120878,0.9943906659396305,0.08581553996144693,3.6,0.18854150000000014,0.07905009399899543,0.4192693636659924,1.3266492960246183,4.973975583249121,3.647326287224503,2.781021459938015,29.458746601885814,89.23359117816153,59.77484457627572,0.8113442647123806
Rodelo_9_puntos_intento_10,4,4.0,24.607074932631885,48.84753837854485,4.062677546028817,17.544689965305675,24035.113307291696,4539.856681798099,0.1888843469787982,16.318834938307226,1.1083660249790954,0.45834251111533275,7,3.817519377500598,79.63537152712209,0.04523814285714283,0.7510204659650349,0.46786700000000003,42.92674803011946,299.8871125091378,0.14314302362296896,22.261411281831737,-5.3479974117809945,0.9978077864281593,4.249264533561156,1.0273394941222003,0.19008525481020785,19.409825623632134,0.9989032918296743,0.05335900867562274,2.8,0.2819443333333333,0.2438321890560983,0.8648208011580201,1.3266361715318424,7.572570857753517,6.245934686221674,4.072331169549942,28.582910534784492,159.51106100875666,130.92815047397215,1.1396364243459638
Rodelo_9_puntos_intento_10,5,5.0,19.943094954116994,48.61683873010777,4.371508571706455,19.488872673192347,26993.778174711995,3761.160929620833,0.13933436457609283,12.44532240119515,2.9933228815226807,0.2712304613249723,5,4.199599120634747,85.42592205744054,0.054999999999999896,0.7777803333633406,0.46786700000000003,31.81062444451621,299.8871125091378,0.10607533007456903,22.70808730858749,-9.93894143500053,0.9971587426414411,5.735803451235591,1.011890826799977,0.14803857473877538,17.408410425608253,0.9985783607917014,0.06714359348951754,2.0,0.53541675,0.2818820496780302,0.5264712454490539,1.504305857483439,9.103398536621228,7.599092679137788,4.731954603229226,25.182387054870826,199.58402572921636,174.40163867434555,1.2596482683892427
Rodelo_9_puntos_intento_10,6,6.0,18.671384887392346,29.601428558724628,3.8463261443865058,16.132993572683713,15708.156698638955,3473.5963331528555,0.22113328760163783,11.45730681778935,0.6198267711803744,0.534988821693859,5,3.46901169205035,60.02233265035886,0.054999999999999716,0.6111123333633386,0.4256000000000011,29.838090141443445,180.75930268602053,0.16507084115760448,17.98328798674098,-2.3619036371541924,0.9915723136228823,5.623942209207337,0.9921217342179283,0.14969519393520495,15.904477847346305,0.9957772409645052,0.09369749336918214,2.0,0.43125000000000036,0.24075800148281665,0.5582781291702894,1.3728148799304847,7.043127228420992,5.670312348490507,3.392186826839849,20.705976487032753,128.107339835346,107.40136334831325,1.020642831876707
Rodelo_9_puntos_intento_10,7,7.0,13.811136916253469,30.035422087161855,4.105010257648534,17.567320048711256,16056.489465577057,2945.6662157366027,0.18345642874603796,9.999450181855284,1.659350808980249,0.38555923335698705,3,4.36243470714759,74.49720378100257,0.05555566666666619,0.5185155555555543,0.4256000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.25833300000000037,0.13333300000000037,0.5161264099963621,1.2401300243645381,8.52136549413835,7.2812354697738115,4.143000941767583,19.38562080411111,149.54085085597598,130.15523005186486,1.0092589665655312
Rodelo_9_puntos_intento_10,8,8.0,13.82290880245293,30.562728028813172,4.145215042207545,18.072196926629474,16873.760736361357,2902.409971726881,0.17200729682627625,9.923227301544955,1.004863396885911,0.48426375507826314,4,3.4257531896481765,64.22529517813904,0.04375000000000018,0.7708281249812536,0.30913399999999847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.19166666666666643,0.05443296931292871,0.283996619041616,1.0135497154209248,7.626355737227432,6.612806021806508,3.9966160185823365,18.86140840481682,139.53413798420095,120.67272957938414,1.101484641176425
Rodelo_9_puntos_intento_10,9,9.0,14.513648843178308,30.509355884065904,4.101919901175101,17.844356520654472,17081.79472378878,2790.8116360539943,0.16337929831249062,10.180554480281664,0.5792975300106269,0.5596654779732155,6,2.655493005479798,49.89276412414472,0.04722233333333333,0.7480109948761311,0.30913399999999847,22.573069092263786,186.4912392835493,0.1210409088329491,17.769917515055965,2.7048724549606504,0.9970748726272499,3.3123585036754015,0.9980104156171957,0.2312133538474243,18.38996555698256,0.9985363652002113,0.06638955558854052,2.4,0.29499999999999993,0.23626759781654344,0.8009043963123634,0.966323934890184,5.813560813751138,4.847236878860954,3.441465484919718,17.379119631360943,108.22940378463535,90.8502841532744,1.2275165905009713
