event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
f_2,fijacion,fijacion_valida,900.0,2333.333,1433.333,0.0,3.372805740769501
f_3,fijacion,fijacion_valida,2500.0,4066.667,1566.667,0.0,3.038230494145107
f_5,fijacion,fijacion_valida,4500.0,6333.333,1833.3329999999996,0.0,4.1482332887158
f_7,fijacion,fijacion_valida,6700.0,8266.667,1566.6669999999995,0.0,3.065378468856256
f_10,fijacion,fijacion_valida,8966.667,10233.333,1266.666000000001,0.0,3.898708090496333
f_11,fijacion,fijacion_valida,10400.0,12533.333,2133.3330000000005,0.0,3.7363520742492233
f_12,fijacion,fijacion_valida,12733.333,13066.667,333.3339999999989,0.0,4.427144677304728
f_13,fijacion,fijacion_valida,13266.667,14033.333,766.6660000000011,0.0,2.6693800661648712
f_14,fijacion,fijacion_valida,14200.0,16233.333,2033.3330000000005,0.0,3.199441979003352
f_15,fijacion,fijacion_valida,16400.0,18000.0,1600.0,0.0,6.792662697769039
