event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
s_32,sacadico,sacadico,1566.667,1666.667,100.0,6.174188412119511,50.48207503546472
s_56,sacadico,sacadico,2366.667,2466.667,100.0,6.97052322463417,72.41273671588431
s_116,sacadico,sacadico,4366.667,4466.667,100.0,5.362479178870857,62.32567657298192
s_177,sacadico,sacadico,6400.0,6466.667,66.66700000000037,8.06334613572837,131.84158102665177
s_182,sacadico,sacadico,6566.667,6700.0,133.33299999999963,3.2395503160441588,73.72386020769338
s_193,sacadico,sacadico,6933.333,7100.0,166.66700000000037,4.723480340961878,55.15108236382114
s_226,sacadico,sacadico,8033.333,8100.0,66.66700000000037,3.6146729197635867,62.6308589667903
s_293,sacadico,sacadico,10266.667,10366.667,100.0,5.973606607879611,65.54633720434346
s_322,sacadico,sacadico,11233.333,11433.333,200.0,1.3627507179924256,45.73999803479935
s_354,sacadico,sacadico,12300.0,12366.667,66.66699999999946,9.086741863404306,160.61376108612933
s_410,sacadico,sacadico,14166.667,14266.667,100.0,6.891616666047464,69.65856896331735
s_424,sacadico,sacadico,14633.333,14733.333,100.0,3.7670766786815078,34.1504091572225
s_470,sacadico,sacadico,16166.667,16266.667,100.0,7.444344900935289,71.81938499211891
s_482,sacadico,sacadico,16566.667,16633.333,66.66599999999744,90.0,52.22729581329406
s_487,sacadico,sacadico,16733.333,16833.333,100.0,5.817122820399382,55.14158268283336
