Amplitud_A,Velocidad_Pico_Real,Velocidad_Predicha_Modelo,Residuo
6.709386791916096,253.0890123156831,225.78313437210124,27.305877943581862
6.010952362381427,232.84848804779335,206.48120883074694,26.367279217046416
6.178715202487707,187.5335360319675,211.19539064531324,-23.661854613345753
4.701107226496238,133.47612293421432,167.90754122430198,-34.43141829008766
5.853410600291843,188.2954174243363,202.00859147923387,-13.713174054897564
5.86396000912621,179.0916658878535,202.3094800959053,-23.217814208051777
8.43110439077453,291.972344896018,269.8859336858126,22.086411210205426
5.233073789134665,188.19663176900337,183.95871679756337,4.237914971440006
5.9701323781987625,214.44870406820547,205.32659046314154,9.12211360506393
4.577751901115291,152.03758775934034,164.10794770945293,-12.07035995011259
6.548062523929803,211.61464660284824,221.40000180946907,-9.785355206620835
9.219064717085187,252.9610695170859,288.52673597873616,-35.56566646165027
9.563095904700896,295.0150307628874,296.3793977740629,-1.3643670111754886
8.294698180803135,252.60445924967726,266.5638378128494,-13.959378563172123
9.397743061086128,273.5526032072909,292.6264128464917,-19.073809639200817
9.426785954627205,279.0090609116228,293.2884314245252,-14.279370512902403
9.868432045206703,330.92788478986074,303.2075160948076,27.72036869505314
8.312326458665035,280.6683818923062,266.9947745326689,13.673607359637288
6.56269296535963,234.41823934371058,221.79934818997185,12.61889115373873
6.302076745534979,215.3223733929301,214.63019388374437,0.6921795091857348
9.74711069765699,281.08934143662805,300.5101870308592,-19.42084559423114
6.04554195870667,234.94445836666281,207.45727261220168,27.487185754461137
4.986533154410711,198.9488631034657,176.58671356711798,22.362149536347715
4.579480875624551,136.53613754161913,164.1614081651995,-27.625270623580377
7.328495088948312,219.66383736509871,242.19612016278916,-22.532282797690442
9.300987814792702,262.9599450508004,290.41215343758773,-27.452208386787333
6.161403002106362,226.03688826832536,210.71121817984547,15.325670088479882
6.373560926682757,230.96572549184097,216.6083586855495,14.35736680629148
7.6162295725740785,228.68040775618212,249.60871289135503,-20.928305135172906
7.56939892524363,229.3225565888034,248.4114131118767,-19.088856523073304
7.828729100836007,269.48688353252425,254.99738472451435,14.489498808009898
6.35232538041509,220.37611147157585,216.0216434510387,4.354468020537155
6.308668189373071,202.52004152194777,214.81297088860276,-12.292929366654988
6.855514042937401,197.5749011674388,229.71505361206022,-32.14015244462141
6.948357801935662,195.45241325858464,232.1944842643361,-36.742071005751455
8.428564803684488,308.77175935634114,269.82434425257213,38.947415103769
5.786951867679552,229.09941893002878,200.10845503975727,28.9909638902715
6.771199298274867,256.4837289654452,227.45077832392352,29.032950641521694
4.930999436312146,157.41986212872283,174.91027692729963,-17.490414798576808
7.910369171095536,265.83653757087984,257.04852568616855,8.788011884711295
8.863634456606228,286.1898013830125,280.2329153348731,5.956886048139381
7.4133910430469205,249.5320416379224,244.39721155511614,5.134830082806246
5.3829117642349,200.75085006035115,188.38344816389227,12.367401896458887
4.289542212482178,184.15262886971445,155.11442285887142,29.038206010843027
4.6621244871481,205.61405197911273,166.7099876714763,38.90406430763642
9.34383333638601,279.5499725133379,291.3943474329523,-11.844374919614438
7.941443588439683,242.89055480349896,257.82647421019277,-14.935919406693813
6.9025793807156735,236.10192721493272,230.97376743128294,5.128159783649778
5.506793138529807,181.38441030759668,192.01022938181254,-10.625819074215855
6.66615413235197,194.62938242418616,224.61288718798306,-29.9835047637969
6.282310263253898,185.48559380848826,214.0816246589539,-28.596030850465638
7.4234695653441225,255.02340475785525,244.65773484709146,10.365669910763785
5.611861217201371,193.02467587262507,195.0640947181597,-2.039418845534641
6.829528245498228,229.7714529177612,229.018487493404,0.7529654243571997
5.570525106605882,176.06298963948504,193.86505080709208,-17.802061167607036
8.577700705571674,247.55857490554234,273.42448068869743,-25.865905783155085
7.098260361261,219.2776681727535,236.16717151840544,-16.889503345651946
7.377925586892483,222.1772491478144,243.47913446582297,-21.301885318008573
7.566987067277914,211.2342430385302,248.3496543200041,-37.11541128147391
7.200688528540865,238.38708267361233,238.86017969489606,-0.4730970212837349
5.200322781304405,176.1945374457153,182.9859940299935,-6.791456584278194
3.8185285165616167,155.33179799700767,140.06000236948574,15.271795627521925
4.300454040135273,166.92546131763942,155.4579104582209,11.467550859418509
6.578864324503092,261.6387099914642,222.24032622032658,39.398383771137645
5.03838560249483,202.22609692206152,178.1467284856602,24.079368436401325
7.695282592189644,270.10674979624315,251.62182173658954,18.484928059653612
5.864569988596862,200.1159098684772,202.32687171414963,-2.2109618456724434
6.997846292887944,234.81334694122333,233.5101739784423,1.3031729627810194
4.196084829730264,128.2794058653388,152.16282386130774,-23.883417995968955
6.334215064307207,225.3161400289762,215.52065366287363,9.79548636610258
10.539940908665296,302.2881797133056,317.769494884029,-15.481315170723349
9.486718864801807,283.2461014643658,294.6507452018915,-11.404643737525703
9.545859765971048,294.2337353682867,295.99001707709607,-1.7562817088093539
12.35965615369117,347.6073553405734,354.26635275939964,-6.658997418826232
15.68707883167001,423.9648603885201,411.0754210731447,12.889439315375398
11.42911368212711,324.51912150827314,336.1265266743886,-11.607405166115427
8.46005501840202,282.3047779938378,270.58734023368055,11.717437760157225
8.115129989560948,270.06003651004636,262.14674688575747,7.913289624288893
11.333155983364637,314.28343336208593,334.19466898839755,-19.911235626311623
10.382015804693562,344.0550015318456,314.40007958601626,29.654921945829358
6.741224528530467,218.3618277938843,226.64289891321113,-8.281071119326839
6.5770908899452,215.90870572296112,222.19198825455842,-6.283282531597308
7.335703593093078,264.89776588637284,242.38347280027227,22.514293086100565
5.7927406456018184,206.18087258909813,200.27428015463988,5.906592434458247
7.47793541817598,243.5150406751735,246.06277954585275,-2.5477388706792397
7.37645329277423,249.27786088140329,243.44097748304807,5.836883398355212
7.442342128644638,282.1298966409561,245.14513320282228,36.9847634381338
6.251836459066867,211.42774429643904,213.23455932379542,-1.8068150273563788
5.916741546809712,196.23558647043032,203.81190376029738,-7.576317289867063
10.265416763677333,296.9328989514435,311.89074995083314,-14.95785099938962
13.605224373477393,407.73519813307024,376.93927014408604,30.795927988984204
8.387346837795597,300.42873473056693,268.8233556663258,31.605379064241106
6.0386311490293165,201.61400858757509,207.26243067657688,-5.648422089001798
6.285097917568552,192.00481383300638,214.15903045884298,-22.154216625836597
9.130400869204877,280.51702001720764,286.47517532434665,-5.958155307139009
7.7086435033142395,231.2123614252179,251.96107077834517,-20.748709353127282
7.414983422092915,274.3407551862023,244.4383845424596,29.90237064374267
7.822152981413329,278.49444222679205,254.8317048878847,23.662737338907334
9.775372062278585,340.16752169544077,301.14036538779027,39.0271563076505
8.017359876804282,285.4073831535257,259.72063881856326,25.68674433496244
3.711489120442884,169.0946689280305,136.57601433659633,32.51865459143417
9.443515496494111,264.73047596625673,293.66922301833284,-28.93874705207611
8.808987443791453,249.55128603534308,278.94117669283094,-29.389890657487854
8.075960372899239,265.8031708822058,261.1765718102398,4.626599071965984
6.796800550541929,231.18487990867115,228.1395743709587,3.045305537712437
2.060254602504765,103.99158119635621,79.74041215832472,24.25116903803149
6.667714464450074,193.18224832953737,224.6551787133561,-31.47293038381872
7.40514391585396,218.08158892152397,244.18390539652978,-26.102316475005807
4.212897418646632,174.061496809051,152.69508840375423,21.366408405296767
3.095230253786892,142.773138618669,116.05353699297271,26.7196016256963
5.192511554886682,193.84808856653862,182.7536994105351,11.09438915600353
5.803826104164883,209.9119572396,200.59166483440626,9.320292405193754
7.466468352841946,209.7291594075514,245.76736698532346,-36.038207577772056
7.034918365134071,241.5220378038466,234.49307644716393,7.028961356682657
6.958385552282009,241.74934138688414,232.46141163571875,9.287929751165393
8.568438978299447,286.78017654398155,273.20188780351964,13.578288740461915
7.329850821926673,207.886679440848,242.23136284725456,-34.344683406406546
2.007576809840357,106.6119285099078,77.82799854606388,28.783929963843917
2.387376424583534,108.9556062514156,91.47503482323984,17.480571428175764
5.061723967199364,148.79207212968444,178.84721512896414,-30.055142999279695
4.725273374128023,134.5802390217899,168.64845042909818,-34.06821140730827
5.31515292029487,176.039360645053,186.3877012326519,-10.348340587598898
4.715551787274732,155.3338634191613,168.35053236110195,-13.016668941940651
4.254614991787609,166.06511703933694,154.01337668004604,12.051740359290903
3.81165119105002,142.114848661232,139.83686113350296,2.2779875277290387
4.794817011865291,167.0866935585803,170.77429606121342,-3.6876025026331263
4.726310491349922,167.86967333822838,168.68022210755927,-0.810548769330893
6.112700785759782,227.45476040952033,209.34631797858125,18.10844243093908
6.228067976418723,224.12337567322857,212.57274733564935,11.550628337579212
6.946722541425287,261.9990796461756,232.1509394655563,29.848140180619282
3.865265793165015,166.60600765704194,141.5738753784142,25.032132278627756
7.023061367160852,273.915953928393,234.17895843046003,39.73699549793295
2.8102687760406337,139.89804104871288,106.29071527248308,33.6073257762298
2.4172863601980734,121.5654674770037,92.53594143091908,29.029526046084612
3.313189131536391,119.81535884871863,123.40329086528264,-3.587932016564011
3.563536303268511,128.38935160141472,131.7214568768198,-3.3321052754050697
5.39919904991058,196.1567143639497,188.86189831644742,7.29481604750228
4.487507187160057,164.42624358760608,161.3094420007218,3.116801586884293
3.495814929958565,146.53128990885273,129.48425576503186,17.047034143820866
2.935856735021484,101.61332238532414,110.6150116269557,-9.001689241631567
5.528949370987521,181.17519928352158,192.65589832380948,-11.480699040287902
5.294610748544153,178.0399729329013,185.7809718809983,-7.740998948097001
6.959845226628141,227.70176196630942,232.5002524405559,-4.798490474246478
7.146155832987563,229.0488278846895,237.42858966390818,-8.379761779218683
9.54329345044931,301.1865941868034,295.9320053623297,5.254588824473728
9.243283079059806,255.92230107323616,289.0851237140398,-33.162822640803654
3.705244096834865,122.86244031713738,136.37202008306227,-13.509579765924883
2.7670042837971547,96.94073916346157,104.79306350023997,-7.852324336778395
4.2435217719361695,138.45386015070528,153.66316599454052,-15.209305843835239
5.751437614047147,182.54694082463018,199.08978876113605,-16.542847936505865
7.116352995892719,228.32250578046313,236.64412332986987,-8.321617549406739
4.402553301670437,145.1350864872901,158.6604093236214,-13.525322836331299
4.29155498080869,149.436575634456,155.1777995027587,-5.741223868302683
5.309311049979258,171.15914360181867,186.21523694387554,-15.056093342056869
6.08784797247873,192.65973607656278,208.6481899205739,-15.988453844011133
4.754456818109319,158.31121839365449,169.5416806195724,-11.230462225917904
7.568069880512541,236.13072505432822,248.37738233767146,-12.24665728334324
6.193582770557413,197.84267087058691,211.6107719807629,-13.76810111017599
6.959313597816355,225.26045788090136,232.4861066233045,-7.225648742403138
3.664653628394672,136.25462557912337,135.0441684918704,1.210457087252962
5.392880326671355,196.08276815088783,188.67633985598272,7.406428294905112
6.803772184625409,206.33046936602085,228.32695203652023,-21.996482670499375
3.8106377006036674,150.44095492684684,139.80396930699098,10.636985619855864
4.259182201944039,165.09003798463178,154.15749137238075,10.93254661225103
5.002836207302275,160.592984991661,177.0777516466967,-16.484766655035685
4.666218680046908,145.10978415310797,166.83590011539437,-21.7261159622864
6.509466156525749,216.20093912315272,220.3447213442249,-4.143782221072172
7.209916687602957,232.60615931057896,239.10195014864135,-6.4957908380623905
5.400320120756701,175.56541861834438,188.89481246154907,-13.329393843204684
3.892335627468518,129.43372488148844,142.44865890057937,-13.01493401909093
4.738832771225071,144.85102912786257,169.0636732232452,-24.212644095382615
4.5536338752705205,139.7872466446954,163.36160225359572,-23.574355608900333
6.18067211349806,210.54803972960048,211.25008656664625,-0.7020468370457706
4.794177133542128,164.40773857640218,170.75477840834301,-6.347039831940833
7.154571782609675,230.40596664844435,237.64984628888925,-7.243879640444902
6.4500070968673615,197.59022454821223,218.71398885084417,-21.12376430263194
4.363716246044945,141.60022262607336,157.44465581777203,-15.84443319169867
3.4732297407410613,118.49383148280836,128.7360179604271,-10.24218647761873
4.211274506193,115.22539776316546,152.6437337317068,-37.41833596854133
3.325319536793819,93.37132718558966,123.80937739084135,-30.438050205251685
4.371042130724803,161.2120002381271,157.67421296452602,3.537787273601083
4.32049035153019,155.40892817741337,156.0880075256391,-0.6790793482257413
5.100113757199823,160.25414198211598,179.99722016897863,-19.743078186862647
4.012524462572334,127.53991624104634,146.31466997980013,-18.774753738753788
6.983469636569173,243.71026429368231,233.12838264330432,10.581881650377994
5.553846865289947,196.07109001870597,193.38037621255398,2.69071380615199
5.814805747049774,212.3910474783504,200.90580124963066,11.485246228719745
3.4424130383991653,148.95472146900792,127.71335256803961,21.24136890096831
6.489331282105973,212.14638382373158,219.79318420606856,-7.646800382336977
3.9744847417239297,109.82205621129323,145.09424763689177,-35.272191425598535
4.030931383802385,128.09980616821252,146.90416582419041,-18.80435965597789
5.2616403059428904,165.73815586486538,184.80551867262335,-19.067362807757974
5.217348908631184,160.94192511163584,183.49193007079202,-22.550004959156183
6.7202755647705175,225.39141905819505,226.07737535173865,-0.6859562935435974
6.177102676014163,203.61145866577158,211.1503152432022,-7.538856577430607
7.695712922457367,237.07292694514445,251.63275277817988,-14.559825833035433
4.487436959399956,170.93168793127518,161.30725801544153,9.624429915833645
5.775929699137113,196.3474867477264,199.79254696047343,-3.4450602127470233
4.9190886211029685,168.63128074242385,174.5499510426056,-5.918670300181759
6.203654126006988,214.9724387713199,211.89193187238658,3.080506898933322
4.956308073109243,191.30592239530435,175.675015446574,15.630906948730342
