event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
s_21,sacadico,sacadico,1200.0,1300.0,100.0,5.815167331482018,52.09579479721816
s_29,sacadico,sacadico,1466.667,1566.667,100.0,2.7713197847516464,31.811472028770282
s_133,sacadico,sacadico,4933.333,5033.333,100.0,6.584653105463813,62.837718064465456
s_177,sacadico,sacadico,6400.0,6500.0,100.0,9.734394353253554,101.48438836019402
s_204,sacadico,sacadico,7300.0,7400.0,100.0,3.0084609787547807,31.0542059140443
s_279,sacadico,sacadico,9800.0,9900.0,100.0,3.9322165931235737,39.78764132280631
s_299,sacadico,sacadico,10466.667,10566.667,100.0,5.493919738133016,48.94083121877108
s_345,sacadico,sacadico,12000.0,12100.0,100.0,7.7130461613870835,73.36106290799077
s_354,sacadico,sacadico,12300.0,12400.0,100.0,3.1194434042969577,33.021934186390396
s_409,sacadico,sacadico,14133.333,14233.333,100.0,2.339425515184132,26.821596500049978
s_462,sacadico,sacadico,15900.0,16000.0,100.0,2.696700611280834,30.557423331901884
s_526,sacadico,sacadico,18033.333,18133.333,100.0,3.23632129873091,37.84923151750493
s_532,sacadico,sacadico,18233.333,18333.333,100.0,3.7963597043398862,43.2981063613228
