event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
s_33,sacadico,sacadico,1600.0,1700.0,100.0,4.851182668012961,48.86714676288287
s_65,sacadico,sacadico,2666.667,2766.667,100.0,6.285332944255796,73.09723986797594
s_76,sacadico,sacadico,3033.333,3100.0,66.66699999999992,4.658271677062516,86.44961820167354
s_85,sacadico,sacadico,3333.333,3433.333,100.0,6.830824221182181,76.91223962348293
s_91,sacadico,sacadico,3533.333,3633.333,100.0,3.905383816715107,42.36096915940168
s_107,sacadico,sacadico,4066.667,4133.333,66.66599999999971,5.969380089714442,121.3975512502189
s_114,sacadico,sacadico,4300.0,4366.667,66.66700000000037,3.972315326022505,66.73117089251245
s_129,sacadico,sacadico,4800.0,4866.667,66.66700000000037,7.20100062473486,118.9515404573533
s_149,sacadico,sacadico,5466.667,5600.0,133.33299999999963,5.421414181909254,42.47325188567959
s_156,sacadico,sacadico,5700.0,5800.0,100.0,7.446479453644024,88.90133982065207
s_167,sacadico,sacadico,6066.667,6166.667,100.0,6.033821984474883,55.83780835935029
s_172,sacadico,sacadico,6233.333,6300.0,66.66700000000037,4.418597356659177,78.78436179067546
s_178,sacadico,sacadico,6433.333,6533.333,100.0,13.083584307296078,132.35229467802964
s_212,sacadico,sacadico,7566.667,7666.667,100.0,4.265958781532851,48.15380675127829
s_218,sacadico,sacadico,7766.667,7966.667,200.0,3.327894364055785,94.99686209463928
s_235,sacadico,sacadico,8333.333,8433.333,100.0,5.434591155793046,48.158141521005895
s_241,sacadico,sacadico,8533.333,8600.0,66.66699999999946,3.1200212817871797,69.69795141121517
s_266,sacadico,sacadico,9366.667,9433.333,66.66600000000108,1.776147529026819,53.6389811042045
s_271,sacadico,sacadico,9533.333,9633.333,100.0,3.70547846889524,42.88984873937494
s_286,sacadico,sacadico,10033.333,10100.0,66.66699999999946,3.2788256277543026,65.3841945899962
s_298,sacadico,sacadico,10433.333,10466.667,33.33399999999892,1.9749148756408812,39.23315575898569
s_301,sacadico,sacadico,10533.333,10600.0,66.66699999999946,90.0,307.81732461778745
s_306,sacadico,sacadico,10700.0,10766.667,66.66699999999946,3.0576823104487807,220.5325142822821
s_322,sacadico,sacadico,11233.333,11333.333,100.0,11.16354210662045,111.47858158662613
s_328,sacadico,sacadico,11433.333,11533.333,100.0,11.037931709877904,107.74148626893299
s_355,sacadico,sacadico,12333.333,12433.333,100.0,6.351347079067419,80.3177824740802
s_365,sacadico,sacadico,12666.667,12733.333,66.66600000000108,2.2055312303175216,45.11914900868947
s_404,sacadico,sacadico,13966.667,14066.667,100.0,3.278045807629675,31.997069778993133
s_412,sacadico,sacadico,14233.333,14300.0,66.66699999999946,1.813531865526971,40.81413306504414
s_482,sacadico,sacadico,16566.667,16633.333,66.66599999999744,3.6831466983712238,65.99007307794027
