video_name,frame_number,timestamp_ms,valid_deteccion,sphere_center_x,sphere_center_y,sphere_center_z,pupil_center_x,pupil_center_y,gaze_x,gaze_y,gaze_z,ellipse_width,ellipse_height,ellipse_angle,contour_area,yolo_confidence
Stephanie_calibracion_en_vivo_intento_3.mp4,1,33.333,True,270.000,280.000,0.000,329.000,166.000,0.245833,0.475000,-0.844950,46.887,58.629,90.550,1646.0,0.892
Stephanie_calibracion_en_vivo_intento_3.mp4,2,66.667,True,270.000,280.000,0.000,329.000,166.000,0.245833,0.475000,-0.844950,48.296,57.975,88.866,1670.0,0.896
Stephanie_calibracion_en_vivo_intento_3.mp4,3,100.000,True,270.000,280.000,0.000,329.000,165.000,0.245833,0.479167,-0.842594,45.464,61.700,97.351,1705.5,0.899
Stephanie_calibracion_en_vivo_intento_3.mp4,4,133.333,True,270.000,280.000,0.000,329.000,165.000,0.245833,0.479167,-0.842594,49.527,58.594,95.928,1753.0,0.899
Stephanie_calibracion_en_vivo_intento_3.mp4,5,166.667,True,270.000,280.000,0.000,330.000,166.000,0.250000,0.475000,-0.843727,47.611,59.077,95.089,1781.5,0.908
Stephanie_calibracion_en_vivo_intento_3.mp4,6,200.000,True,270.000,280.000,0.000,331.000,166.000,0.254167,0.475000,-0.842481,50.067,57.731,92.059,1842.5,0.908
Stephanie_calibracion_en_vivo_intento_3.mp4,7,233.333,True,270.000,280.000,0.000,331.000,166.000,0.254167,0.475000,-0.842481,50.652,59.189,105.572,1902.0,0.900
Stephanie_calibracion_en_vivo_intento_3.mp4,8,266.667,True,270.000,280.000,0.000,331.000,166.000,0.254167,0.475000,-0.842481,51.245,58.758,103.953,1955.0,0.906
Stephanie_calibracion_en_vivo_intento_3.mp4,9,300.000,True,270.000,280.000,0.000,331.000,168.000,0.254167,0.466667,-0.847125,53.519,60.140,114.753,2203.5,0.892
Stephanie_calibracion_en_vivo_intento_3.mp4,10,333.333,True,270.000,280.000,0.000,332.000,180.000,0.258333,0.416667,-0.871581,10.886,17.937,93.731,137.5,0.600
Stephanie_calibracion_en_vivo_intento_3.mp4,11,366.667,True,270.000,280.000,0.000,343.000,184.000,0.304167,0.400000,-0.864571,21.948,46.694,80.065,734.5,0.847
Stephanie_calibracion_en_vivo_intento_3.mp4,12,400.000,True,270.000,280.000,0.000,355.000,170.000,0.354167,0.458333,-0.815167,42.496,50.190,118.819,1590.5,0.905
Stephanie_calibracion_en_vivo_intento_3.mp4,13,433.333,True,270.000,280.000,0.000,355.000,160.000,0.354167,0.500000,-0.790295,39.902,60.801,135.767,1675.0,0.886
Stephanie_calibracion_en_vivo_intento_3.mp4,14,466.667,True,270.000,280.000,0.000,354.000,157.000,0.350000,0.512500,-0.784120,39.645,59.730,136.173,1628.0,0.899
Stephanie_calibracion_en_vivo_intento_3.mp4,15,500.000,True,270.000,280.000,0.000,353.000,157.000,0.345833,0.512500,-0.785966,38.827,58.512,135.711,1587.0,0.895
Stephanie_calibracion_en_vivo_intento_3.mp4,16,533.333,True,270.000,280.000,0.000,353.000,157.000,0.345833,0.512500,-0.785966,39.455,58.639,136.090,1550.0,0.898
Stephanie_calibracion_en_vivo_intento_3.mp4,17,566.667,True,270.000,280.000,0.000,352.000,157.000,0.341667,0.512500,-0.787787,39.064,59.091,131.171,1534.5,0.897
Stephanie_calibracion_en_vivo_intento_3.mp4,18,600.000,True,270.000,280.000,0.000,352.000,157.000,0.341667,0.512500,-0.787787,40.729,57.571,139.428,1519.5,0.900
Stephanie_calibracion_en_vivo_intento_3.mp4,19,633.333,True,270.000,280.000,0.000,353.000,158.000,0.345833,0.508333,-0.788668,40.285,57.479,132.883,1511.5,0.894
Stephanie_calibracion_en_vivo_intento_3.mp4,20,666.667,True,270.000,280.000,0.000,352.000,158.000,0.341667,0.508333,-0.790482,40.055,57.172,130.303,1514.0,0.887
Stephanie_calibracion_en_vivo_intento_3.mp4,21,700.000,True,270.000,280.000,0.000,352.000,157.000,0.341667,0.512500,-0.787787,39.846,58.668,132.919,1487.5,0.896
Stephanie_calibracion_en_vivo_intento_3.mp4,22,733.333,True,270.000,280.000,0.000,352.000,157.000,0.341667,0.512500,-0.787787,38.684,59.186,129.701,1467.5,0.896
Stephanie_calibracion_en_vivo_intento_3.mp4,23,766.667,True,270.000,280.000,0.000,352.000,157.000,0.341667,0.512500,-0.787787,38.312,57.215,133.388,1471.5,0.890
Stephanie_calibracion_en_vivo_intento_3.mp4,24,800.000,True,270.000,280.000,0.000,353.000,157.000,0.345833,0.512500,-0.785966,37.445,58.478,132.743,1456.0,0.890
Stephanie_calibracion_en_vivo_intento_3.mp4,25,833.333,True,270.000,280.000,0.000,352.000,157.000,0.341667,0.512500,-0.787787,37.589,57.468,132.430,1464.0,0.891
Stephanie_calibracion_en_vivo_intento_3.mp4,26,866.667,True,270.000,280.000,0.000,352.000,156.000,0.341667,0.516667,-0.785060,37.711,57.943,131.340,1449.5,0.891
Stephanie_calibracion_en_vivo_intento_3.mp4,27,900.000,True,270.000,280.000,0.000,352.000,156.000,0.341667,0.516667,-0.785060,37.849,57.363,130.925,1450.5,0.892
Stephanie_calibracion_en_vivo_intento_3.mp4,28,933.333,True,270.000,280.000,0.000,352.000,156.000,0.341667,0.516667,-0.785060,37.733,57.851,133.446,1454.0,0.893
Stephanie_calibracion_en_vivo_intento_3.mp4,29,966.667,True,270.000,280.000,0.000,352.000,156.000,0.341667,0.516667,-0.785060,37.662,57.195,137.509,1449.0,0.888
Stephanie_calibracion_en_vivo_intento_3.mp4,30,1000.000,True,270.000,280.000,0.000,352.000,157.000,0.341667,0.512500,-0.787787,37.217,57.007,136.272,1448.0,0.887
Stephanie_calibracion_en_vivo_intento_3.mp4,31,1033.333,True,270.000,280.000,0.000,352.000,157.000,0.341667,0.512500,-0.787787,36.902,57.580,132.528,1433.5,0.887
Stephanie_calibracion_en_vivo_intento_3.mp4,32,1066.667,True,270.000,280.000,0.000,352.000,157.000,0.341667,0.512500,-0.787787,36.406,56.642,134.410,1425.0,0.891
Stephanie_calibracion_en_vivo_intento_3.mp4,33,1100.000,True,270.000,280.000,0.000,352.000,157.000,0.341667,0.512500,-0.787787,36.020,57.532,132.367,1425.5,0.884
Stephanie_calibracion_en_vivo_intento_3.mp4,34,1133.333,True,270.000,280.000,0.000,352.000,157.000,0.341667,0.512500,-0.787787,35.668,57.457,130.187,1399.0,0.883
Stephanie_calibracion_en_vivo_intento_3.mp4,35,1166.667,True,270.000,280.000,0.000,352.000,157.000,0.341667,0.512500,-0.787787,35.684,58.471,131.193,1395.0,0.884
