event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
s_25,sacadico,sacadico,866.667,966.667,100.0,4.465814520182368,41.62260984072501
s_47,sacadico,sacadico,1600.0,1666.667,66.66699999999992,3.6403805704833183,107.41398316372647
s_60,sacadico,sacadico,2033.333,2133.333,100.0,4.017407746382175,47.3931974658707
s_77,sacadico,sacadico,2600.0,2700.0,100.0,4.833428015278512,53.162424837678856
s_98,sacadico,sacadico,3300.0,3400.0,100.0,3.3729663593787538,36.066150585727584
s_113,sacadico,sacadico,3800.0,3900.0,100.0,6.012334504719799,73.103061523409
s_161,sacadico,sacadico,5400.0,5500.0,100.0,10.953665044059099,132.7502364866927
s_171,sacadico,sacadico,5733.333,5833.333,100.0,6.042672971279149,65.64785636392702
s_203,sacadico,sacadico,6800.0,6900.0,100.0,3.659409363840548,45.2986295441883
s_238,sacadico,sacadico,7966.667,8033.333,66.66599999999926,11.88743128410419,213.9551619940096
s_250,sacadico,sacadico,8366.667,8466.667,100.0,90.0,81.20371110213901
