event_id,event_type,event_class,start_time_ms,end_time_ms,duration_ms,amplitude_deg,velocidad_promedio_deg_s
s_94,sacadico,sacadico,3166.667,3266.667,100.0,9.62186224877689,86.46818140295039
s_104,sacadico,sacadico,3500.0,3566.667,66.66699999999992,2.826403207902177,62.1885789985562
s_143,sacadico,sacadico,4800.0,4866.667,66.66700000000037,2.9643775485571995,74.10238136087473
s_217,sacadico,sacadico,7266.667,7333.333,66.66599999999926,90.0,60.80982617100624
s_253,sacadico,sacadico,8466.667,8533.333,66.66600000000108,3.438385008734449,75.82869584792012
s_287,sacadico,sacadico,9600.0,9666.667,66.66699999999946,9.849443551805473,175.08721364378687
s_325,sacadico,sacadico,10866.667,10933.333,66.66600000000108,2.642280344021622,52.75866273919704
s_348,sacadico,sacadico,11633.333,11733.333,100.0,3.6026274098812694,37.16225660273746
s_361,sacadico,sacadico,12066.667,12133.333,66.66600000000108,1.9778613345932292,44.30536503225642
